Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
7,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",((-2.880) + ((-2.892) * ((((-0.501) * X1) / ((0.742 * X1) - (-2.743))) - (((0.741 * X1) - (-2.743)) / ((0.733 * X1) - (-2.755)))))),(1.08573138*X1**2 + 4.078067088*X1 - 0.00450949199999684)/(0.543886*X1**2 + 4.054829*X1 + 7.556965),1.0051957004825174e-05,-3.150950816038092,3.923657178878784
19,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(0.008 + ((-0.040) * ((((3.175 * X1) / 0.245) / ((-0.971) + ((-0.261) * X1))) - ((-0.072) * exp(exp(((-0.429) * X1))))))),(0.518367346938776*X1 + (0.008 - 0.00288*exp(exp(-0.429*X1)))*(0.261*X1 + 0.971))/(0.261*X1 + 0.971),1.0051957004825174e-05,-3.150950816038092,4.211911678314209
0,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(14.262 + ((-12.262) * (((((-0.460) * X1) - 1.700) - (((-0.149) * X1) / ((-0.534) * X1))) / (((-0.460) * X1) - 1.701)))),(0.92*X1 - 0.00715747565542912)/(0.46*X1 + 1.701),1.4216083431189092e-05,-3.150950816038092,4.1599297523498535
3,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",((-0.000) + ((-0.389) * (((0.316 * X1) / ((0.374 * X1) + 1.376)) + (((-2.243) * X1) / ((0.374 * X1) + 1.383))))),X1*(0.280351522*X1 + 1.03059326)/((0.374*X1 + 1.376)*(0.374*X1 + 1.383)),1.4216083431189092e-05,-3.150950816038092,3.7303645610809326
5,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",((-0.000) + ((-0.747) * ((exp(((-0.757) * X1)) * (-0.000)) + ((((-0.432) * X1) - (0.690 * X1)) / (1.550 - ((-0.419) * X1)))))),0.838134*X1/(0.419*X1 + 1.55),1.4216083431189092e-05,-3.150950816038092,4.191335201263428
6,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.000 + (1.744 * (((((-1.570) * X1) + (1.680 * X1)) / (((-1.850) * X1) + (1.767 * X1))) / (exp(0.147) + (0.313 * X1))))),(0.626*X1 + 0.00538262485489938)/(0.313*X1 + 1.15835396302986),1.4216083431189092e-05,-3.150950816038092,4.228182315826416
9,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.000 + (1.700 * (((-0.946) / ((0.434 * X1) + 1.638)) + ((-0.945) / ((0.434 * X1) + 1.578))))),(0.376712*X1**2 + 1.3963082*X1 + 0.000341399999999936)/(0.188356*X1**2 + 1.395744*X1 + 2.584764),1.4216083431189092e-05,-3.150950816038092,4.243222236633301
10,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(0.000 + (0.685 * ((((0.168 * X1) - (-0.610)) / ((0.168 * X1) - (-0.615))) / (((0.168 * X1) - (-0.615)) / (0.489 * X1))))),0.885623636724172*X1*(0.168*X1 + 0.61)/(0.273170731707317*X1 + 1)**2,1.4216083431189092e-05,-3.150950816038092,4.179561138153076
11,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(1.996 + ((-0.004) * (((((-6.570) * X1) / (0.009 * X1)) / (((-0.399) * X1) - 1.473)) - exp(exp(((-0.575) + ((-0.569) * X1))))))),((0.399*X1 + 1.473)*(0.004*exp(0.562704868806956*exp(-0.569*X1)) + 1.996) - 2.92)/(0.399*X1 + 1.473),1.4216083431189092e-05,-3.150950816038092,4.444611072540283
12,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.000 + ((-19.180) * ((((0.453 * X1) * (-1.922)) - ((0.510 * X1) * (-1.825))) / (((0.453 * X1) * (0.352 * X1)) - ((-0.589) * X1))))),(0.318912*X1 + 0.0255888799999995)/(0.159456*X1 + 0.589),1.4216083431189092e-05,-3.150950816038092,3.7337732315063477
