Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
24,q1*r/(4*pi*epsilon*r**3),((-1.722) + (0.754 * (((((-2.548) * X3) * ((-1.984) * X2)) - (((-0.779) * X1) / (3.333 * X2))) / (((-2.548) * X3) * ((-0.869) * X2))))),0.0795892275636995*X1/(X2**2*X3) - 0.000554660529344053,2.2142243808856543e-05,0.9999999882098921,39.23139309883118
21,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.001 * ((((1.038 * X1) - (1.022 * X1)) / ((1.857 * X2) - (1.886 * X2))) / ((0.246 * X3) * ((1.852 * X2) - (1.885 * X2)))))),0.0679630620757622*X1/(X2**2*X3),2.2226917187534943e-05,0.9999999882163212,37.953327894210815
6,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.004 * ((((((-1.412) * X1) - ((-1.432) * X1)) / (7.945 * X3)) / (((-0.775) * X2) + (0.783 * X2))) / (((-0.766) * X2) + (0.780 * X2))))),0.0899038029308639*X1/(X2**2*X3),2.222691843712063e-05,0.9999999882022645,41.69892454147339
15,q1*r/(4*pi*epsilon*r**3),(0.000 + (0.003 * ((((0.882 * X1) / ((-1.547) * X2)) / ((0.964 * X3) + ((-0.943) * X3))) / ((-0.831) * X2)))),0.0980119901334596*X1/(X2**2*X3),2.2248036052996378e-05,0.999999988213835,37.33082675933838
27,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.000) * ((((3.528 * X1) / ((-1.151) * X3)) / (((-0.145) * X2) - ((-0.150) * X2))) / (((-0.133) * X2) - (((-0.151) * X2) - ((-0.015) * X2)))))),0,2.224803614608749e-05,0.999999988213725,44.5118510723114
7,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-0.000) * ((((5.510 * X1) / ((-2.339) * X3)) / (((-0.929) * X2) - ((-0.942) * X2))) / ((((-0.934) * X2) - ((-0.013) * X2)) - ((-0.938) * X2))))),0,2.224803672044738e-05,0.9999999881979877,43.390963315963745
28,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.000 * ((((0.707 * X1) / (((-0.997) * X2) + (1.014 * X2))) / (((-1.011) * X2) + (1.025 * X2))) / (1.772 * X3)))),0,2.224803737406058e-05,0.9999999881918956,38.435412645339966
1,q1*r/(4*pi*epsilon*r**3),(0.000 + (0.000 * ((((1.943 * X1) / (2.042 * X3)) / (((-0.605) * X2) - ((-0.594) * X2))) / ((((-0.560) * X2) - (0.004 * X2)) - ((-0.556) * X2))))),0,2.224803742751803e-05,0.9999999881994855,43.45440101623535
3,q1*r/(4*pi*epsilon*r**3),((-0.000) + (4.948 * ((((((-0.909) * X1) + (0.891 * X1)) / (1.848 * X2)) / ((-0.293) * X3)) / (2.009 * X2)))),0.0818752562186972*X1/(X2**2*X3),2.2269134845498543e-05,0.9999999882203934,36.05451059341431
20,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-0.002) * (((((-1.072) * X1) + (1.044 * X1)) / ((((-1.515) * X2) + (1.542 * X2)) * ((-1.577) * X2))) / (((-0.785) * X3) + (0.770 * X3))))),0.0876801553191318*X1/(X2**2*X3),2.226913487472612e-05,0.9999999882072691,38.208701372146606
16,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.000) * ((((0.876 * X1) / sin(((-0.002) * X2))) / ((1.209 * X3) + ((-1.231) * X3))) / ((1.405 * X2) - (1.416 * X2))))),0,2.229021038124147e-05,0.9999999881746747,45.46714782714844
8,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.119) * ((((0.389 * X1) / (0.837 * X2)) / ((0.886 * X2) * (7.337 * X3))) / sin((((-2.775) * X3) / (0.434 * X3)))))),0.0769262847526884*X1/(X2**2*X3),2.2290212065872477e-05,0.999999988212977,54.44631218910217
11,q1*r/(4*pi*epsilon*r**3),(0.000 + (0.025 * (((((-1.946) * X1) / (0.701 * X2)) + (((-1.958) * X1) / ((-0.693) * X2))) / (((-1.683) * X3) * (((-0.429) * X2) - ((-0.420) * X2)))))),0.0814725499971291*X1/(X2**2*X3),2.2290212206830943e-05,0.9999999882030269,43.13869857788086
4,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.001) * (((6.924 * X1) / (((-5.336) * X3) * (1.744 * X2))) / ((((-0.716) * X2) + (0.000 * X2)) + (0.726 * X2))))),0.0744037384977236*X1/(X2**2*X3),2.22902127089761e-05,0.9999999882128326,37.97219634056091
13,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-0.000) * ((((6.061 * X1) / (2.552 * X3)) / ((-6.704) * X2)) * ((((-0.526) * X2) / ((-0.093) * X2)) / (((-0.298) * X2) - ((-0.307) * X2)))))),0,2.2290212816187438e-05,0.9999999882236568,44.58686280250549
25,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.000 * (((((-1.359) * X1) + (1.373 * X1)) / (((-1.004) * X3) + (1.021 * X3))) / ((((-0.036) * X2) - ((-0.040) * X2)) ^ 2)))),0,2.229021308743979e-05,0.9999999881949913,40.27002143859863
19,q1*r/(4*pi*epsilon*r**3),(0.000 + (0.000 * (((((-4.961) * X1) / ((1.117 * X2) - (1.096 * X2))) * (1.606 * X2)) / ((1.117 * X2) * ((1.020 * X2) * ((-0.733) * X3)))))),0,2.2290213398859335e-05,0.9999999882232516,38.66932034492493
22,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.169 * (((((-0.705) * X1) + (0.731 * X1)) / ((((-0.754) * X2) ^ 2) - ((0.731 * X2) ^ 2))) / (1.583 * X3)))),0.0812689873087027*X1/(X2**2*X3),2.2290213487399886e-05,0.9999999882182529,36.80969858169556
17,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-22.092) * ((((((-1.965) * X1) + (2.043 * X1)) / ((-3.635) * X2)) / (1.951 * X2)) / (3.039 * X3)))),0.079953458143139*X1/(X2**2*X3),2.2290213893639405e-05,0.9999999882226794,36.2409782409668
12,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-0.000) * ((((2.431 * X1) / ((-6.694) * X2)) / ((-0.137) * X2)) / (((1.417 * X3) + ((-0.951) * X3)) + ((0.463 * X3) + ((-0.942) * X3)))))),0,2.2311270913252315e-05,0.9999999881964144,43.907334089279175
0,q1*r/(4*pi*epsilon*r**3),((-0.000) + (0.546 * ((((1.360 * X1) + ((-1.341) * X1)) / ((1.909 * X3) * ((-3.095) * X2))) / (((-0.711) * X2) - ((-0.689) * X2))))),0.0798099394070697*X1/(X2**2*X3),2.2311271022713173e-05,0.9999999882069702,37.66608262062073
2,q1*r/(4*pi*epsilon*r**3),(0.000 + ((-0.002) * (((((-0.728) * X1) / ((0.912 * X2) + ((-0.957) * X2))) ^ 2) / (((-2.135) * X3) * (2.951 * X1))))),0.0830807938966147*X1/(X2**2*X3),2.2311271484240674e-05,0.9999999882161651,36.131781339645386
10,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.004) * (((((-1.759) * X1) / (0.739 * X2)) / ((-2.228) * X2)) / (((-1.226) * X3) + (1.175 * X3))))),0.0837907407468276*X1/(X2**2*X3),2.2311271857625492e-05,0.9999999882249815,37.44048023223877
18,q1*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.012) * ((((1.443 * X1) / (0.305 * X2)) / ((-1.474) * X2)) / (0.479 * X3)))),0.080410866277556*X1/(X2**2*X3),2.2311272070288845e-05,0.9999999882239071,36.94497013092041
