Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
20,q/(4*pi*epsilon*r*(1-v/c)),((-0.000) + ((-0.024) * (((((-1.448) * X1) / (2.480 * X3)) / (1.443 * X2)) * ((((-0.032) * X4) - ((-0.258) * X5)) / (((-0.032) * X4) - ((-0.031) * X5)))))),X1*(0.000310750452685937*X4 - 0.00250542552478036*X5)/(X2*X3*(0.032*X4 - 0.031*X5)),0.00029954641046630817,0.9999625995160955,95.08805799484253
26,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + (0.087 * (((3.142 * X1) / sin(((((-0.262) * X4) - ((-0.251) * X5)) / (0.372 * X5)))) / ((0.898 * X2) * (5.999 * X3))))),-0.0507423100583579*X1/(X2*X3*sin(0.704301075268817*X4/X5 - 0.674731182795699)),0.0003634980068738177,0.999944614907031,81.86037635803223
15,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + (0.045 * ((((1.559 * X1) / (1.375 * X3)) * exp(exp(((0.627 * X4) / (0.580 * X5))))) / (1.788 * X2)))),0.028535692495424*X1*exp(exp(1.08103448275862*X4/X5))/(X2*X3),0.0005783799871028708,0.9998584232420971,108.2413067817688
25,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + (0.125 * ((((0.436 * X1) / ((((-0.784) * X5) / (1.435 * X4)) ^ 2)) + (0.436 * X1)) / (((-1.138) * X2) * ((-0.551) * X3))))),X1*(0.291188566302592*X4**2 + 0.0869165824080837*X5**2)/(X2*X3*X5**2),0.0007088146902181935,0.9997867844199446,87.12574672698975
21,q/(4*pi*epsilon*r*(1-v/c)),(0.001 + (0.002 * (((((-1.415) * X1) * exp(((0.702 * X4) / (0.440 * X5)))) / (((-0.972) * X3) * (0.042 * X2))) - cos(((-0.174) * X5))))),0.0693219674701156*X1*exp(1.59545454545455*X4/X5)/(X2*X3) - 0.002*cos(0.174*X5) + 0.001,0.0014976956900389575,0.9990455082332295,99.88381862640381
22,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + ((-0.001) * (((sin(((-0.019) * X1)) / ((-1.012) * X2)) / (((-0.840) * X3) + (0.840 * X3))) / exp(((3.144 * X4) / ((-2.024) * X5)))))),zoo*exp(1.55335968379447*X4/X5)*sin(0.019*X1)/X2,0.001607737998734988,0.9989005571986725,101.06098318099976
7,q/(4*pi*epsilon*r*(1-v/c)),(0.001 + (0.294 * (((((-0.043) * X5) - ((-2.477) * X1)) / ((4.244 * X3) * (1.772 * X2))) / cos((((-1.044) * X4) / (0.569 * X5)))))),(0.0968354208198322*X1 + 0.001*X2*X3*cos(1.83479789103691*X4/X5) - 0.00168103475787355*X5)/(X2*X3*cos(1.83479789103691*X4/X5)),0.0022088319271864514,0.9979236887553073,96.01989388465881
10,q/(4*pi*epsilon*r*(1-v/c)),((-0.000) + ((-0.006) * (((sin(((-0.024) * X1)) / sin(((-0.041) * X3))) / sin(((-0.041) * X2))) / cos(((0.806 * X4) / (0.435 * X5)))))),0.006*sin(0.024*X1)/(sin(0.041*X2)*sin(0.041*X3)*cos(1.85287356321839*X4/X5)),0.0024133710473483627,0.9975226810412036,147.2213408946991
17,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + (0.132 * (((1.508 * X1) + (((((-1.751) * X4) ^ 2) * (1.306 * X1)) * exp(((-0.706) * X5)))) / ((3.008 * X3) * (0.693 * X2))))),X1*(0.253558593338399*X4**2 + 0.0954913880445796*exp(0.706*X5))*exp(-0.706*X5)/(X2*X3),0.002504715671731917,0.9973307157425657,88.84649586677551
2,q/(4*pi*epsilon*r*(1-v/c)),(0.000 + (4.035 * (((1.149 * X1) / ((((-0.087) * X5) + ((7.526 * X5) / ((0.212 * X5) + (0.620 * X4)))) * (2.718 * X3))) / (0.787 * X2)))),X1*(-1.34378897144829*X4 - 0.45948913217264*X5)/(X2*X3*X5*(0.05394*X4 + 0.018444*X5 - 7.526)),0.002915223255034917,0.9963832826573172,67.91427421569824
