Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
23,omega/c,(1.046 + ((-0.066) * (((((-0.513) * X1) + (0.269 * X2)) + (0.269 * X2)) / ((0.358 * X2) - (0.324 * X2))))),0.995823529411766*X1/X2 + 0.00164705882352867,2.341111946925967e-05,0.9999999999872277,27.461207151412964
14,omega/c,((-0.000) + ((-2.707) * (((-3.151) * X1) / (8.529 * X2)))),1.00008875600891*X1/X2,2.343240147777945e-05,0.9999999999873311,27.044292449951172
22,omega/c,((-0.000) + ((-1.027) * (((0.489 * X1) / (0.295 * X2)) + (((0.489 * X1) / (1.881 * X2)) + (((-0.689) * X1) / (0.238 * X2)))))),1.00375155706269*X1/X2,2.3432438967164296e-05,0.99999999998726,37.32403111457825
26,omega/c,((-0.344) + ((-0.410) * ((((2.340 * X1) + ((-0.091) * X2)) + (0.897 * X2)) / ((-0.961) * X2)))),0.998335067637877*X1/X2 - 0.000129032258064488,2.3453621562653137e-05,0.999999999987325,31.814855575561523
29,omega/c,((-0.000) + ((-0.598) * (((-1.577) * X1) / (0.944 * X2)))),0.998989406779661*X1/X2,2.3453726685654756e-05,0.9999999999873256,31.256338596343994
0,omega/c,((-0.000) + ((-0.377) * ((3.685 * X1) / ((-1.390) * X2)))),0.999456834532374*X1/X2,2.3453857515667815e-05,0.9999999999873362,27.565284967422485
17,omega/c,(0.946 + (0.153 * ((((0.819 * X2) + ((-0.560) * X1)) + ((0.234 * X1) - (0.511 * X2))) / ((0.511 * X2) + ((-0.560) * X2))))),1.01791836734694*X1/X2 - 0.0157142857142847,2.3474803612554935e-05,0.999999999987063,34.60174298286438
15,omega/c,((-0.000) + ((-0.261) * ((1.030 * X1) / ((-0.269) * X2)))),0.999368029739777*X1/X2,2.3496292872188337e-05,0.9999999999873412,26.967227935791016
25,omega/c,((-0.000) + ((-1.182) * ((1.858 * X1) / ((-2.195) * X2)))),1.00052665148064*X1/X2,2.3496373991388155e-05,0.9999999999873257,27.627089738845825
6,omega/c,(0.671 + ((-0.154) * (((((-1.281) * X1) - ((-0.197) * X2)) - ((-0.987) * X1)) / (0.045 * X2)))),1.00613333333333*X1/X2 - 0.00317777777777772,2.3517670205305887e-05,0.9999999999872509,30.857616662979126
18,omega/c,((-0.000) + (0.460 * (((-1.620) * X1) / ((-0.745) * X2)))),1.00026845637584*X1/X2,2.3517736982112495e-05,0.999999999987333,27.635155200958252
20,omega/c,((-0.000) + (0.089 * ((((1.040 * X1) * (2.679 * X2)) / (1.341 * X2)) / (((-0.902) * X2) + (1.087 * X2))))),0.999529354858214*X1/X2,2.353871485957348e-05,0.9999999999872596,28.41777753829956
10,omega/c,((-0.000) + (0.071 * ((3.081 * X1) / (0.217 * X2)))),1.00806912442396*X1/X2,2.353897744784026e-05,0.9999999999873218,27.631924152374268
8,omega/c,((-0.000) + (3.338 * ((2.169 * X1) / (((-1.000) * X1) * ((1.057 * X2) / ((-0.146) * X1)))))),1.00005469441816*X1/X2,2.3539129547188365e-05,0.9999999999873307,31.882208824157715
2,omega/c,((-0.000) + (1.887 * ((3.706 * X1) / (6.993 * X2)))),1.00003174603175*X1/X2,2.356021538768881e-05,0.9999999999873458,27.166157484054565
28,omega/c,(0.871 + (1.798 * (((((-2.642) * X1) + (2.303 * X2)) / ((-0.548) * X2)) / ((((-2.011) * X1) / (((-2.642) * X1) + (1.960 * X1))) ^ 2)))),0.996980239003404*X1/X2 + 0.00194417470672237,2.3581183015098055e-05,0.999999999987275,30.32323718070984
12,omega/c,((-0.000) + (7.863 * (((2.414 * X1) / ((-6.104) * X2)) + (((1.872 * X1) / ((-6.449) * X2)) / (((-1.008) * X2) / (1.816 * X2)))))),1.00239093094991*X1/X2,2.3602386295136238e-05,0.9999999999870872,36.86812996864319
9,omega/c,(0.819 + (0.201 * ((((1.054 * X2) - (3.216 * X1)) + ((0.642 * X2) - (((-2.230) * X1) + (0.888 * X2)))) / ((1.311 * X2) - (1.509 * X2))))),1.00093939393939*X1/X2 - 0.00124242424242471,2.3602503716688374e-05,0.9999999999871391,33.20331907272339
7,omega/c,((-0.977) + ((-0.750) * (((((-2.009) * X1) - (1.831 * X2)) + ((-0.132) * X2)) / (1.507 * X2)))),0.999834107498341*X1/X2 - 5.90577305904505e-5,2.3602614307575785e-05,0.9999999999873495,30.841437339782715
16,omega/c,((-0.895) + ((-2.782) * ((((2.660 * X1) + (0.490 * X2)) + ((-2.113) * X1)) / ((-1.522) * X2)))),0.999838370565046*X1/X2 + 0.000650459921156421,2.3623662816213706e-05,0.9999999999872048,31.87289786338806
3,omega/c,(0.335 + (1.206 * ((((1.429 * X1) - ((-0.114) * X2)) / ((-0.412) * X2)) - (((1.039 * X1) / ((-0.392) * X2)) - ((2.711 * X1) / (1.648 * X2)))))),0.99746797602536*X1/X2 + 0.00130097087378639,2.3623712661956684e-05,0.9999999999869943,37.51922821998596
