Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
10,q*Ef/(m*(omega_0**2-omega**2)),((-0.000) + ((-0.882) * ((((2.161 * X2) / (0.941 * X3)) / (((-2.094) * X4) - ((-2.094) * X5))) * (((-2.167) * X1) / (((-2.094) * X4) + ((-2.094) * X5)))))),1.00101200333385*X1*X2/(X3*(X4 - X5)*(X4 + X5)),2.238328435065169e-05,0.9999999994156809,70.9835615158081
6,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + ((-122.288) * ((((0.318 * X1) / (2.011 * X3)) * (0.091 * X2)) / ((((-1.284) * X5) - ((-1.295) * X4)) * (((-1.302) * X5) - (1.383 * X4)))))),1.75970668523123*X1*X2/(X3*(1.295*X4 - 1.284*X5)*(1.383*X4 + 1.302*X5)),0.00017978586019938377,0.9999980508845193,67.37350916862488
13,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + (18.365 * (((0.115 * X2) / (((-0.314) * X5) + (0.318 * X4))) * ((((-0.092) * X1) / (1.958 * X3)) / (((-0.293) * X5) - (0.318 * X4)))))),0.0992347803881512*X1*X2/(X3*(0.318*X4 - 0.314*X5)*(0.318*X4 + 0.293*X5)),0.00024912807994663866,0.9999961541129072,69.47415328025818
22,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + ((-0.044) * ((((1.953 * X2) * (0.434 * X1)) / (((0.306 * X4) - ((-0.245) * X5)) * (0.503 * X3))) / (((-0.253) * X4) - ((-0.245) * X5))))),0.074144111332008*X1*X2/(X3*(0.253*X4 - 0.245*X5)*(0.306*X4 + 0.245*X5)),0.0005907852783448868,0.9999777924083131,65.03462147712708
25,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + (0.108 * (((1.414 * X1) / (((0.156 * X4) + (0.110 * X5)) * (3.617 * X3))) * ((2.000 * X2) / ((0.572 * X4) + ((-0.545) * X5)))))),0.0844412496544097*X1*X2/(X3*(0.156*X4 + 0.11*X5)*(0.572*X4 - 0.545*X5)),0.0009079524407176676,0.9999473902579382,71.15871930122375
24,q*Ef/(m*(omega_0**2-omega**2)),((-0.000) + ((-0.001) * ((((2.252 * X1) * ((-0.287) * X2)) / sin((0.032 * X3))) / ((((-0.133) * X4) ^ 2) + ((0.026 * X4) - (0.065 * X5)))))),0.000646324*X1*X2/((0.017689*X4**2 + 0.026*X4 - 0.065*X5)*sin(0.032*X3)),0.0019332354540046058,0.9997609702114184,81.38301372528076
5,q*Ef/(m*(omega_0**2-omega**2)),((-0.000) + ((-1.949) * ((((3.081 * X2) / (3.574 * X3)) / (((-1.158) * X4) - ((((-0.885) * X4) ^ 2) + ((-2.877) * X5)))) * (0.558 * X1)))),0.937525714045887*X1*X2/(X3*(0.783225*X4**2 + 1.158*X4 - 2.877*X5)),0.0019390886306127333,0.9997595667572619,63.07360529899597
11,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + (0.257 * ((((1.959 * X2) / sin(((-0.115) * X4))) / ((1.983 * X3) / (0.709 * X1))) / (((-2.013) * X4) + exp((0.593 * X5)))))),0.180007698940998*X1*X2/(X3*(2.013*X4 - exp(0.593*X5))*sin(0.115*X4)),0.0021822203126183773,0.9996953823404857,99.26279520988464
18,q*Ef/(m*(omega_0**2-omega**2)),(0.000 + (0.001 * (((((-1.133) * X2) * ((-0.317) * X1)) / (((-0.155) * X3) * (((-0.002) * X5) - (0.018 * X4)))) / (((-0.103) * X5) + (0.129 * X4))))),0.00231716774193548*X1*X2/(X3*(0.018*X4 + 0.002*X5)*(0.129*X4 - 0.103*X5)),0.0027611564621275353,0.9995123173705871,65.18075966835022
7,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + ((-3.282) * (((((-0.865) * X1) / (0.520 * X4)) * (((-1.188) * X2) / ((1.361 * X4) - (1.045 * X5)))) / (((-5.787) * X3) + (0.021 * X2))))),-6.48586315384615*X1*X2/(X4*(0.021*X2 - 5.787*X3)*(1.361*X4 - 1.045*X5)) + 0.001,0.003024757425189311,0.9994144051756974,64.72184753417969
17,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + ((-0.771) * ((((0.650 * X2) / (0.103 * X4)) * (((-0.381) * X1) / (2.718 * X3))) / (((0.818 * X4) + ((-0.628) * X5)) + (0.002 * X3))))),0.682034012730663*X1*X2/(X3*X4*(0.002*X3 + 0.818*X4 - 0.628*X5)) + 0.001,0.003031542906644513,0.9994120207162124,68.03212237358093
21,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + ((-7.088) * (((((-1.783) * X2) * (1.165 * X1)) / (((-0.369) * X5) - ((-0.483) * X4))) / (((-0.360) * X2) + ((6.108 * X3) * (6.054 * X4)))))),-14.72315816*X1*X2/((0.36*X2 - 36.977832*X3*X4)*(0.483*X4 - 0.369*X5)) + 0.001,0.003031857835262614,0.9994119827953388,67.10438561439514
8,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + ((-0.133) * ((((1.645 * X2) / (0.333 * X4)) * (((-1.552) * X1) / ((-2.160) * X3))) / ((0.023 * X4) + (((-0.590) * X4) + (0.434 * X5)))))),(0.472075297519742*X1*X2 + 0.001*X3*X4*(0.567*X4 - 0.434*X5))/(X3*X4*(0.567*X4 - 0.434*X5)),0.003033639914001611,0.9994112577722024,68.58649563789368
23,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + (0.009 * ((((3.012 * X2) / (0.477 * X4)) / (((1.269 * X4) * (0.197 * X3)) - (((-0.352) * X3) * ((-0.543) * X5)))) * (3.527 * X1)))),(0.200440075471698*X1*X2 + 0.001*X3*X4*(0.249993*X4 - 0.191136*X5))/(X3*X4*(0.249993*X4 - 0.191136*X5)),0.003034025719003151,0.9994111430524255,64.93854117393494
26,q*Ef/(m*(omega_0**2-omega**2)),(0.001 + (0.001 * (((1.772 * X1) / (((0.281 * X4) + ((-0.132) * X5)) ^ 2)) * (cos((5.901 * X5)) + ((1.657 * X2) / (0.028 * X3)))))),1.32805345134216*X1*X2/(X3*(X4 - 0.469750889679715*X5)**2) + 0.0224414584415091*X1*cos(5.901*X5)/(X4 - 0.469750889679715*X5)**2 + 0.001,0.0032386788844043714,0.9993289457157956,78.5810432434082
