Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
21,m*g*z,(0.000 + (0.226 * (((-3.539) * X3) * (((-0.961) * X2) * (1.299 * X1))))),0.998439008946*X1*X2*X3,6.590081620544632e-05,0.9999999999924253,31.138059377670288
24,m*g*z,((-0.000) + (1.844 * ((((0.590 * X1) * (0.364 * X2)) * (2.559 * X3)) + ((((-0.102) * X1) * (0.364 * X2)) * (0.200 * X3))))),0.99971582256*X1*X2*X3,6.596581340731309e-05,0.999999999992432,39.745498180389404
28,m*g*z,(0.000 + (2.999 * (((((-1.247) * X1) * (0.319 * X3)) * cos(exp((((-0.229) * X1) - (((-2.374) * X3) ^ 2))))) * ((-0.838) * X2)))),0.999718251466*X1*X2*X3*cos(exp(-0.229*X1 - 5.635876*X3**2)),6.603430220562263e-05,0.9999999999924326,172.4235405921936
19,m*g*z,(0.000 + (0.127 * (((((-1.425) * X3) * (1.551 * X1)) * ((-3.562) * X2)) * exp(exp((exp((1.839 * X1)) / ((-0.097) * X3))))))),0.99982570545*X1*X2*X3*exp(exp(-10.3092783505155*exp(1.839*X1)/X3)),6.609859118837049e-05,0.999999999992434,47.1535484790802
20,m*g*z,((-0.000) + ((-0.289) * ((((2.438 * X1) * (0.252 * X2)) * ((-1.810) * X3)) + ((1.245 * X2) * ((0.882 * X3) * ((-2.146) * X1)))))),1.0024027713*X1*X2*X3,6.6115373804061e-05,0.999999999992442,37.53355383872986
4,m*g*z,((-0.000) + (0.821 * (((0.747 * X1) * (0.801 * X2)) * (2.034 * X3)))),0.999188032158*X1*X2*X3,6.615610621482308e-05,0.9999999999924307,33.50408124923706
10,m*g*z,(0.000 + ((-2.072) * ((1.578 * X2) * (((-0.142) * X1) * (2.152 * X3))))),0.999142335744*X1*X2*X3,6.616443324103277e-05,0.9999999999924328,33.956385374069214
2,m*g*z,(0.000 + (56.897 * (((0.565 * X1) * ((-0.575) * X3)) * ((-0.054) * X2)))),0.99815829525*X1*X2*X3,6.616569964507556e-05,0.9999999999924373,32.223501682281494
3,m*g*z,((-0.000) + ((-0.499) * ((2.410 * X3) * ((0.493 * X1) * ((-1.686) * X2))))),0.99959040282*X1*X2*X3,6.617108577758481e-05,0.9999999999924016,34.261728286743164
13,m*g*z,((-0.000) + ((-0.389) * ((0.829 * X3) * (((-1.860) * X1) * (1.667 * X2))))),0.99989103822*X1*X2*X3,6.617306579974047e-05,0.9999999999924113,30.81582283973694
22,m*g*z,(0.000 + (0.098 * ((1.962 * X2) * ((6.283 * X3) * (0.829 * X1))))),1.001490119532*X1*X2*X3,6.61762012970394e-05,0.999999999992439,31.247363328933716
16,m*g*z,(0.000 + ((-7.053) * ((0.114 * X2) * ((((-1.267) * X1) - ((-0.165) * X1)) * (1.133 * X3))))),1.003899503772*X1*X2*X3,6.618568037390591e-05,0.99999999999242,34.44605278968811
18,m*g*z,(0.000 + (0.349 * (((1.821 * X1) * (2.134 * X3)) * (0.737 * X2)))),0.999533318982*X1*X2*X3,6.619083278403832e-05,0.9999999999924197,31.11268711090088
