Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
16,epsilon*c*Ef**2,(0.000 + ((-0.267) * (((1.617 * X2) * ((-0.976) * X1)) * ((((-0.495) * X3) / ((-1.206) * X3)) * ((2.403 * X3) ^ 2))))),0.998703407537565*X1*X2*X3**2,0.0001456050336788195,0.9999999999724952,34.33450651168823
21,epsilon*c*Ef**2,(0.000 + ((-0.591) * ((1.459 * X2) * ((1.180 * X3) * (((-1.524) * X3) * (0.645 * X1)))))),1.0001599543116*X1*X2*X3**2,0.0001456089056848746,0.9999999999725602,32.08182692527771
14,epsilon*c*Ef**2,(0.000 + ((-0.056) * ((((-0.726) * X1) * ((((1.692 * X3) ^ 2) / (1.065 * X3)) * (3.142 * X2))) * (((2.120 * X3) ^ 2) / (1.548 * X3))))),0.996971408300792*X1*X2*X3**2,0.00014563197278413272,0.9999999999725309,40.214383363723755
6,epsilon*c*Ef**2,(0.000 + (44.994 * ((((0.923 * X3) * (1.709 * X3)) * (0.026 * X1)) * (0.542 * X2)))),1.00016350206334*X1*X2*X3**2,0.000145782171293634,0.9999999999725875,37.96800088882446
29,epsilon*c*Ef**2,(0.000 + (0.510 * ((((4.370 * X2) * ((-1.054) * X1)) * (0.322 * X3)) * ((-1.322) * X3)))),0.9999529150632*X1*X2*X3**2,0.00014579932199202783,0.9999999999725201,34.172061920166016
23,epsilon*c*Ef**2,(0.000 + ((-6.964) * (((0.502 * X1) * (((-2.301) * X3) * ((-2.015) * X2))) * ((-0.062) * X3)))),1.00495320187704*X1*X2*X3**2,0.00014585126619899398,0.9999999999725689,32.35302114486694
9,epsilon*c*Ef**2,(0.000 + ((-0.085) * ((((-1.951) * X1) * ((2.964 * X3) * (1.581 * X2))) * (1.287 * X3)))),1.00014924456018*X1*X2*X3**2,0.00014590458665029464,0.9999999999725748,35.718665599823
1,epsilon*c*Ef**2,(0.000 + ((-18.319) * ((((-0.182) * X2) * ((0.107 * X1) * (0.622 * X3))) * (4.504 * X3)))),0.999414612178528*X1*X2*X3**2,0.0001459606715564288,0.9999999999725949,38.77786087989807
13,epsilon*c*Ef**2,((-0.000) + ((-45.301) * ((((-0.902) * X2) * ((((0.336 * X2) * ((-2.132) * X3)) / (0.655 * X2)) * (0.914 * X1))) * ((-0.025) * X3)))),1.02114098756349*X1*X2*X3**2,0.0001459746116212186,0.9999999999725172,34.51450967788696
8,epsilon*c*Ef**2,(0.000 + (0.574 * ((((1.895 * X1) * ((-0.813) * X2)) * (1.742 * X3)) * ((-0.649) * X3)))),0.99978012676542*X1*X2*X3**2,0.00014597477066640116,0.999999999972564,38.858720541000366
4,epsilon*c*Ef**2,(0.000 + ((-2.403) * (((((-0.943) * X2) * (1.291 * X3)) * (0.479 * X3)) * (0.713 * X1)))),0.999117921391353*X1*X2*X3**2,0.0001459828106389681,0.9999999999725547,37.97445249557495
0,epsilon*c*Ef**2,(0.000 + ((-0.187) * ((((1.904 * X1) * ((-3.296) * X3)) * ((-0.344) * X2)) * ((-2.481) * X3)))),1.00156919929651*X1*X2*X3**2,0.00014598529314079493,0.9999999999725554,38.12412977218628
7,epsilon*c*Ef**2,(0.000 + ((-0.621) * (((-0.973) * X3) * (((-0.465) * X1) * (((-1.795) * X2) * (1.985 * X3)))))),1.00111128586088*X1*X2*X3**2,0.000145988595330952,0.9999999999725646,37.56746006011963
27,epsilon*c*Ef**2,(0.000 + ((-570.677) * (((0.126 * X2) * ((1.407 * X1) * (0.318 * X3))) * ((-0.031) * X3)))),0.997341351232212*X1*X2*X3**2,0.00014599306053462006,0.9999999999725458,33.34596037864685
10,epsilon*c*Ef**2,(0.000 + ((-12.138) * (((0.422 * X3) ^ 2) * (((-0.381) * X1) * (1.212 * X2))))),0.998158778445024*X1*X2*X3**2,0.00014600034875354685,0.9999999999725172,33.194939851760864
