Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
25,q/(4*pi*epsilon*r),((-1.885) + ((-0.179) * (((0.192 * X1) + (((-1.360) * X2) * ((-3.339) * X3))) / (((-2.258) * X2) * (0.191 * X3))))),0.0796887390499863*X1/(X2*X3) - 0.000261710544011029,2.180027241292669e-05,0.9999999925401112,49.24816560745239
18,q/(4*pi*epsilon*r),(2.128 + ((-0.557) * (((((-0.743) * X2) * ((-0.314) * X3)) / (((-0.197) * X2) * ((-0.311) * X3))) + ((0.369 * X1) / (((-0.402) * X2) * (6.439 * X3)))))),0.079403031433916*X1/(X2*X3) + 0.00696887394519052,2.1864805848910902e-05,0.9999999925372194,53.21330165863037
6,q/(4*pi*epsilon*r),(2.319 + (0.399 * ((((1.141 * X3) + ((-0.216) * X3)) / ((-0.159) * X3)) - (((-0.256) * X1) / ((4.150 * X2) * (0.309 * X3)))))),0.079653760673763*X1/(X2*X3) - 0.00222641509433963,2.1864806147204837e-05,0.9999999925258884,42.99084734916687
0,q/(4*pi*epsilon*r),(2.715 + ((-0.111) * ((((-3.815) * X2) - ((0.150 * X1) / ((-1.344) * X3))) / ((-0.156) * X2)))),0.0794127747252747*X1/(X2*X3) + 0.000480769230768896,2.186480774364214e-05,0.9999999925345086,35.68218731880188
14,q/(4*pi*epsilon*r),(1.051 + (0.388 * ((((1.616 * X1) / ((-2.501) * X2)) / ((-3.153) * X3)) - (((2.338 * X1) / ((-1.421) * X1)) ^ 2)))),0.0795125020083942*X1/(X2*X3) + 0.000653522288820207,2.1886270222164164e-05,0.9999999925561853,54.846527099609375
8,q/(4*pi*epsilon*r),((-0.027) + ((-0.407) * (((((0.786 * X1) / (1.818 * X2)) - ((-0.147) * X3)) / (4.811 * X3)) / sin((((-2.189) * X2) / (0.113 * X2)))))),0.073337792847984*X1/(X2*X3) - 0.00206459060120569,2.1886272948266813e-05,0.9999999925414682,58.053163290023804
4,q/(4*pi*epsilon*r),((-0.000) + ((-0.374) * ((((-0.682) * X1) / (((-1.400) * X3) * ((-0.047) * X2))) + (((-0.720) * X1) / ((1.446 * X3) * ((-0.049) * X2)))))),0.0759222230430098*X1/(X2*X3),2.190771917581528e-05,0.9999999925278883,40.51331424713135
12,q/(4*pi*epsilon*r),((-0.000) + ((-0.038) * ((((1.404 * X1) / ((-2.545) * X2)) + ((0.438 * X1) / (0.810 * X2))) / ((0.317 * X3) - (0.312 * X3))))),0.0830619224332386*X1/(X2*X3),2.1907720609429653e-05,0.999999992518283,45.66602063179016
5,q/(4*pi*epsilon*r),((-0.000) + (0.004 * (((((-1.387) * X1) / ((-0.169) * X3)) + ((1.447 * X1) / ((-0.170) * X3))) / (((0.483 * X2) + (0.285 * X2)) - (0.784 * X2))))),0.0761660285415941*X1/(X2*X3),2.190772082022995e-05,0.9999999925566344,43.54834055900574
29,q/(4*pi*epsilon*r),(2.458 + ((-1.457) * ((((0.318 * X1) / ((-3.579) * X3)) + (2.747 * X2)) / (1.628 * X2)))),0.0795189382783683*X1/(X2*X3) - 0.000463759213759296,2.1907723049195494e-05,0.9999999925532022,55.30031871795654
11,q/(4*pi*epsilon*r),((-2.212) + (0.251 * (((2.621 * X2) + ((0.687 * X1) / (7.290 * X3))) / (0.297 * X2)))),0.0796427928115171*X1/(X2*X3) + 0.00305387205387175,2.1929144472190287e-05,0.9999999925392622,40.11267447471619
7,q/(4*pi*epsilon*r),((-0.000) + ((-0.030) * (((((-1.175) * X1) / (0.036 * X3)) / (0.364 * X2)) + ((((-1.893) * X1) / (0.036 * X3)) / ((-0.605) * X2))))),0.0825802984893895*X1/(X2*X3),2.195054635023191e-05,0.9999999925555814,46.4874107837677
9,q/(4*pi*epsilon*r),(1.876 + (0.564 * ((((0.106 * X1) / ((-1.814) * X2)) - ((-1.382) * X3)) / ((-0.415) * X3)))),0.0794144604880381*X1/(X2*X3) - 0.00218795180722875,2.1950550791130466e-05,0.9999999925575858,38.20787167549133
2,q/(4*pi*epsilon*r),((-0.000) + ((-4.119) * (((((-0.526) * X1) / ((-0.412) * X2)) / (2.355 * X3)) + ((((-0.526) * X1) / (1.368 * X2)) / (0.685 * X3))))),0.0790658822659817*X1/(X2*X3),2.1971935270054688e-05,0.9999999925574443,44.110262393951416
13,q/(4*pi*epsilon*r),(0.000 + ((-0.325) * ((((0.121 * X1) / (0.493 * X3)) - ((0.121 * X1) / (0.508 * X3))) / ((0.624 * X2) + ((0.693 * X2) + ((-1.347) * X2)))))),0.0785105652361408*X1/(X2*X3),2.1993294001686753e-05,0.9999999925468616,53.992862939834595
17,q/(4*pi*epsilon*r),((-0.000) + ((-1.165) * ((((0.362 * X1) / (1.324 * X2)) / ((-0.112) * X3)) + (((1.414 * X1) / ((-2.190) * X3)) / ((-0.273) * X2))))),0.0886947963482848*X1/(X2*X3),2.1993295627609033e-05,0.9999999925403502,56.98549461364746
16,q/(4*pi*epsilon*r),((-0.000) + ((-0.173) * ((((2.844 * X1) / (0.083 * X2)) / (1.570 * X3)) + ((1.792 * X1) / (((-0.131) * X3) * (0.611 * X2)))))),0.0975108870777864*X1/(X2*X3),2.1993295827387798e-05,0.999999992520194,51.485066652297974
1,q/(4*pi*epsilon*r),((-0.000) + ((-0.041) * ((0.852 * X1) / ((cos(((0.887 * X1) / (0.116 * X1))) * (1.183 * X2)) * ((-1.965) * X3))))),0.0729665248666349*X1/(X2*X3),2.1993297480055262e-05,0.9999999925493501,40.04529857635498
