Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
16,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.000 + ((-52.984) * (((((((-0.312) * X2) ^ 2) / ((-0.868) * X5)) / ((-0.989) * X4)) ^ 2) * ((4.051 * X1) / ((4.700 * X3) ^ 2))))),-0.124938880987363*X1*X2**4/(X3**2*X4**2*X5**2),2.952198765584397e-05,0.9999999999331204,65.18373107910156
2,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.000 + (0.000 * ((((4.236 * X2) ^ 2) ^ 2) * (((-0.776) * X1) / ((((1.210 * X3) * (0.265 * X4)) ^ 2) * ((0.191 * X5) ^ 2)))))),0,2.9561595286494987e-05,0.9999999999328515,66.33769297599792
0,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.000 + ((-0.000) * (((((2.073 * X2) ^ 2) / ((-1.328) * X5)) ^ 2) * (((6.188 * X1) / (((-0.340) * X3) ^ 2)) / ((0.701 * X4) ^ 2))))),0,2.959167071395895e-05,0.999999999933181,64.61869788169861
14,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.000 + ((-0.019) * ((((0.318 * X1) * ((((1.817 * X2) ^ 2) / ((1.772 * X4) * (1.414 * X3))) ^ 2)) / ((-1.053) * X5)) / ((-0.081) * X5)))),-0.12298744690287*X1*X2**4/(X3**2*X4**2*X5**2),2.979297168537435e-05,0.9999999999322959,62.31287860870361
18,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.001 + ((-0.561) * ((((((1.772 * X2) ^ 2) * exp(sin((0.270 * X1)))) / (6.226 * X5)) / (((-0.572) * X4) * (2.238 * X3))) ^ 2))),-0.0870737556539007*X2**4*exp(2*sin(0.27*X1))/(X3**2*X4**2*X5**2) + 0.001,0.03280301233833822,0.9997702651518986,95.2259464263916
6,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.017 + ((-0.046) * ((exp((1.021 * X2)) / (1.274 * X3)) * (((1.772 * X1) / (1.779 * X3)) / (((0.318 * X5) * ((-0.836) * X4)) ^ 2))))),-0.508872964612951*X1*exp(1.021*X2)/(X3**2*X4**2*X5**2) + 0.017,0.12371007154609266,0.9967324271445012,69.30278944969177
4,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.016 + (0.328 * (((((-2.020) * X1) / (1.490 * X4)) / ((((-2.647) * X5) * (0.693 * X3)) ^ 2)) * (exp((1.022 * X2)) / (0.262 * X4))))),-0.504386322907671*X1*exp(1.022*X2)/(X3**2*X4**2*X5**2) + 0.016,0.12409145901906075,0.9967122491797482,80.82468557357788
23,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.016 + ((-0.037) * ((((1.772 * X1) / (1.898 * X4)) / (((0.309 * X5) * (0.707 * X3)) ^ 2)) * (exp((1.023 * X2)) / (1.443 * X4))))),-0.501587974719961*X1*exp(1.023*X2)/(X3**2*X4**2*X5**2) + 0.016,0.12425655260407951,0.9967034958611655,85.02822732925415
9,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),(0.016 + (0.263 * (((((-1.008) * X1) / (2.111 * X5)) / ((((-0.852) * X3) * (0.693 * X4)) ^ 2)) * (exp((1.023 * X2)) / (0.714 * X5))))),-0.504526725939407*X1*exp(1.023*X2)/(X3**2*X4**2*X5**2) + 0.016,0.12427110668253703,0.9967027220187307,82.26718163490295
11,-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),((-326.105) + (326.110 * cos(((((0.064 * X2) * (1.443 * X2)) / (1.521 * X4)) / ((1.161 * X5) * ((1.772 * X3) / exp((0.152 * X1)))))))),326.11*cos(0.0295135297847601*X2**2*exp(0.152*X1)/(X3*X4*X5)) - 326.105,0.13332727113706072,0.9962046416138598,75.24833965301514
