Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
25,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp((((0.215 * X1) + (0.215 * X1)) * ((-1.165) * X1))))),0.399*exp(-0.50095*X1**2),2.2584353063808545e-05,0.9999999979956309,39.187830686569214
8,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp(((((0.566 * X1) / ((-0.728) * X1)) ^ 2) * (((-0.530) * X1) * (1.558 * X1)))))),0.399*exp(-0.4991297160669*X1**2),2.2672749241005175e-05,0.9999999978916958,55.47970724105835
28,exp(-theta**2/2)/sqrt(2*pi),((-0.000) + (0.399 * exp((((2.308 * X1) * cos((0.007 * X1))) * ((-0.217) * X1))))),0.399*exp(-0.500836*X1**2*cos(0.007*X1)),2.276076912708721e-05,0.9999999981583314,44.280601024627686
21,exp(-theta**2/2)/sqrt(2*pi),((-0.000) + (0.399 * exp((cos((0.004 * X1)) * (((-0.890) * X1) * (0.562 * X1)))))),0.399*exp(-0.50018*X1**2*cos(0.004*X1)),2.278273282226483e-05,0.999999998218205,46.22923421859741
27,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp((((0.215 * X1) ^ 2) - ((((-0.745) * X1) ^ 2) - ((0.096 * X1) ^ 2)))))),0.399*exp(-0.499584*X1**2),2.2782741840106176e-05,0.9999999982467763,41.23120927810669
23,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp(((((-0.362) * X1) - (0.496 * X1)) * (0.583 * X1))))),0.399*exp(-0.500214*X1**2),2.2782745855191587e-05,0.9999999982286154,43.89016628265381
11,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp((((0.195 * X1) + (1.783 * X1)) * ((-0.253) * X1))))),0.399*exp(-0.500434*X1**2),2.278274590294227e-05,0.9999999982167005,45.61142349243164
29,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp((((0.434 * X1) * (1.414 * X1)) * (((-0.724) * X1) / (0.890 * X1)))))),0.399*exp(-0.499215083146067*X1**2),2.2804681416896027e-05,0.999999998240106,40.80011224746704
14,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp((((-0.737) * X1) * (cos((((0.091 * X1) / ((-0.797) * X1)) ^ 2)) * (0.678 * X1)))))),0.399*exp(-0.499643538696827*X1**2),2.282658157069811e-05,0.999999998250772,63.78227114677429
19,exp(-theta**2/2)/sqrt(2*pi),(0.000 + (0.399 * exp(((((-2.196) * X1) * cos((((0.140 * X1) / ((-1.275) * X1)) ^ 2))) * (0.228 * X1))))),0.399*exp(-0.500651608217378*X1**2),2.282658157069811e-05,0.9999999982508649,46.1375195980072
