Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
17,q*v*r/2,(0.000 + ((-0.343) * ((0.529 * X1) * ((1.147 * X2) * ((-2.400) * X3))))),0.4994873016*X1*X2*X3,4.461750577507391e-05,0.9999999999926609,37.98931074142456
19,q*v*r/2,(0.000 + (0.019 * (((1.871 * X1) * (3.546 * X3)) * (4.027 * X2)))),0.507630548358*X1*X2*X3,4.472310784474456e-05,0.999999999992648,30.839101791381836
15,q*v*r/2,(0.000 + (0.143 * (((3.011 * X2) * (1.002 * X3)) * (1.159 * X1)))),0.500032175214*X1*X2*X3,4.474316042677131e-05,0.9999999999926393,34.13148617744446
13,q*v*r/2,((-0.000) + (1.095 * (((0.682 * X3) * (((-0.646) * X2) + ((-0.732) * X2))) * ((-0.486) * X1)))),0.50013123732*X1*X2*X3,4.47438217852917e-05,0.9999999999926712,33.22573161125183
8,q*v*r/2,(0.000 + (0.099 * (((0.520 * X2) * ((-2.730) * X1)) * ((-3.575) * X3)))),0.50243193*X1*X2*X3,4.475561677542532e-05,0.9999999999926784,33.910197019577026
23,q*v*r/2,(0.000 + (0.574 * (cos((sin((exp(((-1.716) * X1)) ^ 2)) ^ 2)) * ((1.413 * X3) * ((0.727 * X2) * (0.848 * X1)))))),0.500016478752*X1*X2*X3*cos(sin(exp(-3.432*X1))**2),4.4796211657266606e-05,0.9999999999926251,63.8851432800293
22,q*v*r/2,(0.000 + (3.040 * ((((1.337 * X3) * (0.096 * X2)) * exp(exp(((((-1.759) * X1) - (1.276 * X1)) / (0.044 * X2))))) * (1.276 * X1)))),0.49788254208*X1*X2*X3*exp(exp(-68.9772727272727*X1/X2)),4.4797403032198555e-05,0.9999999999926669,46.79803109169006
11,q*v*r/2,(0.000 + (8.168 * (((0.139 * X3) * (1.350 * X2)) * (0.327 * X1)))),0.5012011404*X1*X2*X3,4.480660140151301e-05,0.9999999999926414,35.14231610298157
27,q*v*r/2,(0.000 + ((-0.295) * ((((-3.235) * X2) * (0.552 * X1)) * (0.951 * X3)))),0.5009748174*X1*X2*X3,4.481837072683809e-05,0.9999999999926765,32.74302077293396
12,q*v*r/2,((-0.000) + (0.309 * ((((-0.783) * X2) * ((-1.610) * X3)) * (1.284 * X1)))),0.50016251628*X1*X2*X3,4.482792682760472e-05,0.9999999999926534,32.22752332687378
9,q*v*r/2,(0.000 + (1.601 * ((0.299 * X3) * ((3.142 * X1) * (0.332 * X2))))),0.499351989656*X1*X2*X3,4.48280033758658e-05,0.9999999999926551,34.063621044158936
7,q*v*r/2,((-0.000) + ((-0.181) * (((2.159 * X3) * (1.996 * X2)) * ((-0.639) * X1)))),0.498416730876*X1*X2*X3,4.482977355409055e-05,0.999999999992665,35.88526010513306
16,q*v*r/2,(0.000 + ((-0.440) * (((-1.830) * X3) * ((1.949 * X2) * (0.318 * X1))))),0.4990484664*X1*X2*X3,4.4849633702585405e-05,0.9999999999926723,33.706029415130615
14,q*v*r/2,((-0.000) + (0.124 * (((((-1.048) * X3) * ((-1.524) * X1)) * (2.083 * X2)) + ((((-0.111) * X3) * ((-3.033) * X1)) * (2.083 * X2))))),0.49948894398*X1*X2*X3,4.485981845924739e-05,0.9999999999926525,40.80988526344299
6,q*v*r/2,((-0.000) + (0.548 * (((4.241 * X3) * (0.756 * X1)) * (0.285 * X2)))),0.50074369128*X1*X2*X3,4.486145226273254e-05,0.9999999999926711,34.029685974121094
0,q*v*r/2,(0.000 + ((-0.058) * ((((-3.294) * X2) * (3.613 * X3)) * (0.719 * X1)))),0.496304759844*X1*X2*X3,4.486911563710405e-05,0.9999999999926643,32.23304772377014
18,q*v*r/2,(0.000 + (0.301 * (((0.528 * X3) * ((-1.981) * X1)) * ((-1.588) * X2)))),0.499960152384*X1*X2*X3,4.488001486376707e-05,0.9999999999926588,33.65380573272705
2,q*v*r/2,(0.000 + ((-1.004) * (((0.991 * X1) * ((-0.587) * X2)) * (0.856 * X3)))),0.499941551008*X1*X2*X3,4.4880573359704486e-05,0.9999999999926773,31.799641132354736
4,q*v*r/2,(0.000 + (0.545 * (((2.211 * X2) * (2.709 * X1)) * (0.153 * X3)))),0.499442712615*X1*X2*X3,4.489207268375985e-05,0.9999999999926545,32.22680115699768
3,q*v*r/2,((-0.000) + ((-0.593) * ((1.819 * X1) * ((0.298 * X3) * ((-1.555) * X2))))),0.49984350113*X1*X2*X3,4.489958784156531e-05,0.9999999999926479,32.079129457473755
26,q*v*r/2,((-0.000) + (0.375 * (((0.500 * X3) * (2.320 * X1)) * ((0.928 * X2) - ((-0.221) * X2))))),0.499815*X1*X2*X3,4.490124399841569e-05,0.9999999999926713,33.352827072143555
21,q*v*r/2,((-0.000) + (0.080 * ((((-0.467) * X2) / ((-0.294) * X2)) * ((2.664 * X3) * (((-1.297) * X1) * ((-1.142) * X2)))))),0.501417904574694*X1*X2*X3,4.490136745201862e-05,0.9999999999926521,48.7306113243103
25,q*v*r/2,((-0.000) + (0.139 * (((1.852 * X1) * (0.749 * X2)) * (2.590 * X3)))),0.49938715148*X1*X2*X3,4.4932163469260544e-05,0.9999999999926589,34.63768529891968
5,q*v*r/2,(0.000 + ((-1.101) * (((0.632 * X1) * (0.749 * X3)) * ((-0.959) * X2)))),0.499809863112*X1*X2*X3,4.493217470368044e-05,0.9999999999926618,33.254814863204956
28,q*v*r/2,(0.000 + (0.986 * (cos((exp(((-1.431) * X2)) * ((-0.004) * X2))) * (((-1.035) * X1) * ((0.360 * X3) * ((-1.360) * X2)))))),0.499641696*X1*X2*X3*cos(0.004*X2*exp(-1.431*X2)),4.493294192534088e-05,0.9999999999926582,38.61942410469055
10,q*v*r/2,((-0.000) + ((-0.426) * ((((-0.803) * X2) * ((-1.552) * X3)) * ((-0.942) * X1)))),0.500112562752*X1*X2*X3,4.496416121258448e-05,0.9999999999926659,35.12259221076965
20,q*v*r/2,(0.000 + ((-0.524) * (((0.735 * X1) * ((-0.720) * X2)) * (1.802 * X3)))),0.4996960416*X1*X2*X3,4.497533313706095e-05,0.9999999999926698,32.99824929237366
29,q*v*r/2,((-0.000) + ((-1.394) * (((0.391 * X2) * ((-0.759) * X3)) * (1.209 * X1)))),0.500158447074*X1*X2*X3,4.498580461021767e-05,0.9999999999926588,33.18985462188721
24,q*v*r/2,((-0.000) + ((-0.470) * (((1.028 * X3) * (0.966 * X2)) * ((-1.071) * X1)))),0.49987057176*X1*X2*X3,4.500505932037064e-05,0.999999999992674,35.34851837158203
1,q*v*r/2,((-0.000) + (0.392 * (((-1.928) * X1) * (((-0.580) * X2) * (1.140 * X3))))),0.4997190912*X1*X2*X3,4.5025301450269176e-05,0.9999999999926543,32.82410788536072
