Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
25,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.004) + ((-0.162) * ((((0.464 * X1) / ((-1.181) * X5)) * ((1.772 * X3) * ((2.782 * X4) + (((-1.491) * X6) * ((-1.236) * X8))))) * (0.318 * X2)))),(0.0358652559932261*X1*X2*X3*(2.782*X4 + 1.842876*X6*X8) - 0.004*X5)/X5,0.04574751617111352,0.8596988329766331,69.68202257156372
3,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.004) + ((-0.044) * (((0.693 * X3) * (((-1.179) * X1) / (1.104 * X5))) * ((((0.660 * X8) * (0.434 * X6)) + (0.432 * X4)) * (7.136 * X2))))),(0.232372903304348*X1*X2*X3*(0.432*X4 + 0.28644*X6*X8) - 0.004*X5)/X5,0.04574753702735118,0.8596995721702423,71.70197010040283
13,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.004) + (0.745 * (((0.685 * X8) + ((1.079 * X4) * (0.434 * X6))) * ((((-0.057) * X2) / ((-0.179) * X5)) * ((0.849 * X3) * (0.707 * X1)))))),(0.142398430139665*X1*X2*X3*(0.468286*X4*X6 + 0.685*X8) - 0.004*X5)/X5,0.04580211474352262,0.8593635206135393,81.56206512451172
23,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + ((-0.083) * ((((0.275 * X6) - ((-0.284) * X4)) * ((0.951 * X2) / ((-1.330) * X7))) * ((1.941 * X3) * ((2.510 * X1) / (0.232 * X9)))))),(1.24628750333809*X1*X2*X3*(0.284*X4 + 0.275*X6) - 0.006*X7*X9)/(X7*X9),0.04614227741786868,0.8572659534200382,75.0703558921814
9,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (4.828 * (((((-0.127) * X3) * (2.109 * X2)) / (1.443 * X9)) * (((3.354 * X1) / (3.142 * X7)) * (((-0.372) * X4) + ((-0.360) * X6)))))),(0.956617031190325*X1*X2*X3*(0.372*X4 + 0.36*X6) - 0.006*X7*X9)/(X7*X9),0.04614230083310531,0.8572659252654442,77.86253619194031
11,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.262 * (((((-0.755) * X4) - (0.730 * X6)) / ((0.163 * X9) / ((-3.578) * X2))) * (((0.478 * X3) / (6.283 * X7)) * (1.075 * X1))))),(0.470352356587891*X1*X2*X3*(0.755*X4 + 0.73*X6) - 0.006*X7*X9)/(X7*X9),0.04614233906868233,0.8572659853073321,78.19786882400513
10,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (3.017 * ((((0.287 * X1) / (5.620 * X9)) / (2.303 * X7)) * (((1.714 * X6) + (1.772 * X4)) * ((1.414 * X3) * (2.117 * X2)))))),(0.200261387514197*X1*X2*X3*(1.772*X4 + 1.714*X6) - 0.006*X7*X9)/(X7*X9),0.046142379957699015,0.8572657137717903,77.07359075546265
27,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.696 * ((((-0.436) * X6) + ((-0.450) * X4)) * (((2.718 * X3) * (2.303 * X2)) / (((2.718 * X9) * ((-0.774) * X7)) / (0.380 * X1)))))),(0.786947596899225*X1*X2*X3*(0.45*X4 + 0.436*X6) - 0.006*X7*X9)/(X7*X9),0.04614240898259399,0.8572666766045192,73.67133259773254
4,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.054 * (((((-0.149) * X3) / ((-0.503) * X9)) * (((-0.681) * X4) - (0.659 * X6))) * ((((-2.684) * X1) / ((-0.198) * X7)) * ((-2.400) * X2))))),(0.520403976143141*X1*X2*X3*(0.681*X4 + 0.659*X6) - 0.006*X7*X9)/(X7*X9),0.04614241088496882,0.8572656246513405,75.81414008140564
12,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + ((-0.467) * ((((0.434 * X3) / (3.363 * X9)) * ((((-0.720) * X4) - (0.697 * X6)) * (0.663 * X2))) * (((-3.254) * X1) / ((-0.264) * X7))))),(0.492500746262807*X1*X2*X3*(0.72*X4 + 0.697*X6) - 0.006*X7*X9)/(X7*X9),0.0461424481987477,0.8572667593224179,73.51952242851257
19,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.109 * ((((1.772 * X3) / (0.384 * X9)) * (((-1.070) * X1) / (2.828 * X7))) * ((((-1.034) * X6) - (1.070 * X4)) * (1.739 * X2))))),(0.330950426943364*X1*X2*X3*(1.07*X4 + 1.034*X6) - 0.006*X7*X9)/(X7*X9),0.04614272440135883,0.8572652190855132,75.01292037963867
26,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + ((-0.134) * ((((-2.155) * X1) * ((-0.158) * X3)) * ((((-0.898) * X6) - (0.930 * X4)) * ((1.660 * X2) / ((0.621 * X7) * (0.318 * X9))))))),(0.383529282249162*X1*X2*X3*(0.93*X4 + 0.898*X6) - 0.006*X7*X9)/(X7*X9),0.04614274905100205,0.8572648928124104,69.98399257659912
7,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.012 * (((((-1.739) * X2) * ((-1.925) * X3)) * ((0.692 * X1) / (0.426 * X7))) / ((0.318 * X9) / ((1.669 * X4) + (1.613 * X6)))))),(0.205201691912481*X1*X2*X3*(1.669*X4 + 1.613*X6) - 0.006*X7*X9)/(X7*X9),0.04614278608092712,0.8572652109790855,78.8964364528656
17,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.006) + (0.412 * ((((-0.662) * X1) / (0.396 * X9)) * (((3.142 * X2) / (2.667 * X7)) * ((((-0.200) * X6) + ((-0.207) * X4)) * (2.108 * X3)))))),(1.71046342122386*X1*X2*X3*(0.207*X4 + 0.2*X6) - 0.006*X7*X9)/(X7*X9),0.046142909000174384,0.8572644495243434,72.8585364818573
16,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),(0.003 + ((-0.003) * ((((3.142 * X3) * (3.351 * X1)) / ((0.440 * X6) + ((-0.609) * X5))) * (((0.608 * X4) - ((-0.606) * X8)) * (1.905 * X2))))),(0.06017233203*X1*X2*X3*(0.608*X4 + 0.606*X8) + 0.001827*X5 - 0.00132*X6)/(0.609*X5 - 0.44*X6),0.04617348365065482,0.8570734364066792,74.35229134559631
8,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.001) + (9.927 * ((((0.707 * X2) / (2.526 * X5)) / ((0.745 * X8) - (1.057 * X7))) * ((((-1.729) * X1) * ((-0.699) * X3)) / ((-1.295) * X9))))),(2.5930237230468*X1*X2*X3 - 0.001*X5*X9*(1.057*X7 - 0.745*X8))/(X5*X9*(1.057*X7 - 0.745*X8)),0.04643899278266768,0.8554289132126836,89.05336833000183
21,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),(0.011 + (0.423 * ((((-1.391) * X3) * (((-0.733) * X2) / ((0.680 * X4) - (0.913 * X7)))) / (((0.693 * X6) - (0.955 * X9)) / (0.905 * X1))))),(0.390319322445*X1*X2*X3 + 0.011*(0.68*X4 - 0.913*X7)*(0.693*X6 - 0.955*X9))/((0.68*X4 - 0.913*X7)*(0.693*X6 - 0.955*X9)),0.04660642694025892,0.8543837079243705,75.50363492965698
18,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),(0.011 + ((-0.008) * (((1.537 * X2) * (2.303 * X3)) / (((((-0.168) * X4) + (0.225 * X7)) / (3.142 * X1)) * (((-0.843) * X9) + (0.613 * X6)))))),(0.088974175696*X1*X2*X3 + 0.011*(0.168*X4 - 0.225*X7)*(0.613*X6 - 0.843*X9))/((0.168*X4 - 0.225*X7)*(0.613*X6 - 0.843*X9)),0.04661057569985537,0.8543551063946946,72.76434898376465
1,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.000) + (1.066 * ((((((-1.002) * X2) / (6.283 * X7)) * (0.707 * X3)) * (2.718 * X1)) / (((-0.460) * X5) - (((-0.523) * X6) * (0.399 * X8)))))),0.32668314859653*X1*X2*X3/(X7*(0.46*X5 - 0.208677*X6*X8)),0.04682397171324233,0.8530184350150666,73.29575109481812
20,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + (101.263 * ((((0.401 * X2) * (0.362 * X1)) * ((0.570 * X8) + (1.371 * X3))) / (((2.784 * X7) * (1.772 * X5)) * (1.443 * X9))))),(2.06492581231455*X1*X2*(1.371*X3 + 0.57*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.0496617515511993,0.8346629715116276,72.88745164871216
2,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + ((-0.798) * ((((1.414 * X3) + (0.587 * X8)) * ((0.963 * X2) / (0.693 * X9))) * (((1.462 * X1) / ((-0.792) * X5)) / (1.021 * X7))))),(2.0048985087272*X1*X2*(1.414*X3 + 0.587*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.049661933663862304,0.8346625980202281,77.30656027793884
5,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + ((-0.015) * (((3.803 * X1) / (1.772 * X9)) * ((((1.839 * X2) / (0.434 * X5)) / ((-0.089) * X7)) * ((0.764 * X8) + (1.838 * X3)))))),(1.53269542124108*X1*X2*(1.838*X3 + 0.764*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.04966203276148734,0.834660682190676,74.77675461769104
0,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + ((-1.657) * (((((-1.906) * X2) / (2.999 * X7)) * (((-0.627) * X8) + ((-1.510) * X3))) * (((1.443 * X1) / (0.901 * X5)) / ((-0.899) * X9))))),(1.87607755356995*X1*X2*(1.51*X3 + 0.627*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.04966204352017954,0.8346624330427898,78.8252387046814
29,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + (2.278 * ((((0.334 * X1) / ((-1.368) * X5)) / ((-1.793) * X7)) * ((((-0.909) * X2) / ((-0.065) * X9)) * ((0.651 * X3) + (0.271 * X8)))))),(4.33794784485776*X1*X2*(0.651*X3 + 0.271*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.04966226894248925,0.8346593374774134,78.30693984031677
14,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.036) + ((-0.147) * ((((3.677 * X2) / ((-0.195) * X7)) * ((((-0.344) * X8) + ((-0.828) * X3)) / (1.925 * X5))) * ((4.520 * X1) / ((-1.901) * X9))))),(3.42374914932516*X1*X2*(0.828*X3 + 0.344*X8) - 0.036*X5*X7*X9)/(X5*X7*X9),0.04966233937421674,0.8346578826366603,74.63604211807251
22,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.168) + (1.008 * (((((-0.700) * X3) * (0.707 * X1)) * ((0.334 * X2) / ((-0.559) * X5))) - (((0.409 * X4) * ((-0.904) * X6)) / (1.465 * X7))))),0.298066140966011*X1*X2*X3/X5 + 0.254398558361775*X4*X6/X7 - 0.168,0.05118610033125879,0.8243568367260111,76.92799615859985
6,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.025) + ((-6.037) * (((((-0.290) * X3) / (2.616 * X9)) * ((0.693 * X1) / (3.142 * X7))) * ((2.718 * X6) - (((-1.345) * X2) * (2.385 * X4)))))),(0.147607521505031*X1*X3*(3.207825*X2*X4 + 2.718*X6) - 0.025*X7*X9)/(X7*X9),0.05132986092231214,0.8233707115285446,76.04939246177673
28,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.445) + ((-0.343) * ((((0.846 * X3) * (1.443 * X2)) / ((-0.931) * X7)) + (((0.350 * X6) * ((-0.545) * X4)) - (((-1.827) * X1) / ((-0.923) * X9)))))),0.678939328277356*X1/X9 + 0.449760315789474*X2*X3/X7 + 0.06542725*X4*X6 - 0.445,0.05164274652411797,0.8212111094783968,76.17375206947327
24,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.001) + ((-0.508) * ((exp((0.350 * X4)) * (((-0.210) * X3) / (1.443 * X9))) * (((3.137 * X2) * (2.537 * X1)) * exp(((-0.349) * X7)))))),0.588371546029106*X1*X2*X3*exp(0.35*X4 - 0.349*X7)/X9 - 0.001,0.05454989606286218,0.800512051997841,112.25982546806335
15,G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),((-0.003) + (0.047 * ((((-2.756) * X2) * ((0.885 * X1) * (6.283 * X3))) / (exp(((-0.340) * X8)) * (exp((0.350 * X5)) * ((-1.187) * X7)))))),0.606787579663016*X1*X2*X3*exp(-0.35*X5 + 0.34*X8)/X7 - 0.003,0.05466582960648206,0.799664125888629,106.23026704788208
