Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
4,m*r*v*sin(theta),(0.000 + ((-0.146) * ((((-0.228) * X2) * (9.219 * X3)) * ((3.259 * X1) * sin((1.000 * X4)))))),1.000128672648*X1*X2*X3*sin(1.0*X4),9.555078123343866e-05,0.9999999999884047,43.45528435707092
10,m*r*v*sin(theta),((-0.001) + ((-47.423) * (sin((1.000 * X4)) * ((((0.924 * X1) - (0.953 * X1)) * ((-0.762) * X3)) * ((-0.957) * X2))))),1.002891455478*X1*X2*X3*sin(1.0*X4) - 0.001,0.0008523487522066347,0.9999999988569949,52.051313400268555
22,m*r*v*sin(theta),((-0.001) + (105.150 * ((sin(((-1.000) * X4)) * sin(((-0.001) * X2))) * (((3.671 * X1) * (3.490 * X3)) - (((-0.015) * X4) ^ 2))))),(1347.1597185*X1*X3 - 0.02365875*X4**2)*sin(0.001*X2)*sin(1.0*X4) - 0.001,0.0009668158496806862,0.9999999985273833,65.15507054328918
29,m*r*v*sin(theta),((-0.001) + (0.076 * (((2.864 * X3) * ((-4.068) * X2)) * ((1.131 * X1) * sin(((-1.000) * X4)))))),1.001452038912*X1*X2*X3*sin(1.0*X4) - 0.001,0.0010689385076061353,0.9999999982020592,52.85767960548401
5,m*r*v*sin(theta),((-0.001) + (1.002 * ((((1.439 * X3) - (1.470 * X3)) * ((12.966 * X2) * (2.482 * X1))) * sin(((-1.000) * X4))))),0.999625231943997*X1*X2*X3*sin(1.0*X4) - 0.001,0.0011138951105001168,0.9999999980464024,45.798518657684326
16,m*r*v*sin(theta),((-0.001) + ((-0.287) * ((((3.046 * X3) * (0.508 * X1)) * sin(((-1.000) * X4))) * (2.248 * X2)))),0.998324696768*X1*X2*X3*sin(1.0*X4) - 0.001,0.0011632980444061765,0.9999999978692339,48.31583380699158
13,m*r*v*sin(theta),((-0.001) + (10.542 * (((0.914 * X2) * sin(((-1.000) * X4))) * (((1.468 * X3) * ((-0.071) * X1)) * cos(((0.030 * X4) * ((-0.016) * X4))))))),1.004277220464*X1*X2*X3*sin(1.0*X4)*cos(0.00048*X4**2) - 0.001,0.0013254700762915976,0.9999999972312229,65.25173377990723
26,m*r*v*sin(theta),((-0.001) + ((-0.221) * ((sin(((-1.000) * X4)) * ((3.422 * X3) * (0.509 * X1))) * (2.592 * X2)))),0.997757631936*X1*X2*X3*sin(1.0*X4) - 0.001,0.0014629997568167906,0.9999999966277514,49.23996639251709
2,m*r*v*sin(theta),((-0.001) + ((-125.736) * ((3.430 * X1) * ((((-0.268) * X2) * ((0.651 * X4) * (((-0.007) * X3) / ((-0.524) * X4)))) * sin((1.000 * X4)))))),1.00516254167267*X1*X2*X3*sin(1.0*X4) - 0.001,0.001569827660667292,0.9999999961144986,46.04936456680298
1,m*r*v*sin(theta),((-0.002) + (0.276 * (((1.052 * X3) * (((-1.555) * X1) * (2.214 * X2))) * sin(((-1.000) * X4))))),0.99961515504*X1*X2*X3*sin(1.0*X4) - 0.002,0.0020180599748359927,0.9999999935756302,43.99305701255798
11,m*r*v*sin(theta),((-0.002) + ((-0.027) * ((sin(((-1.000) * X4)) * (3.494 * X2)) * ((2.386 * X3) * (4.458 * X1))))),1.003453306344*X1*X2*X3*sin(1.0*X4) - 0.002,0.0020347476212395966,0.9999999934747039,49.62176871299744
3,m*r*v*sin(theta),(0.002 + (0.174 * ((sin(((-1.000) * X4)) * (((-2.983) * X2) * (((0.003 * X4) ^ 2) + (0.535 * X1)))) * (3.602 * X3)))),1.869589284*X2*X3*(0.535*X1 + 9.0e-6*X4**2)*sin(1.0*X4) + 0.002,0.0021202616662979834,0.9999999929135754,43.44924283027649
14,m*r*v*sin(theta),((-0.002) + ((-0.456) * (sin(((-1.000) * X4)) * ((5.189 * X1) * ((0.235 * X3) * ((1.867 * X2) * sin(((4.053 * X1) / ((-0.024) * X1))))))))),0.723441162944708*X1*X2*X3*sin(1.0*X4) - 0.002,0.002486615192788523,0.9999999902532248,58.79583024978638
27,m*r*v*sin(theta),(0.002 + (0.803 * ((sin((1.000 * X4)) * ((1.443 * X1) * (0.766 * X2))) * (1.126 * X3)))),0.999422302164*X1*X2*X3*sin(1.0*X4) + 0.002,0.0025942612450255355,0.9999999893863895,50.93972325325012
23,m*r*v*sin(theta),(0.003 + (0.563 * ((sin((1.000 * X4)) * ((-2.142) * X2)) * (((0.246 * X3) * ((-3.375) * X1)) - ((0.006 * X4) ^ 2))))),1.205946*X2*(0.83025*X1*X3 + 3.6e-5*X4**2)*sin(1.0*X4) + 0.003,0.0026283904427884305,0.9999999891054087,56.674928426742554
25,m*r*v*sin(theta),(0.002 + ((-435.008) * ((sin((1.000 * X4)) * ((1.772 * X1) * ((-0.148) * X2))) * (((-1.003) * X3) + (1.012 * X3))))),1.02675112243201*X1*X2*X3*sin(1.0*X4) + 0.002,0.0031649765619406202,0.999999984203492,55.80381941795349
28,m*r*v*sin(theta),(0.002 + (12382.249 * ((((0.237 * X2) - (0.243 * X2)) * (1.966 * X1)) * ((((-0.573) * X3) + (0.580 * X3)) * sin(((-1.000) * X4)))))),1.022427064428*X1*X2*X3*sin(1.0*X4) + 0.002,0.003226404277289037,0.9999999835764055,54.341177225112915
7,m*r*v*sin(theta),(0.005 + ((-872.634) * (((2.383 * X3) * sin(((-1.000) * X4))) * (((0.051 * X2) * (((-1.511) * X1) + (1.520 * X1))) / cos((0.005 * X4)))))),0.954484451298013*X1*X2*X3*sin(1.0*X4)/cos(0.005*X4) + 0.005,0.004319874871907981,0.9999999705592448,54.60822534561157
12,m*r*v*sin(theta),(0.006 + ((-1.056) * (((((-0.001) * X4) - (20.617 * X3)) * (((-0.608) * X2) * ((((-0.001) * X4) ^ 2) - ((-0.076) * X1)))) * sin(((-1.000) * X4))))),0.642048*X2*(0.076*X1 + 1.0e-6*X4**2)*(20.617*X3 + 0.001*X4)*sin(1.0*X4) + 0.006,0.00552480603860991,0.9999999518532711,57.21938467025757
9,m*r*v*sin(theta),(0.005 + (0.008 * ((3.844 * X1) * (((8.230 * X3) * (3.848 * X2)) * sin((1.000 * X4)))))),0.97388631808*X1*X2*X3*sin(1.0*X4) + 0.005,0.0060394756306583405,0.9999999424613666,51.25217247009277
8,m*r*v*sin(theta),((-0.009) + ((-1.805) * (sin((1.000 * X4)) * ((((-1.384) * X1) * ((-2.250) * X2)) * (((-0.178) * X3) + (((-0.003) * X4) ^ 2)))))),5.62077*X1*X2*(0.178*X3 - 9.0e-6*X4**2)*sin(1.0*X4) - 0.009,0.00828858274527157,0.9999998916368693,50.80514097213745
