Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
14,1/(1/d1+n/d2),((-0.000) + (4.789 * ((0.453 * X3) / (((0.707 * X3) / (0.326 * X1)) + (2.171 * X2))))),2.169417*X1*X3/(2.171*X1*X2 + 2.16871165644172*X3),2.299502162803178e-05,0.9999999998708612,44.87458634376526
24,1/(1/d1+n/d2),(0.000 + (298.995 * (sin(((-0.001) * X3)) / (((-0.224) * X2) + (((-0.624) * X3) / (2.783 * X1)))))),298.995*X1*sin(0.001*X3)/(0.224*X1*X2 + 0.224218469277758*X3),2.319851658599646e-05,0.999999999895539,44.24969410896301
12,1/(1/d1+n/d2),(0.000 + ((-6.083) * ((((-0.086) * X3) * (0.773 * X1)) / ((0.405 * X3) - ((0.496 * X1) * ((-0.816) * X2)))))),0.404385674*X1*X3/(0.404736*X1*X2 + 0.405*X3),2.369929706876472e-05,0.9999999998406401,37.87206959724426
25,1/(1/d1+n/d2),(0.000 + (1.056 * (((1.588 * X1) * (1.369 * X3)) / (((1.650 * X1) * (1.393 * X2)) + (2.297 * X3))))),2.295714432*X1*X3/(2.29845*X1*X2 + 2.297*X3),2.8601827979261202e-05,0.9999999993423946,53.093578577041626
0,1/(1/d1+n/d2),(0.332 + ((-0.063) * (cos(sin((0.239 * X1))) * (((2.131 * X1) / (((-0.224) * X2) - (0.067 * X3))) * (((-0.227) * X2) - ((-0.607) * X3)))))),(-0.134253*X1*(0.227*X2 - 0.607*X3)*cos(sin(0.239*X1)) + 0.074368*X2 + 0.022244*X3)/(0.224*X2 + 0.067*X3),0.017205317286640938,0.9976574339833842,60.765175104141235
16,1/(1/d1+n/d2),(0.361 + (0.617 * ((sin(((-0.316) * X1)) * (((-1.229) * X3) - ((-0.506) * X2))) / ((0.218 * X3) - (((-1.229) * X2) - ((-0.506) * X2)))))),(0.261003*X2 + 0.078698*X3 + (-0.312202*X2 + 0.758293*X3)*sin(0.316*X1))/(0.723*X2 + 0.218*X3),0.01942751720397982,0.997013217478603,61.379594802856445
11,1/(1/d1+n/d2),(1.130 + ((-1.118) * (exp((((-1.306) * X3) / (1.858 * X2))) - ((((-0.378) * X3) / (1.634 * X2)) * (exp(((-0.836) * X1)) - (0.233 * X1)))))),0.0602611578947368*X1*X3/X2 + 1.13 - 1.118*exp(-0.702906350914962*X3/X2) - 0.258631578947368*X3*exp(-0.836*X1)/X2,0.020595800931748693,0.9966432429100182,52.71259951591492
17,1/(1/d1+n/d2),(0.086 + (3.183 * (exp((cos(cos((0.148 * X3))) / (((-0.319) * X1) + ((-0.130) * X2)))) * sin((((-0.669) * X3) / ((-2.037) * X2)))))),0.086 + 3.183*exp(-cos(cos(0.148*X3))/(0.319*X1 + 0.13*X2))*sin(0.328424153166421*X3/X2),0.02294794170311116,0.9958328082299157,74.00780725479126
5,1/(1/d1+n/d2),(0.157 + (0.861 * (exp((((-1.514) * X2) / (1.742 * X3))) - (((sin(((-0.334) * X1)) ^ 2) / ((-1.514) * X2)) * (0.574 * X3))))),0.157 + 0.861*exp(-0.869115958668197*X2/X3) + 0.326429326287979*X3*sin(0.334*X1)**2/X2,0.025891641141129528,0.9946951075091262,56.72997546195984
4,1/(1/d1+n/d2),(0.307 + (0.255 * ((((0.993 * X3) + ((-0.299) * X2)) / (0.873 * X2)) * (exp(sin((0.339 * X1))) + (((-0.222) * X3) / (0.874 * X2)))))),(0.307*X2**2 + (-0.0873367697594502*X2 + 0.290051546391753*X3)*(X2*exp(sin(0.339*X1)) - 0.254004576659039*X3))/X2**2,0.025978469220743382,0.9946594450601834,59.12850999832153
7,1/(1/d1+n/d2),(0.576 + ((-0.646) * ((sin(((-0.251) * X1)) * ((1.051 * X3) / (1.519 * X2))) + exp(((1.046 * X3) / ((-0.683) * X2)))))),0.576 - 0.646*exp(-1.53147877013177*X3/X2) + 0.446969058591178*X3*sin(0.251*X1)/X2,0.028411521221189028,0.9936123173955038,60.305954933166504
6,1/(1/d1+n/d2),(0.315 + ((-0.174) * (((((-0.824) * X3) - cos((0.345 * X1))) * (((-1.530) * X1) / ((-2.270) * X2))) + sin((((-0.598) * X3) - ((-0.431) * X2)))))),(0.117277533039648*X1*(0.824*X3 + cos(0.345*X1)) + X2*(0.315 - 0.174*sin(0.431*X2 - 0.598*X3)))/X2,0.02883008182571643,0.9934224702426682,57.497222900390625
29,1/(1/d1+n/d2),(0.354 + ((-0.906) * (sin(sin(sin((0.233 * X1)))) * ((((-0.181) * X3) / (0.349 * X2)) + (sin(((-0.312) * X3)) + (0.172 * X2)))))),(0.354*X2 + 0.906*(X2*(-0.172*X2 + sin(0.312*X3)) + 0.518624641833811*X3)*sin(sin(sin(0.233*X1))))/X2,0.03146466178144661,0.9921654148747611,75.0132884979248
19,1/(1/d1+n/d2),(0.364 + (0.088 * (sin((0.316 * X1)) * (((sin((0.762 * X3)) - ((-1.720) * X3)) - (1.313 * X2)) - ((0.235 * X3) / ((-0.064) * X2)))))),(0.364*X2 + 0.088*(X2*(-1.313*X2 + 1.72*X3 + sin(0.762*X3)) + 3.671875*X3)*sin(0.316*X1))/X2,0.03262000923618223,0.9915794927971058,58.050549268722534
8,1/(1/d1+n/d2),(0.509 + (0.163 * (((((-0.487) * X2) - sin(((-0.562) * X1))) - cos(((-0.694) * X3))) - ((((-0.346) * X1) * (1.535 * X3)) / (0.998 * X2))))),0.0867444188376753*X1*X3/X2 - 0.079381*X2 + 0.163*sin(0.562*X1) - 0.163*cos(0.694*X3) + 0.509,0.03412344772009968,0.9907853843130484,62.91690707206726
28,1/(1/d1+n/d2),(0.308 + ((-0.063) * (((1.134 * X2) - (1.804 * X3)) + (((cos(((-0.378) * X3)) - ((-0.746) * X1)) * (0.788 * X3)) / ((-0.441) * X2))))),(X2*(-0.071442*X2 + 0.113652*X3 + 0.308) + 0.112571428571429*X3*(0.746*X1 + cos(0.378*X3)))/X2,0.03688362164480248,0.9892344817606215,45.42743802070618
21,1/(1/d1+n/d2),(0.152 + ((-0.502) * (sin(((0.472 * X3) / ((-0.774) * X2))) - (((-0.257) * X1) * (((0.579 * X3) + ((-0.050) * X1)) / ((-0.751) * X2)))))),(-0.171789613848202*X1*(0.05*X1 - 0.579*X3) + X2*(0.502*sin(0.609819121447028*X3/X2) + 0.152))/X2,0.038074832071931644,0.9885281916820555,51.34454941749573
15,1/(1/d1+n/d2),(0.435 + ((-0.057) * (((((-1.459) * X3) + sin(cos((1.147 * X1)))) + (1.414 * X2)) + (((4.766 * X3) / (0.652 * X2)) * ((-0.209) * X1))))),0.0870818374233129*X1*X3/X2 - 0.080598*X2 + 0.083163*X3 - 0.057*sin(cos(1.147*X1)) + 0.435,0.03848964488044985,0.9882765722439475,54.115617752075195
10,1/(1/d1+n/d2),(0.434 + ((-0.056) * (((0.611 * X3) * (((-1.146) * X1) / (0.457 * X2))) - (((1.466 * X3) - (1.414 * X2)) - sin(cos(((-1.146) * X1))))))),0.0858020481400437*X1*X3/X2 - 0.079184*X2 + 0.082096*X3 - 0.056*sin(cos(1.146*X1)) + 0.434,0.0384915811018381,0.9882751834061224,57.64689564704895
