Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
0,epsilon*Ef**2,(0.000 + (0.939 * ((2.653 * X2) * ((0.314 * X1) * (1.278 * X2))))),0.999685387764*X1*X2**2,7.924931634951719e-05,0.9999999999918485,31.23000144958496
18,epsilon*Ef**2,((-0.000) + ((-0.186) * (((-3.295) * X2) * (((-1.363) * X1) * ((-1.197) * X2))))),0.99990414657*X1*X2**2,7.92528820603261e-05,0.9999999999918546,36.8183696269989
19,epsilon*Ef**2,((-0.000) + (1.160 * (((3.305 * X2) * ((-0.291) * X1)) * ((-0.897) * X2)))),1.0007253126*X1*X2**2,7.928225409232554e-05,0.9999999999918597,33.848713397979736
12,epsilon*Ef**2,((-0.000) + (0.117 * ((1.157 * X1) * ((2.718 * X2) ^ 2)))),1.000041736356*X1*X2**2,7.92824387496712e-05,0.9999999999918484,29.40046977996826
15,epsilon*Ef**2,((-0.000) + ((-0.162) * (((-4.836) * X2) * (((-0.757) * X1) * ((-1.691) * X2))))),1.002861118584*X1*X2**2,7.935034636161147e-05,0.999999999991853,29.928679704666138
5,epsilon*Ef**2,((-0.000) + ((-0.156) * (((0.881 * X2) - (2.070 * X2)) * ((1.381 * X2) * (3.908 * X1))))),1.001047502832*X1*X2**2,7.936900753933167e-05,0.9999999999918344,34.1693594455719
24,epsilon*Ef**2,(0.000 + (0.008 * ((((1.008 * X1) * ((-3.889) * X2)) * ((1.399 * X2) / (0.126 * X2))) * ((-2.769) * X2)))),0.964181040576*X1*X2**2,7.937314310368321e-05,0.9999999999918351,33.988072872161865
13,epsilon*Ef**2,((-0.000) + ((-0.291) * (((-2.220) * X2) * ((((-0.482) * X1) * ((-1.510) * X2)) + (((-0.207) * X1) * ((-3.950) * X2)))))),0.9984045294*X1*X2**2,7.937592159077017e-05,0.9999999999918461,34.64923620223999
28,epsilon*Ef**2,((-0.000) + ((-0.101) * (((2.718 * X2) ^ 2) * ((-1.340) * X1)))),0.99982749816*X1*X2**2,7.937974125293065e-05,0.9999999999918545,29.37680411338806
11,epsilon*Ef**2,((-0.000) + (0.138 * ((((1.642 * X2) * (2.237 * X1)) + (((-0.775) * X2) * (2.674 * X1))) * (4.523 * X2)))),0.999180235896*X1*X2**2,7.939187864419784e-05,0.9999999999918275,36.1266713142395
20,epsilon*Ef**2,((-0.000) + ((-0.266) * (((((-1.843) * X2) + (1.090 * X2)) * ((-1.911) * X2)) * ((-2.610) * X1)))),0.99902833758*X1*X2**2,7.940112990221444e-05,0.9999999999918243,33.2542245388031
16,epsilon*Ef**2,((-0.000) + (0.154 * ((((-1.279) * X1) / ((-0.622) * X1)) * ((1.443 * X2) * ((0.912 * X1) * (2.393 * X2)))))),0.997251615823485*X1*X2**2,7.940220254289786e-05,0.9999999999918441,35.76911687850952
6,epsilon*Ef**2,((-0.000) + (27.726 * ((((-0.778) * X1) * (1.148 * X2)) * ((-0.040) * X2)))),0.99053242176*X1*X2**2,7.942454768028878e-05,0.9999999999918595,31.1506986618042
21,epsilon*Ef**2,((-0.000) + ((-5.475) * ((1.045 * X2) * ((4.662 * X2) * ((-0.037) * X1))))),0.98690285925*X1*X2**2,7.942915279405504e-05,0.999999999991843,32.6181902885437
29,epsilon*Ef**2,((-0.000) + (268.629 * ((((-0.008) * X2) * (0.422 * X1)) * ((-1.060) * X2)))),0.96130499424*X1*X2**2,7.94375276929842e-05,0.9999999999918607,31.031309843063354
1,epsilon*Ef**2,(0.000 + ((-9.176) * ((((-0.054) * X1) * ((-2.636) * X2)) * (((0.290 * X2) - (0.990 * X2)) - ((0.935 * X2) - (0.876 * X2)))))),0.991366744896*X1*X2**2,7.944806875490925e-05,0.9999999999918249,39.84649658203125
27,epsilon*Ef**2,(0.000 + (46.777 * (((0.134 * X2) ^ 2) * (1.190 * X1)))),0.99951409628*X1*X2**2,7.945128362364621e-05,0.9999999999918673,29.581263065338135
