Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
29,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.000 * (((1.414 * X2) / (((-0.950) * X3) + (1.008 * X3))) * (((1.692 * X1) / (((-1.008) * X3) + (1.033 * X3))) / (1.925 * X4))))),0,2.2384142226543576e-05,,38.28050422668457
3,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.199) * (((((-1.284) * X1) / (1.443 * X3)) / 2.645) * ((((-2.475) * X2) / ((-1.444) * X4)) / (1.443 * X3))))),0.0795184253844245*X1*X2/(X3**2*X4),2.2384146420647482e-05,,43.823280334472656
11,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (1.688 * (((((-0.869) * X2) / (0.693 * X3)) / (5.066 * X4)) * (((0.735 * X1) / (4.891 * X3)) / (-0.789))))),0.0795804648649727*X1*X2/(X3**2*X4),2.2384146420647482e-05,,38.51840424537659
24,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.042) * (((((-2.001) * X2) / (1.443 * X3)) * (((-0.658) * X1) / (1.443 * X3))) / ((-0.334) * X4)))),0.0795139161815373*X1*X2/(X3**2*X4),2.2384146420647482e-05,,36.98094725608826
25,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.026) * ((((6.541 * X1) / (1.443 * X3)) / (((-1.775) * X1) * (1.231 * X4))) * (((3.786 * X1) / (1.443 * X3)) * (0.567 * X2))))),0.0802402167418895*X1*X2/(X3**2*X4),2.2384146420647482e-05,,42.76592946052551
28,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-1270.424) * ((((0.056 * X2) / (0.621 * X3)) / (0.805 * X4)) * ((0.002 / (3.126 * X3)) * ((-0.949) * X1))))),0.086408500860205*X1*X2/(X3**2*X4),2.2384146420647482e-05,,37.96129775047302
5,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.776 * (((((-1.761) * X1) / ((-0.516) * X3)) / ((1.363 * X4) * (0.281 * X3))) * (((-0.283) * X2) - ((-0.295) * X2))))),0.0829756084854276*X1*X2/(X3**2*X4),2.2406473862071532e-05,,40.38186192512512
0,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.000) * ((((-2.380) * X1) / ((-0.015) * X3)) * (((2.502 * X2) / ((-0.015) * X3)) / (0.338 * X4))))),0,2.2406474947543536e-05,,40.83700776100159
1,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.135 * ((((1.414 * X2) / ((-0.932) * X3)) / (((-0.979) * X4) / (0.566 * X1))) / (1.484 * X3)))),0.0797934244860758*X1*X2/(X3**2*X4),2.2406474947543536e-05,,42.02717876434326
2,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-39.317) * (((((-0.095) * X2) / ((-3.900) * X3)) / ((-4.267) * X3)) * (((0.748 * X1) / 2.168) / (0.972 * X4))))),0.0796696268362971*X1*X2/(X3**2*X4),2.2406474947543536e-05,,43.01256275177002
4,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.293) * ((((-0.479) * X2) / (0.349 * X3)) * (((1.865 * X1) / (2.309 * X3)) / (4.094 * X4))))),0.0793386436644374*X1*X2/(X3**2*X4),2.2406474947543536e-05,,40.90446209907532
6,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.005) * ((((2.127 * X1) / ((-1.548) * X3)) / (((-0.126) * X3) * (3.703 * X4))) * ((-5.161) * X2)))),0.0759934462298667*X1*X2/(X3**2*X4),2.2406474947543536e-05,,38.21945548057556
8,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-1.259) * (((3.806 * X1) * (0.252 * X2)) / (((1.969 * X3) * ((-3.187) * X4)) * ((1.969 * X3) * 1.225))))),0.0797784272504902*X1*X2/(X3**2*X4),2.2406474947543536e-05,,36.67228651046753
9,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.692 * ((((0.604 * X1) / (3.466 * X3)) / ((0.303 * X3) * ((-1.160) * X4))) * ((-0.232) * X2)))),0.079597942483227*X1*X2/(X3**2*X4),2.2406474947543536e-05,,38.56960892677307
10,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (7.996 * (((((-0.871) * X1) / (1.856 * X3)) / (3.868 * X4)) * ((1.813 * X2) * (sin((-0.040)) / (0.876 * X3)))))),0.0802905391811907*X1*X2/(X3**2*X4),2.2406474947543536e-05,,51.22232675552368
13,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.212) * (((((-1.993) * X1) / (4.089 * X3)) / (3.216 * X4)) * (((2.127 * X2) / (1.068 * X3)) / sin(0.932))))),0.079706053472134*X1*X2/(X3**2*X4),2.2406474947543536e-05,,51.52389740943909
14,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.398) * (((((-1.707) * X1) / (1.785 * X3)) * (((-1.740) * X2) / (1.122 * X3))) / ((-7.417) * X4)))),0.0795804673140616*X1*X2/(X3**2*X4),2.2406474947543536e-05,,37.19316577911377
15,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.045 * (((((-0.654) * X2) / (0.130 * X4)) / ((-3.676) * X3)) / ((((-2.192) * X3) / sqrt(1.518)) / ((-2.272) * X1))))),0.0786457158965619*X1*X2/(X3**2*X4),2.2406474947543536e-05,,40.20905804634094
16,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.114) * (((((-0.109) * X2) / 3.662) / ((-0.132) * X3)) * ((((-3.873) * X1) / (0.515 * X3)) / (2.414 * X4))))),0.0800833220238323*X1*X2/(X3**2*X4),2.2406474947543536e-05,,41.11564016342163
17,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.381 * (((((-0.738) * X2) / ((-1.196) * X3)) * ((1.957 * X1) / ((-1.126) * X3))) / ((-5.130) * X4)))),0.0796498987150775*X1*X2/(X3**2*X4),2.2406474947543536e-05,,36.184741735458374
18,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.845 * ((((0.989 * X1) / (3.913 * X3)) / 1.008) * (((4.582 * X2) / (2.663 * X4)) / (4.582 * X3))))),0.0795630556641232*X1*X2/(X3**2*X4),2.2406474947543536e-05,,42.861655473709106
19,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.006 * ((((4.357 * X2) / (1.443 * X3)) / (0.607 * X4)) * (((3.840 * X1) / sqrt(cos((0.000 * X2)))) / (1.443 * X3))))),0.0794234378166809*X1*X2/(X3**2*X4),2.2406474947543536e-05,,50.96130967140198
21,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.022) * ((((-2.702) * X2) / (1.443 * X3)) * (((1.328 * X1) / (3.273 * X3)) / (0.211 * X4))))),0.079215708131308*X1*X2/(X3**2*X4),2.2406474947543536e-05,,39.423259258270264
22,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.073 * ((((0.451 * X2) / (0.970 * X4)) / ((1.167 * X3) / ((-0.567) * X3))) * ((((-2.404) * X1) / ((-0.507) * X3)) / ((-0.980) * X3))))),0.0797884996952942*X1*X2/(X3**2*X4),2.2406474947543536e-05,,44.3671600818634
23,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.212) * (((((0.015 * X1) * (6.283 * X2)) / (1.443 * X3)) / (0.519 * X3)) / ((((-0.734) * X4) * 0.669) * 0.665)))),0.0816989862660933*X1*X2/(X3**2*X4),2.2406474947543536e-05,,38.47991943359375
26,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (0.847 * (((((-1.321) * X1) / (1.443 * X3)) * (((-0.194) * X2) / (1.443 * X3))) / (1.312 * X4)))),0.0794550418333441*X1*X2/(X3**2*X4),2.2406474947543536e-05,,37.51037096977234
27,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + ((-0.006) * (((((-0.839) * X2) / (1.186 * X4)) / 0.014) * (((0.565 * X1) / (1.443 * X3)) / (1.443 * X3))))),0.0822652216425027*X1*X2/(X3**2*X4),2.2406474947543536e-05,,44.83457660675049
7,q1*q2*r/(4*pi*epsilon*r**3),((-0.000) + (6.726 * ((((4.058 * X1) / ((-0.938) * X3)) * (((-0.680) * X2) + (0.648 * X2))) / ((6.077 * X4) * (1.945 * X3))))),0.0787784086388775*X1*X2/(X3**2*X4),2.242878693329386e-05,,38.716007471084595
