Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
17,omega_0/(1-v/c),(0.000 + ((-18.715) * ((0.076 * X1) / (((2.415 * X2) / ((-1.694) * X2)) - ((2.415 * X2) / ((-1.694) * X3)))))),-0.99769936231884*X1*X3/(X2 - X3),0.000581529307428457,,38.32661509513855
14,omega_0/(1-v/c),(0.000 + ((-2.442) * ((0.253 * X3) * ((3.018 * X1) / (((-1.864) * X3) - ((-1.864) * X2)))))),-1.00032128111588*X1*X3/(X2 - X3),0.0005818596379176568,,47.28433561325073
18,omega_0/(1-v/c),(0.000 + ((-351.729) * (((((-1.541) * X3) * (0.124 * X1)) - (((-1.592) * X3) * (0.124 * X1))) / (((-2.250) * X3) - ((-2.250) * X2))))),-0.988592976000004*X1*X3/(X2 - X3),0.000581891078620484,,36.65030884742737
12,omega_0/(1-v/c),(0.000 + (8.597 * ((((-2.062) * X1) / (((-1.379) * X2) - ((-1.379) * X3))) / (0.598 / ((-0.047) * X3))))),-1.01034104253725*X1*X3/(X2 - X3),0.0005823835356103778,,35.597206354141235
0,omega_0/(1-v/c),((-94.887) + (18.886 * ((((0.318 * X3) * (0.206 * X1)) / ((1.240 * X3) - (1.240 * X2))) + ((1.578 * X2) / (((-0.825) * X2) + (1.139 * X2)))))),0.806451612903226*(-1.237184088*X1*X3 + 0.0299732484076213*X2 - 0.0299732484076213*X3)/(X2 - X3),0.000582567547966724,,38.77069139480591
26,omega_0/(1-v/c),(0.000 + ((-779.600) * ((((-2.033) * X1) - ((-1.991) * X1)) * (((0.236 * X3) - (0.244 * X3)) / ((0.248 * X2) - (0.248 * X3)))))),-1.05623225806451*X1*X3/(X2 - X3),0.0005841129299086911,,39.05438017845154
2,omega_0/(1-v/c),(0.000 + (4966.290 * ((((-0.022) * X1) - ((0.913 * X1) - (0.950 * X1))) / (((0.362 * X3) - (0.362 * X2)) / ((0.340 * X3) - (0.335 * X3)))))),-1.02892748618784*X1*X3/(X2 - X3),0.0005875615187541431,,35.03826355934143
5,omega_0/(1-v/c),((-0.004) + ((-0.090) * (((2.763 * X3) * (sin((-1.149)) * (2.236 * X1))) / ((0.508 * X3) + ((-0.670) * (0.758 * X2)))))),(-0.507293208769726*X1*X3 - 0.00203144*X2 + 0.002032*X3)/(0.50786*X2 - 0.508*X3),0.010811740857236022,,43.975953102111816
22,omega_0/(1-v/c),(0.009 + (0.510 * ((((5.948 * X1) * sin(((-0.051) * X3))) - ((0.503 * X1) * (4.905 * X3))) / ((1.414 * X2) + ((-1.414) * X3))))),0.707213578500707*(-1.25827965*X1*X3 - 3.03348*X1*sin(0.051*X3) + 0.012726*X2 - 0.012726*X3)/(X2 - X3),0.01144609695699403,,40.76490569114685
4,omega_0/(1-v/c),(0.015 + (0.146 * ((((-1.979) * X3) * cos(((0.567 * X3) * 0.022))) / ((((-0.125) * X3) + (0.125 * X2)) / (0.434 * X1))))),8.0*(-0.125397356*X1*X3*cos(0.012474*X3) + 0.001875*X2 - 0.001875*X3)/(X2 - X3),0.01924747511446888,,47.63005328178406
