Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
1,q2*Ef,((-0.000) + ((-7.598) * ((0.230 * X1) * ((-0.573) * X2)))),1.00134042*X1*X2,3.3872312785002594e-05,,25.359110832214355
3,q2*Ef,((-0.000) + (1.083 * (2.093 * (1.487 * ((0.134 * X2) * (2.217 * X1)))))),1.00133442011093*X1*X2,3.388776782128614e-05,,24.476502656936646
6,q2*Ef,(0.000 + (2.813 * (cos(log(cos(((0.149 - (-1.338)) * (-0.029))))) * ((0.138 * X1) * (2.570 * X2))))),0.99765814848382*X1*X2,3.393165492945158e-05,,28.94104528427124
26,q2*Ef,((-0.000) + ((-0.197) * (((-1.471) * X2) * (3.451 * X1)))),1.000054937*X1*X2,3.393175324394186e-05,,22.951772689819336
2,q2*Ef,((-0.000) + (0.893 * (((0.403 * X1) * (-2.867)) * ((-0.969) * X2)))),0.999788127117*X1*X2,3.393203921078526e-05,,24.942447185516357
13,q2*Ef,((-0.000) + (1.557 * ((((-1.232) * X2) * ((-0.891) * X1)) * sin(2.517)))),0.999447055034984*X1*X2,3.393219932968395e-05,,41.835182905197144
11,q2*Ef,((-0.022) + (0.027 * ((((2.926 * X2) * (5.158 * X1)) + sqrt(0.023)) + (((2.926 * X2) * (7.397 * X1)) + cos(0.846))))),0.99187011*X1*X2 - 4.70681010051113e-6,3.394641037844656e-05,,44.46729898452759
16,q2*Ef,((-0.000) + ((-0.284) * ((1.829 * X2) * ((-1.927) * X1)))),1.000953172*X1*X2,3.3959921184236575e-05,,24.42152762413025
23,q2*Ef,((-0.000) + ((-2.190) * ((-2.219) * ((-0.135) * ((0.848 * X1) * ((-1.803) * X2)))))),1.0030596594984*X1*X2,3.396175208645108e-05,,25.43623685836792
19,q2*Ef,((-0.000) + (0.222 * (sqrt(1.939) * (((-2.671) * X2) * ((-1.211) * X1))))),0.999907693979642*X1*X2,3.397509260540362e-05,,26.75127410888672
10,q2*Ef,(0.000 + (0.304 * ((3.724 * X1) * (0.883 * X2)))),0.999640768*X1*X2,3.3976297698218224e-05,,22.984192848205566
25,q2*Ef,((-0.000) + ((-0.318) * ((((3.607 * X2) * ((-1.198) * X1)) * 0.768) * 0.946))),0.998349113862144*X1*X2,3.397674345127418e-05,,24.829144716262817
27,q2*Ef,(0.000 + (0.383 * ((((-2.653) * X1) * (0.048 * X2)) + ((((-1.177) * X1) * ((-1.414) * X2)) + (((-0.644) * X1) * ((-1.664) * X2)))))),0.99907465*X1*X2,3.397691509306078e-05,,31.27819013595581
4,q2*Ef,(0.000 + (2.322 * ((((-1.497) * X1) * 0.519) * ((-0.555) * X2)))),1.00125421353*X1*X2,3.3991156482381544e-05,,23.18321681022644
14,q2*Ef,(0.000 + ((-0.393) * (((0.818 * X2) * (4.762 * X1)) * (-0.654)))),1.001181908952*X1*X2,3.39913733719552e-05,,27.21422553062439
21,q2*Ef,(0.000 + (1.137 * (log(sin(sin((cos((-0.536)) - (-0.267))))) * (((-2.164) * X1) * (1.682 * X2))))),1.00074324997554*X1*X2,3.4005315721536226e-05,,42.02168273925781
29,q2*Ef,((-0.000) + (0.203 * (((-1.184) * X2) * ((-4.167) * X1)))),1.001546784*X1*X2,3.400561950730039e-05,,22.848416566848755
9,q2*Ef,((-0.000) + ((-2.601) * ((((1.992 * X2) / (-2.244)) / 2.911) * (1.261 * X1)))),1.00018356703413*X1*X2,3.4018918300972e-05,,32.45911240577698
17,q2*Ef,(0.000 + (1.756 * (((-1.560) * X1) * ((-0.365) * X2)))),0.9998664*X1*X2,3.4020086051057315e-05,,23.04149842262268
15,q2*Ef,(0.000 + (1.461 * ((5.815 * X2) * (0.118 * X1)))),1.00249437*X1*X2,3.403462844277061e-05,,23.66559410095215
24,q2*Ef,((-0.000) + (4.967 * ((0.450 * X2) * (0.447 * X1)))),0.99911205*X1*X2,3.405003694554009e-05,,23.089051961898804
7,q2*Ef,((-0.000) + (0.435 * (((((-1.953) * X1) * 1.931) * sin(((-0.707) - (-0.493)))) * (2.879 * X2)))),1.0030193520235*X1*X2,3.405010110498713e-05,,30.333630084991455
5,q2*Ef,(0.000 + ((-0.271) * (((-3.392) * X1) * (1.089 * X2)))),1.001043648*X1*X2,3.405036229197023e-05,,23.90000033378601
28,q2*Ef,((-0.000) + ((-0.146) * (((-2.837) * X1) * (2.410 * X2)))),0.99822682*X1*X2,3.4064062994242436e-05,,23.05812430381775
22,q2*Ef,(0.000 + ((-2.000) * ((((-0.993) * 3.170) * (0.057 * 3.170)) * (((-0.662) * X1) * ((-1.322) * X2))))),0.995547689689759*X1*X2,3.406407023320826e-05,,27.105595350265503
20,q2*Ef,(0.000 + (8.160 * ((0.753 * X1) * (0.163 * X2)))),1.00155024*X1*X2,3.406452151437455e-05,,22.786783933639526
12,q2*Ef,(0.000 + ((-0.072) * (((-3.158) * X2) * (4.376 * X1)))),0.994997376*X1*X2,3.406480637750678e-05,,26.507826566696167
8,q2*Ef,(0.000 + ((-1.044) * (((-0.364) * X2) * (2.632 * X1)))),1.000202112*X1*X2,3.409375233751332e-05,,25.202569723129272
0,q2*Ef,(0.000 + (0.593 * (sqrt(1.584) * (sqrt(1.220) * ((1.921 * X2) * (0.632 * X1)))))),1.00082153230839*X1*X2,3.410782363967734e-05,,33.109888792037964
18,q2*Ef,(0.000 + ((-0.738) * ((((1.375 * X1) * (2.746 * X2)) * cos(1.772)) / cos(((-0.988) / 1.009))))),0.998533738095985*X1*X2,3.4122156722531494e-05,,32.04023241996765
