Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
11,mu*Nn,((-0.000) + ((-1.436) * (((-3.163) * X2) * (0.220 * X1)))),0.99925496*X1*X2,3.3373100008829384e-05,,24.18225908279419
25,mu*Nn,((-0.000) + (0.215 * ((4.083 * X1) * (1.137 * X2)))),0.998109765*X1*X2,3.337433543032876e-05,,28.188486337661743
12,mu*Nn,((-0.367) + (0.367 * ((((2.649 * X2) * (0.775 * X1)) + ((2.424 * X2) * (0.279 * X1))) + sqrt(sin(1.571))))),1.001642457*X1*X2 - 3.80604459060407e-9,3.338950752434837e-05,,42.45419359207153
1,mu*Nn,((-0.000) + (2.823 * ((0.308 * X1) * (1.152 * X2)))),1.001645568*X1*X2,3.339002565128083e-05,,23.468048095703125
9,mu*Nn,(0.853 + (0.249 * ((-1.947) + ((-1.483) + ((1.384 * X1) * (2.903 * X2)))))),1.000420248*X1*X2 - 0.00107000000000002,3.340462095604114e-05,,26.609418392181396
26,mu*Nn,((-0.000) + (0.470 * (((-3.101) * X2) * ((((-0.215) * X1) + ((-0.236) * X1)) + ((-0.236) * X1))))),1.00128189*X1*X2,3.3418271606700514e-05,,32.855159759521484
23,mu*Nn,((-0.000) + ((-1.047) * ((((0.611 * X1) * 1.642) * ((-1.890) * X2)) * (0.273 * 1.849)))),1.00212617790491*X1*X2,3.3418402838755495e-05,,31.37501287460327
16,mu*Nn,(1.862 + (2.361 * (((((-0.318) * X2) + (0.029 * X2)) * ((-1.467) * X1)) - 0.788))),1.000976643*X1*X2 + 0.00153199999999987,3.341974506688893e-05,,30.066731214523315
22,mu*Nn,((-0.000) + (0.636 * (((((-0.181) * X2) * (0.807 * X1)) / 0.309) / (sqrt(0.932) * (-0.310))))),1.0045720617907*X1*X2,3.3433470329320984e-05,,37.69330430030823
3,mu*Nn,((-0.000) + (3.401 * (((-0.909) * X2) * ((-0.323) * X1)))),0.998557407*X1*X2,3.3434400705653485e-05,,23.49149775505066
0,mu*Nn,((-0.000) + (2.516 * ((-0.226) * ((1.963 * X1) * ((-0.895) * X2))))),0.99899292116*X1*X2,3.344885140134389e-05,,25.25633406639099
28,mu*Nn,((-0.000) + (0.165 * ((3.240 * X1) * (1.873 * X2)))),1.0013058*X1*X2,3.3464232928854004e-05,,27.511223554611206
4,mu*Nn,((-0.000) + ((-13.637) * ((sin((-0.866)) * ((-0.686) * (0.560 * X1))) * ((-0.250) * X2)))),0.997653572599058*X1*X2,3.34643797790873e-05,,31.624953031539917
17,mu*Nn,((-0.000) + (0.231 * (((-0.706) - 0.931) * (((-3.033) - 1.138) * (((-0.672) * X2) * ((-0.944) * X1)))))),1.00055764927642*X1*X2,3.347867823611206e-05,,31.41706132888794
