Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
18,q**2*a**2/(6*pi*epsilon*c**3),((-0.049) + (0.003 * ((((0.318 * X2) / ((-0.071) * X4)) * (((-1.495) * X1) * (2.036 * X2))) / ((1.228 * X3) * ((0.431 * X4) - (0.063 * X1)))))),(-0.0333050910675781*X1*X2**2 - 0.049*X3*X4*(0.063*X1 - 0.431*X4))/(X3*X4*(0.063*X1 - 0.431*X4)),0.08158642426836868,,37.170822620391846
23,q**2*a**2/(6*pi*epsilon*c**3),((-0.049) + (0.032 * ((((2.303 * X1) / ((-1.238) * X4)) / ((2.718 * X3) / ((-1.834) * X2))) * (((-1.834) * X2) / (((-0.884) * X4) + (0.129 * X1)))))),(-0.0736669148107335*X1*X2**2 - 0.049*X3*X4*(0.129*X1 - 0.884*X4))/(X3*X4*(0.129*X1 - 0.884*X4)),0.08159649463879341,,39.84705948829651
4,q**2*a**2/(6*pi*epsilon*c**3),((-0.049) + ((-2.863) * (((0.583 * X2) * (0.703 * X1)) / ((((-0.211) * X1) + (1.443 * X4)) * ((((-1.801) * X3) * (1.459 * X4)) / (0.273 * X2)))))),(-0.12190987055436*X1*X2**2 - 0.049*X3*X4*(0.211*X1 - 1.443*X4))/(X3*X4*(0.211*X1 - 1.443*X4)),0.08159700897217953,,34.41036057472229
5,q**2*a**2/(6*pi*epsilon*c**3),((-0.049) + ((-0.030) * (((0.231 * X2) / (((-1.027) * X4) / (1.771 * X1))) / ((((-1.048) * X4) - ((-0.154) * X1)) * (((-0.345) * X3) / (2.519 * X2)))))),(-0.0872550204479065*X1*X2**2 - 0.049*X3*X4*(0.154*X1 - 1.048*X4))/(X3*X4*(0.154*X1 - 1.048*X4)),0.0816065871035471,,40.50974893569946
15,q**2*a**2/(6*pi*epsilon*c**3),((-0.049) + (0.026 * (((((-3.063) * X2) * ((-1.160) * X2)) / (2.718 * X3)) * ((4.193 * X1) / ((((-1.307) * X4) + (0.192 * X1)) * ((-1.311) * X4)))))),(-0.108705383450949*X1*X2**2 - 0.049*X3*X4*(0.192*X1 - 1.307*X4))/(X3*X4*(0.192*X1 - 1.307*X4)),0.08160857205080572,,37.486900091171265
0,q**2*a**2/(6*pi*epsilon*c**3),(0.033 + ((-0.210) * (((2.303 * X2) * (((-0.105) * X1) - ((-0.095) * X4))) / (log(cos((0.314 * X4))) / ((0.337 * X2) / ((-1.401) * X3)))))),(X2**2*(-0.0122150232334047*X1 + 0.0110516876873662*X4) + 0.033*X3*log(cos(0.314*X4)))/(X3*log(cos(0.314*X4))),0.13239663533998797,,42.11278462409973
13,q**2*a**2/(6*pi*epsilon*c**3),((-0.065) + ((-0.593) * (((0.045 * X2) * (1.414 * X1)) * (((0.693 * X2) * (3.347 * X1)) / ((1.107 + ((-1.309) * X4)) * (7.016 * X3)))))),(0.0124742942217631*X1**2*X2**2 - 0.065*X3*(1.309*X4 - 1.107))/(X3*(1.309*X4 - 1.107)),0.14196526474833623,,37.733071088790894
17,q**2*a**2/(6*pi*epsilon*c**3),((-0.065) + ((-0.001) * (((7.498 * X2) / ((((-0.722) * X4) + 0.610) * (1.381 * X3))) * (((0.597 * X2) * (1.772 * X1)) * (0.824 * X1))))),(0.00473278763734106*X1**2*X2**2 - 0.065*X3*(0.722*X4 - 0.61))/(X3*(0.722*X4 - 0.61)),0.14196813775263906,,34.4852180480957
22,q**2*a**2/(6*pi*epsilon*c**3),((-0.065) + (0.001 * (((((-2.237) * X2) * (3.142 * X1)) * (((-1.269) * X2) * (3.142 * X1))) / (((-1.780) * X3) + (((-1.328) * X4) * ((-1.585) * X3)))))),(0.028024635171492*X1**2*X2**2 - 0.1368172*X3*X4 + 0.1157*X3)/(X3*(2.10488*X4 - 1.78)),0.141968359407729,,36.31440877914429
8,q**2*a**2/(6*pi*epsilon*c**3),(0.025 + ((-0.347) * ((0.852 - ((1.414 * X2) / (1.414 * X4))) * (((2.331 * X1) / (4.932 * X4)) * ((2.331 * X1) / (1.633 * X3)))))),(X1**2*(0.234101808726047*X2 - 0.199454741034592*X4) + 0.025*X3*X4**2)/(X3*X4**2),0.14619563810992744,,36.777961015701294
28,q**2*a**2/(6*pi*epsilon*c**3),(0.025 + ((-5.963) * (((((-0.529) * X2) - ((-0.451) * X4)) * (((-2.542) * X1) / (1.259 * X3))) * ((((-0.175) * X1) / (6.283 * X4)) / (0.757 * X4))))),(X1**2*(0.234339450363103*X2 - 0.199786563542078*X4) + 0.025*X3*X4**2)/(X3*X4**2),0.1461963588780389,,39.171934843063354
7,q**2*a**2/(6*pi*epsilon*c**3),(0.025 + (0.005 * ((((1.671 * X2) - (1.425 * X4)) * ((1.772 * X1) / (6.283 * X4))) * (((1.772 * X1) / (0.070 * X4)) / (0.273 * X3))))),(X1**2*(0.218497334138543*X2 - 0.186330760710607*X4) + 0.025*X3*X4**2)/(X3*X4**2),0.14619658283754802,,38.96640467643738
24,q**2*a**2/(6*pi*epsilon*c**3),(0.027 + ((-0.748) * ((((((-0.340) * X2) - ((-0.293) * X4)) / (1.084 * X3)) * ((1.772 * X1) / (1.772 * X4))) * ((1.772 * X1) / (1.772 * X4))))),(X1**2*(0.234612546125461*X2 - 0.202180811808118*X4) + 0.027*X3*X4**2)/(X3*X4**2),0.14633617884258496,,38.592222929000854
19,q**2*a**2/(6*pi*epsilon*c**3),(0.028 + (0.680 * (((((-1.224) * X2) / (3.142 * X4)) / (0.816 * X3)) * (((1.860 * X1) - (1.613 * X4)) * (((-1.224) * X2) / (3.142 * X4)))))),(X2**2*(0.235224293275517*X1 - 0.203987518845919*X4) + 0.028*X3*X4**2)/(X3*X4**2),0.14735502727084604,,39.28406119346619
27,q**2*a**2/(6*pi*epsilon*c**3),(0.028 + ((-0.006) * (((((-1.728) * X4) - ((-1.993) * X1)) / ((-1.609) * X4)) * (((2.303 * X2) / (0.319 * X3)) * ((1.318 * X2) / (0.319 * X4)))))),(X2**2*(0.221682028648893*X1 - 0.192205993730701*X4) + 0.028*X3*X4**2)/(X3*X4**2),0.1473566912903788,,39.03858494758606
3,q**2*a**2/(6*pi*epsilon*c**3),(0.028 + (0.033 * (((((-2.136) * X1) - ((-1.853) * X4)) * ((2.303 * X2) / (1.135 * X4))) * (((2.303 * X2) / (1.135 * X4)) / ((-1.243) * X3))))),(X2**2*(0.233474907742474*X1 - 0.202541668561238*X4) + 0.028*X3*X4**2)/(X3*X4**2),0.14736129820437538,,39.016316413879395
29,q**2*a**2/(6*pi*epsilon*c**3),(0.028 + (0.177 * ((((1.772 * X2) / (6.283 * X3)) * ((1.772 * X2) / (0.434 * X4))) * (((0.501 * X1) - (0.434 * X4)) / (0.434 * X4))))),(X2**2*(0.235283736544113*X1 - 0.203818646028234*X4) + 0.028*X3*X4**2)/(X3*X4**2),0.14736615767470276,,38.696654319763184
10,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + (0.007 * ((((0.632 * X2) / ((-0.587) * X3)) * ((0.222 * X1) / ((-0.777) * X4))) * ((2.303 * X2) * ((0.462 * X1) / (0.056 * X4)))))),0.0409125792163543*X1**2*X2**2/(X3*X4**2) - 0.09,0.1731202058422632,,37.79562783241272
16,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + (0.175 * ((((0.707 * X1) / (6.283 * X4)) * (((-0.303) * X2) / (1.414 * X3))) * (((2.303 * X2) / (0.380 * X4)) * ((-1.647) * X1))))),0.0421199223939704*X1**2*X2**2/(X3*X4**2) - 0.09,0.17312024047866928,,38.65033483505249
2,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + ((-479.058) * (((((-0.017) * X2) / (1.385 * X3)) * (((-0.017) * X1) / (0.209 * X4))) * ((((-0.017) * X1) / (0.209 * X4)) * (1.142 * X2))))),0.0444281898947547*X1**2*X2**2/(X3*X4**2) - 0.09,0.1731202582588959,,38.17063808441162
26,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + ((-0.246) * ((((2.303 * X2) / ((-0.568) * X3)) / (3.142 * X4)) * ((((-3.412) * X1) / (6.283 * X4)) * ((0.434 * X1) * ((-0.564) * X2)))))),0.0421973642702857*X1**2*X2**2/(X3*X4**2) - 0.09,0.17312027354377635,,39.134092807769775
25,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + ((-0.335) * ((((-1.267) * X2) * (((-1.267) * X2) / (0.312 * X4))) * ((((-0.069) * X1) / ((-0.147) * X4)) * (((-0.120) * X1) / (2.303 * X3)))))),0.0421563019806941*X1**2*X2**2/(X3*X4**2) - 0.09,0.1731203170311796,,37.38429856300354
14,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + ((-0.000) * (((((-1.704) * X1) / (0.085 * X4)) / ((1.712 * X3) / (0.295 * X2))) * (((-1.308) * X2) * (((-1.704) * X1) / (0.085 * X4)))))),-0.0900000000000000,0.1731203182152111,,39.37221336364746
12,q**2*a**2/(6*pi*epsilon*c**3),((-0.090) + ((-0.442) * (((((-0.469) * X1) / ((-0.859) * X3)) * ((-0.775) * X2)) * ((((-1.250) * X2) / (2.718 * X4)) * (((-1.332) * X1) / (2.718 * X4)))))),0.0421520774745389*X1**2*X2**2/(X3*X4**2) - 0.09,0.17312033917954864,,38.50887107849121
