Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
10,(h/(2*pi))*omega,((-0.000) + (0.000 * (((1.220 * ((-1.474) * X1)) / sin(sin(0.017))) * (2.740 * ((-1.500) * X2))))),0,2.1518832569082212e-05,,44.19826006889343
20,(h/(2*pi))*omega,((-0.000) + ((-1.186) * (cos((-4.189)) * ((0.160 * X2) * ((1.639 * X1) + (0.038 * X1)))))),0.159055938382059*X1*X2,2.1518856326401698e-05,,37.60555458068848
25,(h/(2*pi))*omega,((-0.000) + (0.034 * ((((-2.092) * X1) * ((1.119 - (cos(0.536) / 2.247)) / 1.119)) * ((-3.411) * X2)))),0.159658215287286*X1*X2,2.156522542329831e-05,,27.49183940887451
12,(h/(2*pi))*omega,(0.201 + ((-6.383) * (0.049 * (0.639 + ((2.074 * X2) * ((-0.245) * X1)))))),0.15892629571*X1*X2 + 0.00114188700000001,2.1565226325559206e-05,,26.053876876831055
0,(h/(2*pi))*omega,((-0.000) + ((-0.348) * (sin(1.166) * ((((-1.454) * X1) / 0.680) * (0.232 * X2))))),0.158680854705946*X1*X2,2.1565244951352192e-05,,37.92114067077637
2,(h/(2*pi))*omega,((-0.000) + ((-0.069) * ((1.032 * X2) * ((-2.249) * X1)))),0.160146792*X1*X2,2.1565251390964744e-05,,22.978682279586792
19,(h/(2*pi))*omega,((-0.000) + (0.105 * ((0.669 * X1) * (sqrt(((-0.288) - log(cos(1.194)))) * (2.685 * X2))))),0.159128017021969*X1*X2,2.1565350310940088e-05,,41.04154968261719
27,(h/(2*pi))*omega,((-0.000) + ((-7.220) * (((0.032 * X1) * (1.295 * X2)) * log((0.377 * 1.555))))),0.159781427223609*X1*X2,2.1588366459604023e-05,,33.788687229156494
28,(h/(2*pi))*omega,((-0.000) + ((-0.444) * ((0.091 * X1) * ((((-0.986) * X2) + ((-1.481) * X2)) + ((-1.481) * X2))))),0.159514992*X1*X2,2.1588397249532572e-05,,27.93828272819519
7,(h/(2*pi))*omega,((-0.000) + ((-0.407) * (((0.469 * X2) * ((2.221 * X1) / (-1.687))) * 0.634))),0.159327222680498*X1*X2,2.1588507622895864e-05,,26.8825626373291
14,(h/(2*pi))*omega,((-0.000) + ((-0.062) * ((((3.063 * X1) * ((-2.303) * X2)) - ((0.481 * X1) * (1.256 * X2))) + ((3.868 * X1) * (1.318 * X2))))),0.158732462*X1*X2,2.1611621782070063e-05,,31.088133573532104
22,(h/(2*pi))*omega,(0.000 + ((-0.548) * (cos((0.457 / cos(0.340))) * (((-1.073) * X2) * (0.306 * X1))))),0.159199872063293*X1*X2,2.1611623798456923e-05,,26.56260395050049
24,(h/(2*pi))*omega,(0.000 + (0.209 * (0.414 * (1.094 * ((0.429 * X1) * (3.922 * X2)))))),0.159268111588872*X1*X2,2.1611656540792595e-05,,24.291950702667236
11,(h/(2*pi))*omega,((-0.000) + (0.267 * ((((-0.247) * X2) * log(sin(sin(2.137)))) * (8.267 * X1)))),0.158832906882316*X1*X2,2.1634662316602322e-05,,42.05901098251343
