Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
13,omega/c,(0.990 + ((-487.431) * ((((((-0.279) * X2) + (0.282 * X1)) * log(1.013)) / (2.337 * X2)) / sin((((-0.553) * X2) / (0.078 * X2)))))),1.05234028764111*X1/X2 - 0.0511451781981234,2.3282294626151606e-05,,36.12674021720886
0,omega/c,((-0.000) + ((-1.735) * (((((-1.776) * X1) / ((-0.399) * X2)) / sin(4.701)) / 7.729))),0.999250568739514*X1/X2,2.3410879173766392e-05,,44.1464467048645
28,omega/c,((-0.000) + ((-0.382) * (((((-0.983) * X1) / ((-0.914) * X2)) * (-0.792)) * 3.072))),0.999578895124727*X1/X2,2.3453647203466947e-05,,28.624439239501953
15,omega/c,((-0.000) + ((-0.400) * (((-2.130) * X1) / (0.851 * X2)))),1.00117508813161*X1/X2,2.3453885984538082e-05,,25.054304361343384
20,omega/c,((-0.000) + ((-0.134) * (((-1.494) * X1) / (((0.538 * X2) / (0.925 * X2)) / ((-1.579) / ((-0.542) * X2)))))),1.00276160406864*X1/X2,2.347506576142701e-05,,30.642069339752197
2,omega/c,(0.452 + ((-2.433) * ((0.186 + (((-2.887) * X1) / (1.951 * X2))) + (((-0.212) * X1) / ((-0.198) * X2))))),0.995211111628847*X1/X2 - 0.000537999999999927,2.3475261532150826e-05,,29.457136154174805
9,omega/c,((-1.999) + (0.019 * ((((1.525 * X1) - (0.293 * X2)) - ((0.707 * X1) - (1.929 * X2))) / (0.016 * X2)))),0.971375*X1/X2 - 0.0562499999999999,2.3475311015588922e-05,,29.53838324546814
1,omega/c,((-0.000) + (0.720 * ((((2.017 * X1) / (-0.573)) / (2.685 * X2)) / (-0.944)))),0.999925141945249*X1/X2,2.3496276233623008e-05,,32.8837993144989
19,omega/c,(0.047 + ((-0.117) * ((((0.127 * X2) - (2.718 * X1)) / ((-0.999) * X2)) / cos((-4.389))))),1.00170757504326*X1/X2 + 0.000194679164645203,2.3496362286743933e-05,,40.8644073009491
7,omega/c,((-0.000) + (12.407 * ((((1.012 * X1) / (2.689 * X2)) / 2.750) / 1.698))),0.999968023982889*X1/X2,2.3496512769152273e-05,,29.667738437652588
6,omega/c,((-0.000) + (3.637 * ((0.427 * X1) / (1.553 * X2)))),0.999999356084997*X1/X2,2.3517413380377792e-05,,24.69808793067932
17,omega/c,((-1.908) + (0.826 * ((((0.820 * X1) - ((-0.404) * X2)) + (1.161 * X2)) / (0.677 * X2)))),1.00047267355982*X1/X2 + 0.0014387001477103,2.3517550987650913e-05,,28.197837352752686
24,omega/c,((-0.000) + ((-0.374) * (((((-3.134) * X2) / (2.761 * X2)) / log(5.342)) * (((1.602 * X1) / (2.761 * X2)) / 0.147)))),1.00002895920253*X1/X2,2.3517619733184928e-05,,53.88474249839783
14,omega/c,((-0.000) + ((-0.044) * (((((-1.588) * X1) / (0.585 * X2)) / (((-0.729) * X2) / ((-2.101) * X2))) / (((-0.729) * X2) / ((-2.101) * X2))))),0.992074659619612*X1/X2,2.3517778993157247e-05,,27.977121114730835
