Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
4,q*v*B/p,((-0.000) + (3.311 * ((0.122 * X3) * ((2.444 * X1) / (((-1.924) * X4) / ((-1.955) * X2)))))),1.00314082891892*X1*X2*X3/X4,4.9850002574033995e-05,,30.368931770324707
23,q*v*B/p,((-0.000) + (35.042 * (((((-3.016) * X2) * ((-0.142) * X3)) * (((-0.755) * X3) / (5.209 * X3))) / ((2.576 * X4) / ((-1.187) * X1))))),1.00231913476149*X1*X2*X3/X4,4.991009351246671e-05,,35.654985427856445
26,q*v*B/p,((-0.000) + (0.143 * ((((1.915 * X3) / ((-0.532) * X4)) / ((-0.532) * X4)) * (((2.109 * X4) - (1.763 * X4)) * (((-2.032) * X2) * ((-1.468) * X1)))))),0.998636439669852*X1*X2*X3/X4,4.991512145674344e-05,,37.01969051361084
11,q*v*B/p,(0.711 + (0.748 * (((((-2.042) * X2) * ((-0.675) * X1)) / ((1.567 * X4) / (1.519 * X3))) + (-0.951)))),0.999424256668794*X1*X2*X3/X4 - 0.000348000000000015,4.992765565406151e-05,,31.037981510162354
19,q*v*B/p,((-0.000) + ((-0.063) * ((((1.162 * X1) / (0.707 * X4)) * ((0.459 * X1) / ((-1.253) * X1))) * ((4.869 * X3) * (1.544 * (3.524 * X2)))))),1.00487455313244*X1*X2*X3/X4,4.9937502021107715e-05,,33.465322971343994
21,q*v*B/p,((-0.000) + ((-7.579) * ((0.019 * X1) * (((0.644 * X3) * (2.718 * X2)) / ((-0.255) * X4))))),0.988463523105882*X1*X2*X3/X4,4.9968875647620846e-05,,29.611793994903564
20,q*v*B/p,((-0.000) + (1.153 * (((1.772 * X2) * ((1.756 * X1) * (0.240 * X3))) / (0.861 * X4)))),1.00005900933798*X1*X2*X3/X4,4.9970041389044845e-05,,29.602131605148315
13,q*v*B/p,((-0.000) + ((-7.767) * ((((-0.646) * X3) * (((-0.479) * X1) / (0.707 * X4))) * ((-0.294) * X2)))),0.999422800752475*X1*X2*X3/X4,5.0008007730568863e-05,,29.115346431732178
28,q*v*B/p,((-0.000) + (2.149 * ((((2.664 * X2) * ((-0.964) * X1)) * ((-0.337) * X3)) / ((((-0.549) * X4) / (-0.108)) / 2.733)))),0.99992773250919*X1*X2*X3/X4,5.001271730326529e-05,,34.168736934661865
22,q*v*B/p,((-0.000) + ((-9.537) * (((3.201 * X2) * (((-0.534) * X3) * ((-0.123) * X1))) / ((-2.003) * X4)))),1.00106637944783*X1*X2*X3/X4,5.001812367309712e-05,,28.859736680984497
2,q*v*B/p,((-0.000) + (2.943 * ((((3.312 * X3) / ((-0.827) * X4)) * ((-0.171) * X1)) * (0.494 * X2)))),0.99563038014994*X1*X2*X3/X4,5.003826432308582e-05,,29.105502605438232
3,q*v*B/p,((-0.000) + ((-10.808) * (((((-1.118) * X1) * ((-0.081) * X2)) / (0.883 * X4)) * ((-0.899) * X3)))),0.996485873993205*X1*X2*X3/X4,5.003879310194481e-05,,29.472034454345703
