Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
28,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(5.019 + ((-3.017) * cos((((((-0.661) * X1) * (0.042 * X1)) + ((-0.165) * X2)) * (((-0.960) * X4) - ((-0.959) * X3)))))),5.019 - 3.017*cos((0.027762*X1**2 + 0.165*X2)*(0.959*X3 - 0.96*X4)),0.6993586039359735,,39.35853099822998
1,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(18.860 + ((-17.097) * cos(sin(sin(((((-0.635) * X4) - ((-0.635) * X3)) * sqrt(((0.271 * X2) * (0.159 * X1))))))))),18.86 - 17.097*cos(sin(sin(0.131812601920302*sqrt(X1*X2)*(X3 - X4)))),0.700196352311145,,50.75672125816345
2,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),((-2.626) + ((-2.167) * (cos(((1.117 * X3) + ((-1.118) * X4))) - (((0.216 * X1) - ((-0.672) * X2)) / sqrt((0.261 * X2)))))),0.916204475295621*X1/sqrt(X2) + 2.85041392314193*sqrt(X2) - 2.167*cos(1.117*X3 - 1.118*X4) - 2.626,0.70443026208008,,44.074145555496216
4,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(4.830 + ((-2.917) * cos(((((-0.225) * X2) - (0.224 * X1)) * (((-0.593) * X3) + (0.593 * X4)))))),4.83 - 2.917*cos(0.593*(0.224*X1 + 0.225*X2)*(X3 - X4)),0.7207587230830547,,38.990999937057495
21,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(4.346 + ((-2.166) * (((sin((0.898 * X1)) - sin(((-0.895) * X2))) * 0.414) + cos(((1.115 * X4) - (1.115 * X3)))))),-0.896724*sin(0.898*X1) - 0.896724*sin(0.895*X2) - 2.166*cos(1.115*X3 - 1.115*X4) + 4.346,0.7463179952860017,,52.37442874908447
6,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(4.919 + ((-2.962) * cos((sqrt(((0.246 * X2) * (0.718 * X1))) * (((-0.641) * X3) - ((-0.642) * X4)))))),4.919 - 2.962*cos(sqrt(X1*X2)*(0.269393929530715*X3 - 0.269814200871637*X4)),0.7463364454418007,,39.958590030670166
19,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(4.921 + ((-2.963) * cos(((((-0.866) * X3) - ((-0.866) * X4)) * sqrt(((0.304 * X2) * (0.318 * X1))))))),4.921 - 2.963*cos(0.269257769492358*sqrt(X1*X2)*(X3 - X4)),0.7463522535060425,,40.58846068382263
27,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(3.510 + ((-2.175) * (sin((1.427 + (((-1.073) * X4) + (1.121 * X3)))) - ((0.250 * X2) - cos(((-0.314) * X1)))))),0.54375*X2 - 2.175*sin(1.121*X3 - 1.073*X4 + 1.427) - 2.175*cos(0.314*X1) + 3.51,0.7494116363462998,,47.75403809547424
3,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),((-2.211) + (2.199 * (sqrt(((1.362 * X1) + (1.380 * X2))) - sin((((1.062 * X4) - (-1.443)) - (1.019 * X3)))))),2.58324009337111*sqrt(0.986956521739131*X1 + X2) - 2.199*sin(-1.019*X3 + 1.062*X4 + 1.443) - 2.211,0.7525059935965808,,38.25728249549866
7,sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),(3.588 + (2.180 * ((sin(((0.552 * X3) - (cos(((-0.533) * X3)) - ((-1.084) * X4)))) - cos(((-0.318) * X2))) + (0.243 * X1)))),0.52974*X1 - 2.18*sin(-0.552*X3 + 1.084*X4 + cos(0.533*X3)) - 2.18*cos(0.318*X2) + 3.588,0.758302971011979,,55.391103744506836
