Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
4,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.137 + ((-0.013) * (cos((((-0.992) * X1) - ((-0.992) * X2))) / ((sin((0.111 * X3)) + ((-0.157) * X3)) / cos(((-0.551) * X3)))))),(0.021509*X3 - 0.137*sin(0.111*X3) + 0.013*cos(0.551*X3)*cos(0.992*X1 - 0.992*X2))/(0.157*X3 - sin(0.111*X3)),0.005802992007488679,,63.78520917892456
14,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.131 + ((-0.302) * (log(sin((0.458 * X3))) * cos(((0.955 * X1) + ((-0.953) * X2)))))),-0.302*log(sin(0.458*X3))*cos(0.955*X1 - 0.953*X2) + 0.131,0.006071537470801652,,68.40760445594788
26,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.130 + ((-0.300) * (log(sin((0.455 * X3))) * cos((((-0.948) * X1) + (0.949 * X2)))))),-0.3*log(sin(0.455*X3))*cos(0.948*X1 - 0.949*X2) + 0.13,0.006107451345909077,,67.51936721801758
28,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.133 + ((-0.024) * ((sin(((0.916 * X2) + (((-1.009) * X1) - (-1.756)))) / ((-0.083) * X3)) * cos((0.537 * X3))))),0.133 + 0.289156626506024*sin(-1.009*X1 + 0.916*X2 + 1.756)*cos(0.537*X3)/X3,0.006173804448607652,,58.078940868377686
6,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.128 + ((-0.126) * (cos(((0.935 * X2) - (0.935 * X1))) / ((sin(((-0.468) * X3)) * (0.945 * X3)) / sin((1.023 * X3)))))),(0.128*X3 + 0.133333333333333*sin(1.023*X3)*cos(0.935*X1 - 0.935*X2)/sin(0.468*X3))/X3,0.006223275615756951,,61.33705115318298
19,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.127 + (0.365 * ((sqrt((0.352 * X3)) - log((0.933 * X3))) * cos(((0.933 * X1) + ((-0.930) * X2)))))),(0.216552995823193*sqrt(X3) - 0.365*log(X3) + 0.0253127785191995)*cos(0.933*X1 - 0.93*X2) + 0.127,0.0066416830865158195,,61.67099738121033
10,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.122 + (0.284 * (cos(((0.924 * X2) - (0.925 * X1))) / ((cos(((-1.737) * X3)) * (0.694 * X3)) + ((1.799 * X3) * (0.694 * X3)))))),(0.152317732*X3**2 + 0.084668*X3*cos(1.737*X3) + 0.284*cos(0.925*X1 - 0.924*X2))/(X3*(1.248506*X3 + 0.694*cos(1.737*X3))),0.007421269955062763,,53.09108829498291
20,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(1.514 + ((-1.012) * (log(log((69.623 * X3))) + log(sqrt(cos(cos((((0.321 * X2) + ((-0.321) * X1)) / ((-0.550) * X3))))))))),-1.012*log(log(X3) + 4.24309497252069) - 0.506*log(cos(cos(0.583636363636364*(X1 - X2)/X3))) + 1.514,0.0083445977427436,,102.69525122642517
22,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.100 + ((-0.117) * ((cos(((0.813 * X1) + ((-0.810) * X2))) / ((-0.395) * X3)) * cos(((-0.395) * X3))))),0.1 + 0.29620253164557*cos(0.395*X3)*cos(0.813*X1 - 0.81*X2)/X3,0.009408177550978244,,53.16159749031067
11,exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),(0.092 + ((-0.087) * log(((cos(cos((((-0.621) * X1) - ((-0.621) * X2)))) - (-0.402)) - cos((0.407 * X3)))))),0.092 - 0.087*log(-cos(0.407*X3) + cos(cos(0.621*X1 - 0.621*X2)) + 0.402),0.010081909452568436,,68.63773918151855
