Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
10,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + ((-0.962) * (((((-0.018) * X2) - (2.806 * X1)) - ((0.486 * X2) - 0.017)) / (((0.486 * X2) - (0.663 * X1)) * ((-4.035) * X3))))),(0.668989343246592*X1 + 0.120160594795539*X2 - 0.00405303593556382)/(X3*(0.663*X1 - 0.486*X2)),0.0005996240312426346,,41.62086367607117
13,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + ((-6.597) * ((cos(((-0.008) * X1)) / ((-6.288) * X3)) / ((((-0.602) * X1) + (0.459 * X2)) / (((-0.583) * X1) + ((-0.065) * X2)))))),(0.611649332061069*X1 + 0.068194179389313*X2)*cos(0.008*X1)/(X3*(0.602*X1 - 0.459*X2)),0.0006667866345651274,,42.32049584388733
21,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + (2.456 * ((((0.318 * X2) + (1.586 * X1)) / (2.511 * X3)) / (((-1.112) * X2) + (1.541 * X1))))),(1.5512608522501*X1 + 0.311034647550777*X2)/(X3*(1.541*X1 - 1.112*X2)),0.0007177761955684183,,36.51933288574219
6,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,((-0.000) + (1.387 * (((-1.102) + ((1.031 * X2) / ((0.826 * X2) + ((-1.073) * X1)))) / ((-1.506) * X3)))),(1.08901235192563*X1 + 0.111206823373174*X2)/(X3*(1.073*X1 - 0.826*X2)),0.0008503440506366881,,32.67539668083191
7,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + ((-29.363) * ((sin((0.029 * X1)) / ((1.552 * X3) * cos(((-0.065) * X2)))) / ((0.430 * X2) + ((-0.533) * X1))))),18.9194587628866*sin(0.029*X1)/(X3*(0.533*X1 - 0.43*X2)*cos(0.065*X2)),0.0009015549004635496,,50.04643225669861
5,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + ((-0.723) * (((((-0.179) * X2) + ((-2.025) * X1)) / ((0.219 * X1) + ((-0.170) * X2))) / (6.584 * X3)))),(0.222368620899149*X1 + 0.0196562879708384*X2)/(X3*(0.219*X1 - 0.17*X2)),0.0009792056494969548,,43.94861578941345
0,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + (1.267 * ((sin(((-0.025) * X1)) / ((0.180 * X3) * cos(((-0.072) * X2)))) / (((-0.171) * X1) - ((-0.138) * X2))))),7.03888888888889*sin(0.025*X1)/(X3*(0.171*X1 - 0.138*X2)*cos(0.072*X2)),0.0011848084891469361,,46.992122411727905
3,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + ((-0.202) * ((((0.771 * X1) + (0.048 * X2)) / (((-0.061) * X1) + (0.048 * X2))) / (2.517 * X3)))),(0.0618760429082241*X1 + 0.00385220500595948*X2)/(X3*(0.061*X1 - 0.048*X2)),0.0012317082798748535,,31.97896456718445
18,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,((-0.000) + ((-0.008) * ((((5.105 * X1) / ((-0.213) * X3)) + (log((0.611 * X1)) / ((-0.213) * X3))) / ((0.185 * X1) + ((-0.151) * X2))))),(0.191737089201878*X1 + 0.0375586854460094*log(X1) - 0.0185035988661236)/(X3*(0.185*X1 - 0.151*X2)),0.0013195135716074706,,49.21371388435364
2,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,(0.000 + (2.709 * (((((-1.397) * X2) / ((0.985 * X2) + ((-1.443) * X1))) + sqrt(1.008)) / (2.718 * X3)))),(1.44396328174128*X1 + 0.406716630594879*X2)/(X3*(1.443*X1 - 0.985*X2)),0.0013703668600147112,,40.791722536087036
