Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
0,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (2097152.000 * (0.000 * X1))),0,1.0788288840105504e-05,,22.021162033081055
9,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-256.000) * ((-0.004) * X1))),1.024*X1,1.0788288840105504e-05,,20.806262254714966
26,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + ((-3.958) * ((-0.253) * X1))),1.001374*X1,1.1173102183109282e-05,,21.63563084602356
15,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.998) * ((-1.002) * X1))),0.999996*X1,1.1503763985201233e-05,,21.39371371269226
7,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + (0.998 * (1.002 * X1))),0.999996*X1,1.2023622199051951e-05,,21.01330304145813
3,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(1.962 + (1.972 * (sin((-1.670)) + (0.507 * X1)))),0.999804*X1 - 0.00030436582567539,1.2331772571119477e-05,,35.505627393722534
25,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.490 * (2.043 * X1))),1.00107*X1,1.2370591087878167e-05,,20.932628631591797
21,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + (0.525 * (1.905 * X1))),1.000125*X1,1.244710727230551e-05,,21.317025184631348
6,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(2.655 + (1.919 * ((-1.384) + (0.521 * X1)))),0.999799*X1 - 0.000896000000000008,1.2889973722276236e-05,,23.276196241378784
2,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + (0.246 * (4.071 * X1))),1.001466*X1,1.2999002656616845e-05,,20.71401572227478
14,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + ((-0.241) * ((-4.147) * X1))),0.999427*X1,1.2999450288037289e-05,,21.161489486694336
16,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.491 * (2.037 * X1))),1.000167*X1,1.346123624960252e-05,,21.054895401000977
17,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-1.013) * ((-0.987) * X1))),0.999831*X1,1.394104513317693e-05,,21.323790550231934
18,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + ((-0.496) * ((-2.015) * X1))),0.99944*X1,1.3942115190942268e-05,,21.028042793273926
1,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.253 * (3.950 * X1))),0.99935*X1,1.4008288010780945e-05,,21.52291202545166
23,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.253) * ((-3.950) * X1))),0.99935*X1,1.4008288010780945e-05,,20.75441813468933
22,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(1.034 + (0.515 * ((-2.006) + (1.940 * X1)))),0.9991*X1 + 0.000910000000000188,1.4108954792894685e-05,,22.566752195358276
5,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + (0.248 * (4.036 * X1))),1.000928*X1,1.4174777821032426e-05,,21.464652061462402
19,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(1.849 + ((-1.018) * (((-0.983) * X1) + 1.817))),1.000694*X1 - 0.000706000000000095,1.4305792436282323e-05,,23.148627519607544
13,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.246) * ((-4.070) * X1))),1.00122*X1,1.4598999592797385e-05,,20.89118504524231
11,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.242) * ((-4.126) * X1))),0.998492*X1,1.4631859625879334e-05,,20.931167602539062
12,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.492) * ((-2.031) * X1))),0.999252*X1,1.4695851986469797e-05,,20.87406826019287
4,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + ((-0.248) * ((-4.025) * X1))),0.9982*X1,1.4979884054534158e-05,,21.19978380203247
10,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,((-0.000) + (0.497 * (2.013 * X1))),1.000461*X1,1.4979884054534158e-05,,20.821274995803833
28,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.497 * (2.014 * X1))),1.000958*X1,1.4979977130415653e-05,,20.993667602539062
24,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.990 * (1.010 * X1))),0.9999*X1,1.5594940128207762e-05,,20.787011861801147
27,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (0.495 * (2.021 * X1))),1.000395*X1,1.5594940128207762e-05,,21.27086353302002
8,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-3.944) * ((-0.254) * X1))),1.001776*X1,1.565561237275058e-05,,21.116836547851562
29,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + ((-0.246) * ((-4.067) * X1))),1.000482*X1,1.5922744178418274e-05,,20.976595640182495
20,Int_0*sin(n*theta/2)**2/sin(theta/2)**2,(0.000 + (1.000 * (1.000 * X1))),1.0*X1,1.7711004343241448e-05,,21.648441076278687
