Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
18,n*kb*T/V,((-0.000) + (16.766 * ((((2.012 * X1) * (0.478 * X3)) / ((-1.802) * X4)) * ((-0.112) * X2)))),1.00218655211543*X1*X2*X3/X4,4.9598547845141914e-05,,31.995678186416626
17,n*kb*T/V,((-0.000) + (0.112 * (((((-0.783) * X2) * ((-1.128) * X3)) * ((3.074 * X1) / ((0.098 * X1) * (-0.740)))) * (((-0.471) * X1) / (1.991 * X4))))),0.991938162888209*X1*X2*X3/X4,4.960495749940099e-05,,38.4517080783844
22,n*kb*T/V,((-0.000) + ((-0.297) * ((((-1.833) * X2) * (((-0.671) * X1) * (1.460 * X3))) / ((-0.533) * X4)))),1.00061516634146*X1*X2*X3/X4,4.960699910512537e-05,,32.23808479309082
25,n*kb*T/V,((-0.000) + ((-0.070) * (((2.822 * X3) * (((-1.190) * X1) * ((-3.511) * X2))) / ((-0.824) * X4)))),1.00162609053398*X1*X2*X3/X4,4.961674338253462e-05,,32.76533317565918
8,n*kb*T/V,((-0.000) + ((-1.173) * (((-0.248) * X3) * ((((-0.671) * X1) / ((-0.402) * X4)) * (2.053 * X2))))),0.996862156597015*X1*X2*X3/X4,4.9636294603866344e-05,,35.295915842056274
23,n*kb*T/V,(0.000 + ((-0.480) * (((2.920 * X3) * ((0.497 * X1) * ((-2.016) * X2))) / (1.403 * X4)))),1.00095219044904*X1*X2*X3/X4,4.9647918645904885e-05,,32.69234800338745
5,n*kb*T/V,((-0.000) + ((-0.886) * ((((0.591 * X1) * (0.112 * X2)) / ((-0.120) * X4)) * (2.053 * X3)))),1.0033372328*X1*X2*X3/X4,4.9666146518053985e-05,,35.931241273880005
28,n*kb*T/V,((-0.000) + (0.273 * ((2.210 * X3) * (((1.863 * X2) / (1.572 * X4)) * (1.399 * X1))))),1.00030617188931*X1*X2*X3/X4,4.967011164066537e-05,,31.57754635810852
1,n*kb*T/V,((-0.000) + ((-0.028) * (((((-1.800) * X1) / (1.079 * X4)) * (5.871 * X3)) * (3.698 * X2)))),1.01411703725672*X1*X2*X3/X4,4.9686579793244894e-05,,30.59075140953064
27,n*kb*T/V,((-0.000) + (0.021 * ((((-1.967) * X3) * (((-1.276) * X1) * (7.920 * X2))) / (0.424 * X4)))),0.984540654339623*X1*X2*X3/X4,4.968930854225613e-05,,31.319074392318726
6,n*kb*T/V,((-0.060) + ((-0.024) * ((-2.472) + (((1.195 * X2) / ((-0.144) * X4)) * ((1.573 * X3) * (3.142 * X1)))))),0.984354561666667*X1*X2*X3/X4 - 0.000671999999999999,4.970545812911317e-05,,35.99468755722046
26,n*kb*T/V,(0.155 + ((-0.237) * ((((0.307 * X4) / (2.303 * X3)) - (((-0.669) * X2) * ((-1.287) * X1))) / (((0.332 * X4) / (1.174 * X3)) / 1.386)))),1.00010650982411*X1*X2*X3/X4 + 0.000158978760024908,4.970860905508958e-05,,42.2058629989624
2,n*kb*T/V,((-0.000) + ((-0.111) * (((-4.546) * X3) * (((1.009 * X1) / ((-0.994) * X4)) * ((-1.960) * X2))))),1.00395272619718*X1*X2*X3/X4,4.973914387078544e-05,,31.258731365203857
29,n*kb*T/V,((-0.000) + (0.040 * (((((-3.079) * X1) * (5.114 * X2)) / (1.141 * X4)) * ((-1.791) * X3)))),0.988644934127958*X1*X2*X3/X4,4.9758341409210216e-05,,31.55197024345398
10,n*kb*T/V,((-0.000) + (0.073 * ((((1.758 * X1) * ((-0.349) * X2)) / (((0.748 * X4) / (0.404 * X4)) * ((-0.063) * X4))) * (2.630 * X3)))),1.0098622176878*X1*X2*X3/X4,4.9777964833471616e-05,,35.2396285533905
7,n*kb*T/V,((-0.000) + ((-0.885) * ((((1.690 * X1) / (2.242 * X4)) * ((0.707 * X3) * ((-1.323) * X2))) / (0.624 / cos(0.042))))),0.999092905200176*X1*X2*X3/X4,4.977987680819198e-05,,50.29001593589783
0,n*kb*T/V,(0.000 + ((-0.393) * ((cos(sin((-1.033))) * (0.871 * X1)) * (((1.772 * X2) * ((-2.455) * X3)) / (0.974 * X4))))),0.998827634600546*X1*X2*X3/X4,4.978068710660605e-05,,48.898849964141846
19,n*kb*T/V,(0.000 + ((-0.027) * (((((-0.903) * X1) * ((-2.291) * X2)) * (1.131 * X3)) / ((-0.062) * X4)))),1.0189374371129*X1*X2*X3/X4,4.9787185476347174e-05,,32.39421010017395
24,n*kb*T/V,((-0.000) + ((-0.014) * ((1.515 * X3) * (((2.498 * X1) / ((-0.062) * X4)) * (1.179 * X2))))),1.00752357774194*X1*X2*X3/X4,4.97906652282834e-05,,32.34319472312927
12,n*kb*T/V,((-0.000) + (4.390 * (((((-0.492) * X3) * ((-1.253) * X1)) * sin((-0.186))) * (((-2.412) * X2) / (1.208 * X4))))),0.999302493970089*X1*X2*X3/X4,4.979519414900621e-05,,44.28973436355591
