Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
27,r*F*sin(theta),((-0.000) + (0.056 * ((sin((1.000 * X3)) * ((2.300 * X2) * (4.977 * X1))) + (sin((1.000 * X3)) * ((1.315 * X2) * (4.959 * X1)))))),1.00621836*X1*X2*sin(1.0*X3),4.114278969806458e-05,,56.46384000778198
7,r*F*sin(theta),(0.000 + (0.232 * ((sin(((-1.000) * X3)) + (sin(((-0.993) * X3)) * (-0.001))) * ((0.770 * X1) * ((3.494 * X2) * (-1.601)))))),X1*X2*(-0.00099929322416*sin(0.993*X3) + 0.99929322416*sin(1.0*X3)),4.369966124791482e-05,,54.069894552230835
12,r*F*sin(theta),(0.000 + ((-2.283) * ((1.681 * X1) * (sin(((-1.000) * X3)) * (0.260 * X2))))),0.99780798*X1*X2*sin(1.0*X3),6.481767648551966e-05,,69.40982818603516
18,r*F*sin(theta),((-0.000) + ((-0.102) * ((sin(((-1.000) * X3)) * ((-2.137) * X1)) * ((-4.609) * X2)))),1.004642166*X1*X2*sin(1.0*X3),8.564333747070395e-05,,47.3134548664093
4,r*F*sin(theta),(0.000 + ((-0.989) * ((sin((1.000 * X3)) * ((-2.329) * X1)) * ((0.434 * X2) - (0.002 * 0.002))))),X1*(0.999667354*X2 - 9.213524e-6)*sin(1.0*X3),0.00011177819272014591,,67.5990195274353
19,r*F*sin(theta),(0.000 + (0.946 * ((sin((1.000 * X3)) * (2.037 * X2)) * (0.519 * X1)))),1.000114038*X1*X2*sin(1.0*X3),0.0001756660694903062,,43.682276248931885
20,r*F*sin(theta),(0.000 + (0.104 * ((sin((1.000 * X3)) * (2.570 * X1)) * (3.731 * X2)))),0.99722168*X1*X2*sin(1.0*X3),0.000177440729512768,,46.37799954414368
21,r*F*sin(theta),(0.000 + (10.393 * ((sin((1.000 * X3)) * (((-1.333) * X2) + (1.275 * X2))) * ((-1.659) * X1)))),1.000035246*X1*X2*sin(1.0*X3),0.00017921463735029382,,40.10676622390747
2,r*F*sin(theta),((-0.000) + ((-0.461) * ((4.496 * X2) * ((0.482 * X1) * sin(((-1.000) * X3)))))),0.999020192*X1*X2*sin(1.0*X3),0.00020086710288540834,,43.17812752723694
0,r*F*sin(theta),((-0.000) + (29.197 * (((0.284 * X2) * sin(((-1.000) * X3))) * (((0.230 * X3) / (3.677 * X3)) * ((-1.924) * X1))))),0.99792026895839*X1*X2*sin(1.0*X3),0.00020281400138544715,,48.45592498779297
14,r*F*sin(theta),(0.000 + (1.084 * (((2.695 * X1) * sin((1.000 * X3))) * (0.342 * X2)))),0.99911196*X1*X2*sin(1.0*X3),0.0002131916352464307,,51.700806617736816
22,r*F*sin(theta),(0.000 + (12.917 * ((((-0.243) * X2) - (cos((-1.324)) * ((-1.039) * X2))) * ((7.102 * X1) * sin((1.000 * X3)))))),0.993163771784599*X1*X2*sin(1.0*X3),0.00024834541513888266,,45.46714639663696
5,r*F*sin(theta),((-0.000) + ((-1.018) * ((sin(((-1.006) * X3)) + sin(((-0.994) * X3))) * (((2.718 * X1) * (0.334 * X2)) * cos(cos(((-0.004) * X3))))))),0.924152616*X1*X2*(sin(0.994*X3) + sin(1.006*X3))*cos(cos(0.004*X3)),0.00027737732716769537,,84.4246678352356
11,r*F*sin(theta),(0.000 + ((-89.152) * ((((-0.632) * X1) + (0.613 * X1)) * (((-0.582) * X2) * sin(((-1.000) * X3)))))),0.985842816000001*X1*X2*sin(1.0*X3),0.0002978099376666973,,45.93901968002319
29,r*F*sin(theta),(0.000 + (201.660 * ((sin((1.000 * X3)) * ((0.835 * X1) - (0.872 * X1))) * ((1.443 * X2) + ((-1.577) * X2))))),0.99983028*X1*X2*sin(1.0*X3),0.00033911579377059544,,39.043421268463135
15,r*F*sin(theta),((-0.000) + (6.094 * ((0.182 * X2) * ((0.900 * X1) * sin((1.000 * X3)))))),0.9981972*X1*X2*sin(1.0*X3),0.0003600810475675933,,46.12920689582825
26,r*F*sin(theta),(0.000 + (97.487 * ((sin((1.000 * X3)) * ((0.444 * X1) * ((-0.455) * X2))) + (sin((1.000 * X3)) * ((0.434 * X1) * (0.489 * X2)))))),0.994952321999999*X1*X2*sin(1.0*X3),0.0003998257700683573,,63.39708948135376
1,r*F*sin(theta),(0.001 + (0.775 * ((4.162 * X2) * (sin((1.000 * X3)) * ((0.310 * X1) + ((0.003 * X1) * (0.003 * X3))))))),3.22555*X1*X2*(9.0e-6*X3 + 0.31)*sin(1.0*X3) + 0.001,0.0004970347396453716,,48.826984167099
6,r*F*sin(theta),(0.000 + (0.136 * ((12.352 * X1) * ((0.597 * X2) * sin((1.000 * X3)))))),1.002883584*X1*X2*sin(1.0*X3),0.0005302406932514895,,51.961190938949585
13,r*F*sin(theta),(0.000 + ((-1.506) * ((sin((((-0.834) * X3) * 1.199)) * (0.693 * X1)) * (cos(cos((0.001 * X3))) * (1.772 * X2))))),1.849361976*X1*X2*sin(0.999966*X3)*cos(cos(0.001*X3)),0.0005645947610903335,,55.07449293136597
9,r*F*sin(theta),(0.000 + ((-57.923) * ((((-0.197) * X2) + (((-0.202) * X2) + (0.403 * X2))) * (sin(((-1.000) * X3)) * (4.179 * X1))))),0.968240868000001*X1*X2*sin(1.0*X3),0.0006101469836046716,,52.609275579452515
10,r*F*sin(theta),(0.000 + ((-2066.235) * (sin(((-1.000) * X3)) * (((-0.028) * X1) * (((-1.450) * X2) + (1.433 * X2)))))),0.983527859999994*X1*X2*sin(1.0*X3),0.0006623775765798982,,52.384687423706055
8,r*F*sin(theta),(0.001 + (0.860 * ((sin(((-1.000) * X3)) * (0.313 * X1)) * ((-3.711) * X2)))),0.99892698*X1*X2*sin(1.0*X3) + 0.001,0.0007081325352402186,,43.563679456710815
24,r*F*sin(theta),((-0.001) + ((-159.443) * (((0.001 / (1.175 * X3)) + (2.987 * X2)) * (sin((1.000 * X3)) * sin(((-0.002) * X1)))))),(-0.001*X3 + (476.256241*X2*X3 + 0.135696170212766)*sin(0.002*X1)*sin(1.0*X3))/X3,0.0007727596858581909,,46.51141095161438
23,r*F*sin(theta),((-0.001) + ((-2.975) * ((sin((0.015 * X2)) - ((-0.310) * X2)) * (sin((1.000 * X3)) * ((-1.036) * X1))))),3.0821*X1*(0.31*X2 + sin(0.015*X2))*sin(1.0*X3) - 0.001,0.001099951399164608,,42.55803465843201
3,r*F*sin(theta),(0.001 + (12.213 * ((sin((1.000 * X3)) * (0.214 * X1)) * (0.361 * ((-0.710) * ((-1.496) * X2)))))),1.00215125482032*X1*X2*sin(1.0*X3) + 0.001,0.0011175220888739743,,52.91035056114197
25,r*F*sin(theta),(0.005 + (1.883 * (((((1.271 * X1) * ((-0.418) * X2)) - (0.002 * X3)) - (-0.005)) * sin(((-1.000) * X3))))),(1.000396474*X1*X2 + 0.003766*X3 - 0.009415)*sin(1.0*X3) + 0.005,0.002147072942290551,,42.415677547454834
28,r*F*sin(theta),(0.003 + ((-1.060) * ((sin(((-0.041) * X2)) + ((0.000 * X3) + (0.575 * X2))) * (sin(((-1.000) * X3)) * ((1.764 * X1) + (0.000 * X3)))))),1.86984*X1*(0.575*X2 - sin(0.041*X2))*sin(1.0*X3) + 0.003,0.002358138521250182,,50.821648836135864
16,r*F*sin(theta),((-0.006) + ((-2.819) * (sin((1.000 * X3)) * ((0.001 * X3) + ((-0.004) + ((0.167 * X1) * ((-2.118) * X2))))))),(0.997097214*X1*X2 - 0.002819*X3 + 0.011276)*sin(1.0*X3) - 0.006,0.0024576264743921767,,47.96227765083313
17,r*F*sin(theta),(0.003 + ((-0.927) * ((((0.000 * X3) + (0.895 * X1)) * sin(((-1.000) * X3))) * (((-0.721) * X2) / ((0.000 * X3) + (-0.599)))))),0.998645183639399*X1*X2*sin(1.0*X3) + 0.003,0.002532892421713523,,76.44040536880493
