Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
10,(u+v)/(1+u*v/c**2),(0.988 + (15.329 * ((((0.056 * X3) + ((-0.050) * X2)) * sin((0.266 * X1))) + (sin((0.324 * X3)) * (((-0.004) * X3) - ((-0.050) * X2)))))),(-0.76645*X2 + 0.858424*X3)*sin(0.266*X1) + (0.76645*X2 - 0.061316*X3)*sin(0.324*X3) + 0.988,0.13638448533341868,,58.62282633781433
12,(u+v)/(1+u*v/c**2),(1.111 + (5.404 * (((0.024 * X2) * ((1.271 * X3) - (1.124 * X1))) + (sin(sqrt((1.070 * X3))) * ((0.024 * X1) * (1.443 * X3)))))),-0.145778304*X1*X2 + 0.187151328*X1*X3*sin(1.03440804327886*sqrt(X3)) + 0.164843616*X2*X3 + 1.111,0.14431517309641198,,39.74148869514465
19,(u+v)/(1+u*v/c**2),(0.840 + (15.425 * ((((0.421 * X3) * (0.030 * X2)) - (0.031 * X1)) + (cos(((-0.273) * X2)) * (log((2.226 * X3)) * (0.030 * X1)))))),0.46275*X1*(log(X3) + 0.800206252853353)*cos(0.273*X2) - 0.478175*X1 + 0.19481775*X2*X3 + 0.84,0.17321424658173665,,60.45374870300293
18,(u+v)/(1+u*v/c**2),(2.669 + ((-0.551) * (cos(((0.512 * X2) - (0.508 * X1))) - (((0.612 * X2) - (((-0.619) * X1) - (0.255 * X3))) * log((0.440 * X3)))))),0.551*(log(X3) - 0.82098055206983)*(0.619*X1 + 0.612*X2 + 0.255*X3) - 0.551*cos(0.508*X1 - 0.512*X2) + 2.669,0.18197987458286718,,63.84456396102905
20,(u+v)/(1+u*v/c**2),(1.064 + ((-0.069) * ((((0.654 * X1) - ((-0.653) * X2)) + sin((0.651 * X3))) * (((0.663 * X1) - ((-0.657) * X2)) + ((-3.317) * X3))))),(-0.045747*X1 - 0.045333*X2 + 0.228873*X3)*(0.654*X1 + 0.653*X2 + sin(0.651*X3)) + 1.064,0.1875837496601413,,46.668944358825684
9,(u+v)/(1+u*v/c**2),((-4.783) + (3.477 * (sqrt((1.830 * X3)) - ((((-0.732) * X3) - (-1.628)) / (((-1.013) * X2) - (sin(((-0.766) * X2)) + (1.180 * X1))))))),(-2.545164*X3 + (4.70359841716956*sqrt(X3) - 4.783)*(1.18*X1 + 1.013*X2 - sin(0.766*X2)) + 5.660556)/(1.18*X1 + 1.013*X2 - sin(0.766*X2)),0.1924300730310444,,43.24951124191284
8,(u+v)/(1+u*v/c**2),(1.612 + (0.188 * (log(((0.679 * X1) + (0.553 * X2))) * ((3.064 * X3) - ((0.588 * X1) + (sqrt((0.829 * X2)) / (0.290 * X3))))))),(1.612*X3 - 0.188*(3.13963576278346*sqrt(X2) + X3*(0.588*X1 - 3.064*X3))*log(0.679*X1 + 0.553*X2))/X3,0.19604808104412413,,60.052356004714966
14,(u+v)/(1+u*v/c**2),(1.688 + (2.975 * (sin((cos(((-0.724) / sqrt((0.774 * X2)))) - (0.474 * X3))) * sin((((-0.168) * X1) + ((-0.201) * X2)))))),2.975*sin(0.168*X1 + 0.201*X2)*sin(0.474*X3 - cos(0.822939836294371/sqrt(X2))) + 1.688,0.20289454972865956,,63.732351541519165
3,(u+v)/(1+u*v/c**2),((-0.679) + ((-7.462) * (sin(((-0.183) * X3)) * cos((((-0.468) * X3) / ((0.780 * X1) - ((-0.794) * X2))))))),7.462*sin(0.183*X3)*cos(0.468*X3/(0.78*X1 + 0.794*X2)) - 0.679,0.2098607593268245,,56.56836938858032
6,(u+v)/(1+u*v/c**2),(2.316 + ((-0.313) * ((((1.075 * X2) - ((-1.040) * X1)) * cos((cos(log((0.797 * X2))) - (0.240 * X1)))) * cos(((-0.650) * X3))))),-(0.32552*X1 + 0.336475*X2)*cos(0.65*X3)*cos(0.24*X1 - cos(log(X2) - 0.226900600191922)) + 2.316,0.2211232838157967,,57.11548471450806
29,(u+v)/(1+u*v/c**2),(3.352 + ((-5.640) * cos(((0.262 * X3) + sin(cos(((0.266 * X3) / sqrt(log(((0.831 * X2) + (0.818 * X1))))))))))),3.352 - 5.64*cos(0.262*X3 + sin(cos(0.266*X3/sqrt(log(0.818*X1 + 0.831*X2))))),0.22400370172457057,,67.36030626296997
16,(u+v)/(1+u*v/c**2),(2.576 + ((-3.515) * ((0.722 + (sqrt((((-0.077) * X3) / (((-0.916) * X1) + 0.585))) / ((-0.764) * X2))) * cos(((-0.599) * X3))))),(2.576*X2 + (-2.53783*X2 + 1.27666612024014*sqrt(X3/(0.916*X1 - 0.585)))*cos(0.599*X3))/X2,0.22734829590988462,,53.2156457901001
25,(u+v)/(1+u*v/c**2),(2.335 + (1.260 * ((cos((0.645 * X3)) * (cos(sqrt((0.402 * X2))) - log((1.921 * X1)))) / log(log((3.546 * X1)))))),(-1.26*(log(X1) - cos(0.634034699365894*sqrt(X2)) + 0.65284588378642)*cos(0.645*X3) + 2.335*log(log(X1) + 1.26582020765202))/log(log(X1) + 1.26582020765202),0.22863071096079163,,74.9139506816864
13,(u+v)/(1+u*v/c**2),((-1.019) + ((-5.031) * ((((-0.637) - (0.128 * X2)) * sin((0.268 * X3))) - (((0.012 * X1) / (0.127 * X2)) * sin((0.863 * X2)))))),(0.475370078740157*X1*sin(0.863*X2) + X2*((0.643968*X2 + 3.204747)*sin(0.268*X3) - 1.019))/X2,0.22914835580245418,,50.003491163253784
7,(u+v)/(1+u*v/c**2),(2.123 + ((-0.485) * (sin((cos((0.231 * X2)) - (0.798 * X3))) + (((1.083 * X1) - ((-1.391) * X2)) * (0.681 - (0.264 * X3)))))),0.485*(1.083*X1 + 1.391*X2)*(0.264*X3 - 0.681) + 0.485*sin(0.798*X3 - cos(0.231*X2)) + 2.123,0.23751110610651371,,54.4707145690918
17,(u+v)/(1+u*v/c**2),((-0.987) + (5.090 * ((sin((0.270 * X3)) + ((0.032 * X1) / (0.686 * X2))) + (((0.029 * X3) / ((-0.564) * X1)) * sin((1.083 * X2)))))),0.237434402332362*X1/X2 + 5.09*sin(0.27*X3) - 0.987 - 0.261719858156028*X3*sin(1.083*X2)/X1,0.24399096593891315,,61.11762857437134
28,(u+v)/(1+u*v/c**2),(2.771 + ((-2.254) * (((((-0.042) * X3) * (1.890 * X1)) + (0.193 * X1)) + (cos(((0.227 * X1) - (0.263 * X2))) + sin(((-0.352) * X3)))))),0.17892252*X1*X3 - 0.435022*X1 + 2.254*sin(0.352*X3) - 2.254*cos(0.227*X1 - 0.263*X2) + 2.771,0.24534605039926394,,58.006855964660645
