Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
18,3/2*pr*V,((-0.000) + (45.668 * (((-1.253) * X2) * ((((-0.061) * X1) / (-0.928)) / (-2.493))))),1.50876862283359*X1*X2,3.9954863315087256e-05,,31.148665189743042
25,3/2*pr*V,(0.600 + (0.518 * ((((1.795 * X2) * (1.615 * X1)) - ((-0.409) / 0.355)) - 2.312))),1.50164315*X1*X2 - 0.000821633802816857,3.999524884707347e-05,,28.24003529548645
29,3/2*pr*V,((-0.000) + ((-199.133) * ((((1.128 * X2) * ((-0.349) * X1)) * (-0.470)) * (-0.041)))),1.51063477446552*X1*X2,4.0043054161536126e-05,,30.61328887939453
11,3/2*pr*V,((-0.000) + (1.821 * (((-1.261) * X2) * ((-0.653) * X1)))),1.499471493*X1*X2,4.0045574330044535e-05,,25.486654043197632
2,3/2*pr*V,((-0.000) + (3.450 * (((-1.615) - (-1.405)) * (((-1.615) - (-0.599)) * ((0.596 * X2) * (3.413 * X1)))))),1.497320069616*X1*X2,4.0055186811305935e-05,,30.54081439971924
28,3/2*pr*V,((-0.537) + (0.434 * ((((-0.868) * X1) + (0.416 / ((-1.337) * X2))) / (0.416 / ((-1.656) * X2))))),1.49960353846154*X1*X2 + 0.000549738219895235,4.0055821327653744e-05,,34.933675050735474
10,3/2*pr*V,((-0.000) + ((-2.586) * ((0.948 * X1) * ((-0.612) * X2)))),1.500335136*X1*X2,4.0069943007401745e-05,,26.808228969573975
22,3/2*pr*V,((-0.000) + ((-9.427) * (cos(1.961) * (((-0.330) * X2) * ((-1.266) * X1))))),1.49808052301552*X1*X2,4.008133483477787e-05,,33.390191316604614
24,3/2*pr*V,(7.497 + (2.738 * (((((-0.395) * X2) * ((-1.385) * X1)) - (1.769 + 0.405)) - 0.564))),1.49789135*X1*X2 + 0.000356000000000023,4.0093493894833e-05,,29.10773801803589
4,3/2*pr*V,((-0.000) + (1.545 * ((((2.104 * X1) * 1.276) * sqrt((0.981 * 1.250))) * (0.327 * X2)))),1.5019731064346*X1*X2,4.009423770490364e-05,,27.175530672073364
23,3/2*pr*V,((-0.000) + (0.741 * ((-0.464) * (2.718 * ((1.246 * X2) * ((-1.287) * X1)))))),1.49858792930246*X1*X2,4.010497545082917e-05,,27.466134786605835
17,3/2*pr*V,(0.586 + ((-0.499) * (((((-1.700) * X2) * ((-4.353) * X1)) * (-0.406)) - (-1.175)))),1.4992158594*X1*X2 - 0.00032500000000002,4.0132088192086177e-05,,25.071441173553467
27,3/2*pr*V,(0.000 + (0.542 * ((0.920 * X2) * (3.009 * X1)))),1.50040776*X1*X2,4.0132761272233384e-05,,24.820943355560303
12,3/2*pr*V,((-0.000) + (1.026 * ((((0.008 * X1) - (3.142 * X1)) * ((-0.373) * X2)) * (0.389 + (0.389 - (-0.475)))))),1.502817541596*X1*X2,4.0155638302664045e-05,,31.221365690231323
14,3/2*pr*V,((-0.000) + (1.330 * (((((-0.607) * X1) * (4.184 * X2)) * log(1.739)) * log(0.448)))),1.50070638395862*X1*X2,4.016877772694669e-05,,51.699018239974976
