Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
23,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.009) + ((-1.866) * ((exp(((-0.659) * X1)) * (sin((1.146 * X1)) - (1.055 * X1))) * sin((((-0.337) * X1) - (1.657 * X1)))))),(-1.866*(1.055*X1 - sin(1.146*X1))*sin(1.994*X1) - 0.009*exp(0.659*X1))*exp(-0.659*X1),0.039132239031563015,0.9833111012468904,4.941234350204468
28,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.005) + ((-0.793) * (((1.341 * X1) * ((1.251 * X1) - sin((1.204 * X1)))) / (exp((0.896 * X1)) / sin((1.994 * X1)))))),(-1.063413*X1*(1.251*X1 - sin(1.204*X1))*sin(1.994*X1) - 0.005*exp(0.896*X1))*exp(-0.896*X1),0.0398404788392369,0.9827021470819554,5.796808958053589
25,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.001) + ((-0.383) * (exp(sin((0.360 * X1))) * ((sin(((0.295 * X1) + sin((0.341 * X1)))) ^ 2) * sin((1.994 * X1)))))),-0.383*exp(sin(0.36*X1))*sin(1.994*X1)*sin(0.295*X1 + sin(0.341*X1))**2 - 0.001,0.0408213493679143,0.9818414862404581,8.613134145736694
18,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.008) + (6576.915 * ((((-0.604) * X1) - sin(((-0.611) * X1))) * (sin(((-1.993) * X1)) * sin((exp(((-1.264) * X1)) * ((-0.002) * X1))))))),-6576.915*(0.604*X1 - sin(0.611*X1))*sin(1.993*X1)*sin(0.002*X1*exp(-1.264*X1)) - 0.008,0.0419256585191524,0.9808413961895492,6.966325044631958
27,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.007) + (2.562 * ((sin(((-1.993) * X1)) * (((-2.810) * X1) ^ 2)) * sin(((sin((0.173 * X1)) ^ 2) / exp((1.309 * X1))))))),-20.2298082*X1**2*sin(1.993*X1)*sin(exp(-1.309*X1)*sin(0.173*X1)**2) - 0.007,0.04310079943647591,0.9797560221671695,7.224107980728149
6,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.002) + ((-2.366) * ((((1.414 * X1) * exp(((-0.725) * X1))) * sin(((-0.353) * X1))) * (sin((1.993 * X1)) * sin(((-0.356) * X1)))))),-3.345524*X1*exp(-0.725*X1)*sin(0.353*X1)*sin(0.356*X1)*sin(1.993*X1) - 0.002,0.04664744083096316,0.9762838036349718,7.737671613693237
0,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.002) + ((-1.465) * ((sin(((-1.993) * X1)) * sin((0.370 * X1))) * ((exp(((-0.694) * X1)) * ((-1.993) * X1)) * sin((0.370 * X1)))))),-2.919745*X1*exp(-0.694*X1)*sin(0.37*X1)**2*sin(1.993*X1) - 0.002,0.04679329607756144,0.9761358353811171,7.9759299755096436
10,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.002) + ((-1.369) * ((sin(((-0.377) * X1)) * sin((1.994 * X1))) * (((1.994 * X1) * exp(((-0.677) * X1))) * sin(((-0.377) * X1)))))),-2.729786*X1*exp(-0.677*X1)*sin(0.377*X1)**2*sin(1.994*X1) - 0.002,0.046882677974564156,0.9760459402778292,7.684118270874023
7,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.001) + ((-0.795) * ((sin(((-0.387) * X1)) / (exp((0.646 * X1)) / (3.051 * X1))) * (sin(((-0.387) * X1)) * sin((1.993 * X1)))))),-2.425545*X1*exp(-0.646*X1)*sin(0.387*X1)**2*sin(1.993*X1) - 0.001,0.047041135470200404,0.9758790058885854,6.604260444641113
16,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),((-0.003) + ((-0.214) * ((cos(((-1.675) * X1)) - cos(((-2.314) * X1))) / exp(sin((exp(((-0.983) * X1)) - (0.647 * X1))))))),0.214*(-cos(1.675*X1) + cos(2.314*X1))*exp(sin(0.647*X1 - exp(-0.983*X1))) - 0.003,0.047206205354404625,0.9757170153550734,6.19031834602356
