Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
28,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.088) + (10.758 * sin((((sin(((0.353 * X2) + (cos(((-0.464) * X1)) ^ 2))) * exp(sin(((-0.523) * X1)))) ^ 2) ^ 2)))),10.758*sin(exp(-4*sin(0.523*X1))*sin(0.353*X2 + cos(0.464*X1)**2)**4) - 0.088,0.6955198493924507,0.9250031006720302,11.739155530929565
10,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.269) + (0.288 * (exp((cos(((0.301 * X1) + exp((0.220 * X1)))) + cos((cos((0.096 * X2)) + ((-0.478) * X2))))) ^ 2))),0.288*exp(2*cos(0.301*X1 + exp(0.22*X1)) + 2*cos(0.478*X2 - cos(0.096*X2))) - 0.269,0.7225714353930159,0.9190554996907287,10.938030481338501
1,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.236) + (7.365 * ((cos((((-0.198) * X2) + exp(((-0.522) * X2)))) + sin(sin(((-0.522) * X1)))) ^ 2))),7.365*(sin(sin(0.522*X1)) - cos(0.198*X2 - exp(-0.522*X2)))**2 - 0.236,0.7494387106467345,0.9129245205823149,11.819221019744873
20,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.235) + (0.195 * exp((sin(((-0.528) * X1)) - (sin(((-0.737) * X2)) - exp(cos(((-1.041) * X1)))))))),0.195*exp(exp(cos(1.041*X1)) - sin(0.528*X1) + sin(0.737*X2)) - 0.235,0.7893199729328025,0.9034104198593675,10.589011192321777
25,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.120) + (8.756 * (((cos(sin((0.699 * X1))) - (0.292 * X1)) * sin(cos((cos(((-0.136) * X2)) - (0.442 * X2))))) ^ 2))),8.756*(0.292*X1 - cos(sin(0.699*X1)))**2*sin(cos(0.442*X2 - cos(0.136*X2)))**2 - 0.12,0.7978608152135542,0.9013093745369627,9.0238778591156
29,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.313) + (3.899 * exp(((sin((0.756 * X2)) - (cos((0.237 * X1)) * (1.102 * X1))) - sin((0.693 * X1)))))),3.899*exp(-1.102*X1*cos(0.237*X1) - sin(0.693*X1) + sin(0.756*X2)) - 0.313,0.8010845011261294,0.900509684217618,12.851149320602417
16,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.237) + (6.940 * ((sin(((-0.523) * X1)) + cos((cos(cos(cos(((-1.155) * X2)))) - (0.317 * X2)))) ^ 2))),6.94*(sin(0.523*X1) - cos(0.317*X2 - cos(cos(cos(1.155*X2)))))**2 - 0.237,0.9070039318851043,0.872460812121729,6.9526207447052
6,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.457) + (3.519 * ((sin(((-0.527) * X1)) + ((cos((0.277 * X2)) - sin(((-0.156) * X2))) ^ 2)) ^ 2))),3.519*((sin(0.156*X2) + cos(0.277*X2))**2 - sin(0.527*X1))**2 - 0.457,0.9166701275413209,0.8697286577833317,8.319226503372192
14,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.006) + (0.060 * exp(((cos(((0.098 * X2) * (0.633 * X2))) + ((0.111 * X2) + cos(((-1.041) * X1)))) ^ 2)))),0.06*exp((0.111*X2 + cos(1.041*X1) + cos(0.062034*X2**2))**2) - 0.006,1.0952308069385264,0.814032714554559,7.114261627197266
2,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.204) + (0.052 * exp((exp((cos((1.042 * X1)) + ((0.396 * X1) / (1.044 * X1)))) + sin((0.720 * X2)))))),0.052*exp(1.46127646497266*exp(cos(1.042*X1)) + sin(0.72*X2)) - 0.204,1.112182407894181,0.8082317026626826,10.236257314682007
21,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.627) + (1.180 * exp((sin(sin((0.721 * X2))) + cos((sin(((-1.016) * X1)) - (1.067 * X1))))))),1.18*exp(sin(sin(0.721*X2)) + cos(1.067*X1 + sin(1.016*X1))) - 0.627,1.1514129457846234,0.7944649638173554,9.109550714492798
15,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.363) + (7.516 * exp(((((-1.391) * X1) * cos((0.265 * X1))) + (sin((0.825 * X2)) - exp(sin(((-0.103) * X2)))))))),7.516*exp(-1.391*X1*cos(0.265*X1) + 1.0*sin(0.825*X2) - 1.0*exp(-sin(0.103*X2))) - 0.363,1.2368905435849864,0.7628154675059399,10.786293506622314
5,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.602) + (0.190 * exp((exp(cos(((-1.046) * X1))) - sin(sin(((1.044 * X1) * (((-1.398) * X2) / (2.074 * X1))))))))),0.19*exp(exp(cos(1.046*X1)) + sin(sin(0.703718418514947*X2))) - 0.602,1.239816810812142,0.7616917356702914,8.872983455657959
3,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.598) + (0.190 * exp((sin(sin((0.707 * X2))) + exp(cos(((-1.047) * X1))))))),0.19*exp(exp(cos(1.047*X1)) + sin(sin(0.707*X2))) - 0.598,1.2462856197093142,0.7591986577193328,11.310308456420898
26,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.232) + (0.406 * exp((cos((1.049 * X1)) * exp(sin(((0.417 * X2) + cos(cos((0.887 * X2)))))))))),0.406*exp(exp(sin(0.417*X2 + cos(cos(0.887*X2))))*cos(1.049*X1)) - 0.232,1.2879627822081472,0.7428249294562665,13.623225927352905
23,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-2.053) + ((-8.320) * ((exp(cos(exp(cos(((0.157 * X2) * cos(((-0.512) * X1))))))) ^ 2) - exp(sin(((-0.523) * X1)))))),-8.32*exp(2*cos(exp(cos(0.157*X2*cos(0.512*X1))))) - 2.053 + 8.32*exp(-sin(0.523*X1)),1.3569258057141893,0.714546425040909,16.354935884475708
8,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),(0.266 + (1.405 * ((cos((1.065 * X1)) + cos((0.228 * X2))) * (cos((2.113 * X1)) + sin((0.654 * X2)))))),1.405*(sin(0.654*X2) + cos(2.113*X1))*(cos(1.065*X1) + cos(0.228*X2)) + 0.266,1.3822696599453994,0.7037834574078323,10.590615034103394
11,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.400) + (0.726 * exp((cos(((sin(((0.403 * X2) ^ 2)) + ((-0.973) * X1)) - (0.434 * X2))) + cos(((-1.024) * X1)))))),0.726*exp(cos(1.024*X1) + cos(0.973*X1 + 0.434*X2 - sin(0.162409*X2**2))) - 0.4,1.411805052957608,0.6909900751547069,7.656865835189819
24,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.749) + (0.344 * exp(exp(sin((cos((1.025 * X1)) * (cos(sin(((-2.053) * X1))) + sin((0.740 * X2))))))))),0.344*exp(exp(sin((sin(0.74*X2) + cos(sin(2.053*X1)))*cos(1.025*X1)))) - 0.749,1.4416908376933721,0.6777694596539952,10.96065354347229
7,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-0.605) + (1.004 * exp((cos((((-1.752) * X1) * cos(((-0.266) * X1)))) + sin((0.687 * X2)))))),1.004*exp(sin(0.687*X2) + cos(1.752*X1*cos(0.266*X1))) - 0.605,1.448283542825947,0.6748140846766721,9.286292791366577
27,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),((-2.775) + (7.735 * (exp(sin(((-0.537) * X1))) * cos(cos(exp((cos((exp(((-1.200) * X1)) ^ 2)) + ((-0.290) * X2)))))))),-2.775 + 7.735*exp(-sin(0.537*X1))*cos(cos(exp(-0.29*X2 + cos(exp(-2.4*X1))))),1.4532122972818389,0.6725976760635197,10.636304378509521
4,((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),(11.295 + ((-11.451) * sin(exp(cos(sin(exp(cos((sin((0.521 * X1)) + (0.065 * X2)))))))))),11.295 - 11.451*sin(exp(cos(sin(exp(cos(0.065*X2 + sin(0.521*X1))))))),1.6419889076823058,0.5820128629718744,8.674863576889038
