Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
0,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.215 + (0.206 * ((sin((0.522 * X5)) - sin(((-0.520) * X3))) * (sin((0.522 * X1)) + sin((0.519 * X4)))))),0.206*(sin(0.522*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.215,0.0998518522333542,0.7096364951303346,12.00874137878418
29,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.215 + (0.206 * ((sin(((-0.519) * X4)) + sin(((-0.523) * X1))) * (sin(((-0.522) * X5)) + sin(((-0.520) * X3)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.215,0.0998519158562142,0.7096336908797297,10.88318419456482
6,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.216 + (0.206 * ((sin(((-0.522) * X5)) + sin(((-0.520) * X3))) * (sin(((-0.519) * X4)) + sin(((-0.523) * X1)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.216,0.09985207289609482,0.7096373963447892,11.763896226882935
18,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.215 + (0.206 * ((sin((0.520 * X3)) + sin((0.522 * X5))) * (sin((0.519 * X4)) + sin((0.523 * X1)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.215,0.09985253099149095,0.7096316527327026,11.452948093414307
7,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.216 + (0.206 * ((sin(((-0.519) * X4)) + sin(((-0.523) * X1))) * (sin(((-0.520) * X3)) + sin(((-0.522) * X5)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.216,0.09985435343495183,0.7096173258094498,10.986133098602295
1,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.216 + (0.206 * ((sin((0.522 * X5)) - sin(((-0.520) * X3))) * (sin((0.523 * X1)) - sin(((-0.519) * X4)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.216,0.09985688335207843,0.7095989756111989,12.1150541305542
12,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.216 + (0.206 * ((sin(((-0.523) * X1)) + sin(((-0.519) * X4))) * (sin(((-0.520) * X3)) + sin(((-0.522) * X5)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.216,0.0998573275754083,0.7096047588768504,13.265237808227539
21,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.215 + (0.206 * ((sin(((-0.519) * X4)) + sin(((-0.523) * X1))) * (sin(((-0.522) * X5)) + sin(((-0.520) * X3)))))),0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.522*X5)) + 0.215,0.099860769554905,0.7095829168517411,11.260860443115234
17,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.386 + (0.598 * ((sin(((-0.511) * X5)) * sin(((-0.506) * X3))) * (sin((0.506 * X1)) * (sin((0.655 * X4)) + (0.182 * X4)))))),0.598*(0.182*X4 + sin(0.655*X4))*sin(0.506*X1)*sin(0.506*X3)*sin(0.511*X5) + 0.386,0.10779979240372096,0.6615701159286256,11.188250064849854
8,10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),(0.392 + (0.863 * ((sin((0.508 * X1)) * sin((0.508 * X4))) * (sin(((-0.506) * X3)) * sin(((-0.511) * X5)))))),0.863*sin(0.508*X1)*sin(0.506*X3)*sin(0.508*X4)*sin(0.511*X5) + 0.392,0.10814073136673119,0.6594196288229361,11.992706060409546
