Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
28,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.000 + ((-21.435) * ((((1.105 * X3) - 1.105) / (((-0.284) * X1) - ((-2.561) * X2))) * ((1.259 - (1.267 * X1)) / ((-3.835) * X2))))),6.17618644067797*(1.267*X1 - 1.259)*(X3 - 1)/(X2*(0.284*X1 - 2.561*X2)),0.03422055064081261,,4.348916292190552
16,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.000 + ((-0.232) * (((1.364 + ((-1.372) * X1)) / (1.109 * X2)) * ((1.363 + ((-1.362) * X3)) / ((0.128 * X2) + ((-0.014) * X1)))))),0.209197475202886*(1.372*X1 - 1.364)*(1.362*X3 - 1.363)/(X2*(0.014*X1 - 0.128*X2)),0.03445952653715369,,4.174420595169067
20,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.000 + ((-5.212) * ((((0.533 * X3) - 0.533) * ((0.550 * X1) + (-0.546))) / ((((-0.703) * X2) + (((-0.146) * X1) ^ 2)) ^ 2)))),-5.62109552841005*(0.55*X1 - 0.546)*(X3 - 1)/(0.030321479374111*X1**2 - X2)**2,0.04214373695381623,,4.2857043743133545
18,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.000 + ((-761.354) * ((((0.142 * X3) + (-0.142)) / ((((0.265 * X1) ^ 2) + ((-2.240) * X2)) ^ 2)) * ((-0.142) + (0.143 * X1))))),-21.5466095344388*(0.143*X1 - 0.142)*(X3 - 1)/(0.0313504464285714*X1**2 - X2)**2,0.043994088125482236,,4.3432817459106445
3,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.000 + ((-2.816) * ((((-1.650) + (1.649 * X3)) * ((-1.667) + (1.691 * X1))) / (((1.577 * X2) ^ 2) - (((-0.373) * X1) ^ 2))))),2.816*(1.691*X1 - 1.667)*(1.649*X3 - 1.65)/(0.139129*X1**2 - 2.486929*X2**2),0.06016461109583116,,4.165487289428711
2,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-120.443) * ((((0.449 * X1) - 0.431) * ((1.587 / (4.204 * X2)) ^ 2)) * ((0.434 * X3) - 0.434)))),(0.001*X2**2 - 7.44903016072534*(0.449*X1 - 0.431)*(X3 - 1))/X2**2,0.06080689951724854,,4.364712476730347
19,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-116.363) * (((0.650 / (2.012 * X2)) ^ 2) * ((0.505 + ((-0.526) * X1)) * (((-0.523) * X3) + 0.523))))),(0.001*X2**2 - 6.351661700399*(0.526*X1 - 0.505)*(X3 - 1))/X2**2,0.06090955046111543,,4.092747211456299
8,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-0.728) * ((((-1.721) - ((-1.719) * X3)) * (((-1.641) / ((-1.343) * X2)) ^ 2)) * ((-1.717) - ((-1.788) * X1))))),(0.001*X2**2 - 1.08691733702067*(1.788*X1 - 1.717)*(1.719*X3 - 1.721))/X2**2,0.06091227792108861,,3.9790890216827393
15,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + (4.183 * (((-1.195) + (1.193 * X3)) * (((-1.777) / (((-1.714) * X2) ^ 2)) * ((1.106 * X1) - 1.062))))),(0.001*X2**2 - 2.53019304267553*(1.106*X1 - 1.062)*(1.193*X3 - 1.195))/X2**2,0.060917358436919616,,4.264739036560059
1,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-0.242) * (((2.301 + ((-1.147) * X3)) + ((-1.151) * X3)) * ((1.141 + ((-1.187) * X1)) / (((-0.445) * X2) ^ 2))))),(0.001*X2**2 - 1.22206792071708*(1.187*X1 - 1.141)*(2.298*X3 - 2.301))/X2**2,0.06094856674021041,,4.189981698989868
23,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-4.985) * ((((0.188 * X3) / (0.102 * X2)) - (0.188 / (0.101 * X2))) * (((-2.000) - ((-2.082) * X1)) / (5.763 * X2))))),(0.001*X2**2 - 0.865000867603679*(2.082*X1 - 2.0)*(1.84313725490196*X3 - 1.86138613861386))/X2**2,0.06095580922468456,,4.430989980697632
24,30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),"add,sub,mul,square,constant,variable,div",(0.001 + ((-20.265) * (((1.004 - (1.045 * X1)) / (2.569 * X2)) * ((0.694 / (1.709 * X2)) - ((0.693 * X3) / (1.709 * X2)))))),(0.001*X2**2 - 7.88828337874659*(1.045*X1 - 1.004)*(0.405500292568754*X3 - 0.406085430076068))/X2**2,0.06100500613969279,,4.208004474639893
