Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
5,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.009) + ((-0.010) * ((cos(((0.788 * X1) / 0.461)) - cos(((-2.282) * X1))) * exp(((4.633 * X1) * exp(((-0.410) * X1))))))),0.01*(-cos(1.70932754880694*X1) + cos(2.282*X1))*exp(4.633*X1*exp(-0.41*X1)) - 0.009,0.04161739079331215,-2.470112569837882,5.374554395675659
1,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.007) + (118223.781 * ((sin(((-1.993) * X1)) * exp(((-1.375) * X1))) * sin(((sin((0.049 * X1)) ^ 2) ^ 2))))),-0.007 - 118223.781*exp(-1.375*X1)*sin(1.993*X1)*sin(sin(0.049*X1)**4),0.043489073664480855,-2.470112569837882,4.584253787994385
28,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.004) + ((-0.414) * ((sin(((sin(((-0.361) * X1)) + ((-0.057) * X1)) ^ 2)) * sin((1.995 * X1))) * exp(sin((0.645 * X1)))))),-0.414*exp(sin(0.645*X1))*sin(1.995*X1)*sin((0.057*X1 + sin(0.361*X1))**2) - 0.004,0.044043029168052826,-2.470112569837882,4.9548022747039795
11,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.004) + ((-0.273) * (sin((1.993 * X1)) / ((exp((((-0.237) * X1) ^ 2)) ^ 2) / ((((-1.012) * X1) ^ 2) + (-0.317)))))),((0.086541 - 0.279591312*X1**2)*sin(1.993*X1) - 0.004*exp(0.112338*X1**2))*exp(-0.112338*X1**2),0.04530406135149194,-2.470112569837882,4.064621448516846
24,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.003) + (15.066 * (((sin(((-0.317) * X1)) / exp((0.337 * X1))) ^ 2) * (sin(sin((0.267 * X1))) * sin(((-1.993) * X1)))))),-0.003 - 15.066*exp(-0.674*X1)*sin(0.317*X1)**2*sin(1.993*X1)*sin(sin(0.267*X1)),0.04568175850216972,-2.470112569837882,4.96301794052124
9,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.004 + ((-0.248) * ((cos((1.607 * X1)) - cos((2.380 * X1))) * (cos(cos(((-0.634) * X1))) + sin((0.559 * X1)))))),-0.248*(sin(0.559*X1) + cos(cos(0.634*X1)))*(cos(1.607*X1) - cos(2.38*X1)) + 0.004,0.04974143460643306,-2.470112569837882,4.6822850704193115
22,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.005) + (0.463 * ((sin((1.994 * X1)) * sin(((0.354 ^ 2) + ((-0.336) * X1)))) * exp(sin((0.657 * X1)))))),-0.463*exp(sin(0.657*X1))*sin(1.994*X1)*sin(0.336*X1 - 0.125316) - 0.005,0.05386757251969662,-2.470112569837882,4.576394319534302
25,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.005) + (0.466 * ((sin(((-1.993) * X1)) * sin(((-0.131) + (0.337 * X1)))) * exp(sin((0.659 * X1)))))),-0.466*exp(sin(0.659*X1))*sin(1.993*X1)*sin(0.337*X1 - 0.131) - 0.005,0.054456097406139777,-2.470112569837882,4.3635780811309814
26,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.015 + (0.465 * ((sin((0.471 * X1)) ^ 2) * (sin(((-2.075) * X1)) - cos((exp(((-0.263) * X1)) + ((-1.575) * X1))))))),-0.465*(sin(2.075*X1) + cos(1.575*X1 - exp(-0.263*X1)))*sin(0.471*X1)**2 + 0.015,0.06447401079301994,-2.470112569837882,4.565684795379639
20,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.012 + ((-0.469) * ((sin(((-0.469) * X1)) ^ 2) * (cos((((-1.645) * X1) + 0.685)) + sin((2.081 * X1)))))),-0.469*(sin(2.081*X1) + cos(1.645*X1 - 0.685))*sin(0.469*X1)**2 + 0.012,0.06519096230979446,-2.470112569837882,4.496671438217163
