Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
13,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.092 * (((((-0.383) * X2) * (2.545 * X1)) * cos(((-0.996) * X3))) - (((3.137 * X2) * (3.142 * X1)) * cos(((-1.000) * X3)))))),-X1*X2*(0.08967562*cos(0.996*X3) + 0.906793768*cos(1.0*X3)),4.615452918708264e-05,,61.218172550201416
19,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.092) * ((((3.527 * X2) * (6.283 * X1)) * cos((0.999 * X3))) - (((3.527 * X2) * (3.210 * X1)) * cos((0.998 * X3)))))),X1*X2*(1.04159364*cos(0.998*X3) - 2.038732972*cos(0.999*X3)),5.1510911863581266e-05,,63.28941750526428
18,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.666) * ((cos((1.000 * X3)) * ((0.685 * X2) * (2.297 * X1))) - (cos((0.992 * X3)) * ((0.229 * X2) * (0.318 * X1)))))),X1*X2*(0.048499452*cos(0.992*X3) - 1.04791437*cos(1.0*X3)),5.4454097030440985e-05,,65.32079792022705
2,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.863) * (((5.331 * X1) * cos((1.000 * X3))) * (0.217 * X2)))),-0.998341701*X1*X2*cos(1.0*X3),5.918246072826036e-05,,44.43752598762512
29,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.229) * ((9.682 * X2) * (cos(((-1.000) * X3)) * (0.450 * X1))))),-0.9977301*X1*X2*cos(1.0*X3),6.56036317000908e-05,,46.751307010650635
3,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.406 * ((cos(((-1.003) * X3)) + cos(((-0.997) * X3))) * (((0.829 * X1) * ((-2.144) * X2)) * 0.693)))),-0.500078956608*X1*X2*(cos(0.997*X3) + cos(1.003*X3)),0.00014235308768708406,,59.39239263534546
10,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.540) * ((cos(((-1.000) * X3)) * (4.193 * X2)) * (0.442 * X1)))),-1.00078524*X1*X2*cos(1.0*X3),0.000158772509304635,,41.38453650474548
21,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.068 * (((1.088 * X1) * cos((1.000 * X3))) * ((-0.860) * X2)))),-0.99930624*X1*X2*cos(1.0*X3),0.00022812073495948406,,48.81235980987549
17,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.001) + (0.599 * ((cos((-1.570)) * ((3.814 * X3) / 1.369)) - (((0.434 * X2) * (3.846 * X1)) * cos(((-1.000) * X3)))))),-0.999829236*X1*X2*cos(1.0*X3) + 0.00132890931684972*X3 - 0.001,0.00040594654468931955,,79.9292426109314
1,-p_d*Ef*cos(theta),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.043) * (((-3.139) * X2) * (((-0.305) * X1) * cos((1.000 * X3)))))),-0.998562985*X1*X2*cos(1.0*X3),0.0005145725483282731,,41.764309883117676
