Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
15,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.002 * ((((2.333 * X1) / (1.574 * X2)) / (((-1.978) * X3) - ((-1.928) * X3))) * ((0.175 * X1) / sin((-0.169)))))),0.0616865713451319*X1**2/(X2*X3),2.209981040365541e-05,,47.31379508972168
14,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.054 * (((2.310 * X1) / (0.268 * X3)) * (((0.472 * X1) / ((-0.407) * X2)) + ((0.472 * X1) / (0.374 * X2)))))),0.0476278385496998*X1**2/(X2*X3),2.2184649372089883e-05,,39.42718052864075
28,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.015 * (((((-1.822) * X1) * (2.306 * X1)) / (0.407 * X3)) * ((((-1.822) * X1) * (0.054 / (1.126 * X1))) / (0.294 * X2))))),0.0460215177215989*X1**2/(X2*X3),2.2205794399671304e-05,,69.77632164955139
10,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.057 * ((0.909 * X1) * ((((-0.291) * X1) / ((-2.230) * ((-0.394) * X2))) / ((-2.230) * (0.160 * X3)))))),0.0480956498689904*X1**2/(X2*X3),2.2226933764029626e-05,,32.166184186935425
13,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.016) * ((((1.171 * X1) / (0.820 * X2)) / (0.371 * X3)) * ((-0.761) * X1)))),0.0468677141542305*X1**2/(X2*X3),2.2226933764029626e-05,,32.55474376678467
20,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.024) * ((((2.932 * X1) / (1.289 * X3)) / ((-2.550) * X2)) * (2.186 * X1)))),0.0467985360288413*X1**2/(X2*X3),2.2226933764029626e-05,,33.07920026779175
23,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.075 * ((((-2.153) * X1) * (((-2.153) * X1) / (2.185 * X2))) / (3.316 * X3)))),0.0479825539027198*X1**2/(X2*X3),2.2226933764029626e-05,,33.268526792526245
24,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.010) * (((1.857 * X1) / (((-3.235) * X3) * (0.523 * X2))) * ((1.675 * X1) / cos(1.162))))),0.0462496028850672*X1**2/(X2*X3),2.2226933764029626e-05,,40.73808765411377
29,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.309 * ((((0.963 * X1) / (1.227 * X2)) + (((-0.918) * X1) / (1.236 * X2))) / ((((-0.220) * X3) / 0.434) / ((-0.437) * X1))))),0.0475339169641796*X1**2/(X2*X3),2.222694651807512e-05,,79.39937901496887
1,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.149) * ((((0.085 * X1) / (0.265 * X3)) * (2.303 * X1)) / ((-2.317) * X2)))),0.0475036766801573*X1**2/(X2*X3),2.224804544621868e-05,,53.9583945274353
21,3/5*q**2/(4*pi*epsilon*d),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.351 * (((((-0.355) * X1) / (2.022 * X3)) / (1.592 * X2)) * ((((-0.402) * X1) / (2.022 * X3)) / ((-0.377) / ((-2.339) * X3)))))),0.0477468833248834*X1**2/(X2*X3),2.224804544621868e-05,,38.670897245407104
