Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
7,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(1.895 + (0.322 * (((((0.674 * X2) * log((2.824 * X3))) * (6.283 * X1)) / (0.232 * X4)) * cos((((-0.601) * X5) - ((-0.601) * X6)))))),(5.87752984482759*X1*X2*(log(X3) + 1.038154319631)*cos(0.601*X5 - 0.601*X6) + 1.895*X4)/X4,5.872685303178899,,100.51526355743408
26,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.421) + (0.183 * ((((((-0.894) * X3) + ((-2.195) * X1)) * (2.867 * X2)) / sin(((-0.151) * X4))) * cos(((0.562 * X6) - (0.562 * X5)))))),(0.524661*X2*(2.195*X1 + 0.894*X3)*cos(0.562*X5 - 0.562*X6) - 0.421*sin(0.151*X4))/sin(0.151*X4),6.360967004264775,,78.44262790679932
25,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.723 + (4.984 * (((sin(((0.885 * X6) - (1.372 * X5))) + ((-0.529) * X1)) * (2.899 * X2)) / (((-1.042) * X4) / sin((0.521 * X3)))))),(13.8662341650672*X2*(0.529*X1 + sin(1.372*X5 - 0.885*X6))*sin(0.521*X3) + 0.723*X4)/X4,6.3930689137211845,,85.21094608306885
28,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(2.305 + ((-3.697) * ((((4.332 * X2) / ((0.434 * X4) / (0.329 * X3))) * ((-0.385) * X1)) * sin((((-0.584) * X5) + sqrt((3.858 * X6))))))),-4.67417315129032*X1*X2*X3*sin(0.584*X5 - 1.9641792178923*sqrt(X6))/X4 + 2.305,6.413971493083687,,84.89290070533752
22,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-2.750) + ((-0.688) * ((((2.022 * X2) * (((-0.728) * X3) - (1.772 * X1))) * cos(((0.512 * X5) + ((-0.517) * X6)))) / sin((0.318 * X4))))),(1.391136*X2*(1.772*X1 + 0.728*X3)*cos(0.512*X5 - 0.517*X6) - 2.75*sin(0.318*X4))/sin(0.318*X4),6.478252105856487,,75.78170108795166
14,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-2.402) + ((-4.825) * ((sin((((-0.861) * X5) + (1.349 * X6))) + (0.635 * X1)) * (((0.214 * X3) - ((-0.486) * X2)) / sin(((-0.309) * X4)))))),((0.635*X1 - sin(0.861*X5 - 1.349*X6))*(2.34495*X2 + 1.03255*X3) - 2.402*sin(0.309*X4))/sin(0.309*X4),6.702223544438259,,74.10631275177002
10,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.294) + ((-2824.875) * sin((((sin((0.169 * X1)) * cos(((0.547 * X6) - (0.547 * X5)))) * ((-0.003) * X2)) / sin((0.142 * X4)))))),2824.875*sin(0.003*X2*sin(0.169*X1)*cos(0.547*X5 - 0.547*X6)/sin(0.142*X4)) - 0.294,6.756148295067928,,109.03891944885254
29,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.035 + (10.163 * (((((-1.025) * X1) * (2.597 * X2)) / (2.180 * X4)) * (0.172 - cos((((-0.488) * X6) - ((-0.488) * X5))))))),(12.4096989793578*X1*X2*(cos(0.488*X5 - 0.488*X6) - 0.172) + 0.035*X4)/X4,6.885516497181376,,77.04801917076111
6,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(1.209 + ((-0.653) * ((((6.283 * X2) / (0.693 * X4)) * sin((((0.647 * X5) - (0.511 * X6)) - 1.983))) * (1.708 * X1)))),10.1119490505051*X1*X2*sin(-0.647*X5 + 0.511*X6 + 1.983)/X4 + 1.209,6.8979169616199805,,83.44167113304138
11,(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.817) + (4.429 * (((cos(((1.076 * X5) - (1.076 * X6))) / (0.168 * X4)) * (0.463 * X3)) + ((0.468 * X2) / (0.165 * X4))))),(12.5622545454545*X2 + 12.2061130952381*X3*cos(1.076*X5 - 1.076*X6) - 0.817*X4)/X4,7.108809176901666,,71.47204208374023
