Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
2,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-4.726) * (((((-0.019) * X3) / ((-1.551) * X4)) * (((-0.759) * X1) * (2.520 * X2))) * ((0.784 / (0.536 * X2)) * (3.036 * X2))))),0.491734724130429*X1*X2*X3/X4,3.383625122071803e-05,,33.89969086647034
13,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.883) * ((((0.905 * X1) * ((-2.091) * X2)) / (2.993 * X4)) * (0.895 * X3)))),0.499665810616438*X1*X2*X3/X4,3.3836422451687685e-05,,28.216725826263428
10,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.011 * ((((-1.642) * X4) / ((-1.209) * X4)) * (((1.230 * X1) / (0.077 * X4)) * ((1.513 * X3) * (1.401 * X2)))))),0.505860753583835*X1*X2*X3/X4,3.3910337012709825e-05,,36.990933895111084
29,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.066) * ((4.197 * X2) * (((3.142 * X3) / (((-0.520) * (1.933 * X4)) / (-0.474))) * ((-1.220) * X1))))),0.500716681355724*X1*X2*X3/X4,3.391082725778649e-05,,33.832048654556274
20,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.230) * (cos(((2.924 * X1) / ((-0.841) * X1))) * (((3.710 * X3) * (0.757 * X2)) * ((1.503 * X1) / (1.835 * X4)))))),0.499629281773771*X1*X2*X3/X4,3.392566704138138e-05,,45.56812882423401
8,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.284 * (((((-1.418) * X3) * (1.247 * X1)) * ((0.651 * X2) / (1.772 * X4))) * (-2.715)))),0.500896652513973*X1*X2*X3/X4,3.39548619774449e-05,,32.96568727493286
19,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.671 * ((2.631 * X1) * ((((-2.625) * X2) / ((-1.606) * X4)) * (0.173 * X3))))),0.499198461472603*X1*X2*X3/X4,3.395488909380824e-05,,32.647345781326294
4,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.180) * ((((0.482 * X3) * ((-1.785) * X2)) * (((-0.433) * X1) / ((-0.144) * X4))) * 0.164))),0.500652648883333*X1*X2*X3/X4,3.3968633758648985e-05,,30.25645422935486
18,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.214 * (((3.122 * X3) * (((-1.404) * X2) * ((-0.639) * X1))) / (1.198 * X4)))),0.500331469823038*X1*X2*X3/X4,3.398337096094176e-05,,31.56113576889038
27,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (4.664 * (((0.063 * X3) * (((-1.668) * X1) * ((-1.037) * X2))) / (1.015 * X4)))),0.500734888386207*X1*X2*X3/X4,3.3998392764440236e-05,,32.245116233825684
1,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.068) * (((((-3.119) * X2) * ((-2.402) * X3)) / ((-2.941) * X4)) * (2.867 * X1)))),0.496626579098266*X1*X2*X3/X4,3.39984272789861e-05,,29.86996603012085
7,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.996 * (((-3.461) * X2) * ((0.672 * X3) * ((0.394 * X1) / ((-1.825) * X4)))))),0.500107725922192*X1*X2*X3/X4,3.3998521289038474e-05,,29.98341155052185
22,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (8.951 * (((0.529 * X2) * ((0.132 * X3) * (1.243 * X1))) / (1.558 * X4)))),0.498660347884467*X1*X2*X3/X4,3.39992886765007e-05,,28.96831703186035
15,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.055 * (((((-1.797) * X2) * (2.718 * X3)) / ((-2.039) * X4)) * (3.772 * X1)))),0.496952268347229*X1*X2*X3/X4,3.404166233560139e-05,,31.452398538589478
12,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.146) * ((((-1.794) * X3) * ((1.700 * X2) * (0.812 * X1))) / (0.722 * X4)))),0.500775470360111*X1*X2*X3/X4,3.404205083516712e-05,,29.53964591026306
0,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.022) * (((((-0.643) * X3) / (0.421 * X4)) / (((((-0.109) * X1) / (1.187 * X1)) * (-0.249)) / (0.106 * X2))) * (3.239 * X1)))),0.504537260888922*X1*X2*X3/X4,3.404318606264632e-05,,36.35800528526306
17,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.316 * (((((-2.356) * X3) / (1.184 * X4)) * ((-0.149) * X1)) * (1.281 * X2)))),0.49982142822973*X1*X2*X3/X4,3.407119811527701e-05,,31.457154989242554
16,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.221 * (((4.354 * X3) * (((-0.799) * X2) / ((-1.538) * X4))) * (1.001 * X1)))),0.500386079951886*X1*X2*X3/X4,3.407146046220464e-05,,30.46720004081726
21,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (3.528 * ((((1.294 * X2) * (0.158 * X3)) * ((-1.567) * X1)) / ((-2.263) * X4)))),0.499464220040654*X1*X2*X3/X4,3.4086859641737574e-05,,29.755160570144653
14,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-4.652) * (((0.318 * X2) * ((0.272 * X1) * (1.981 * X3))) / ((-1.594) * X4)))),0.50007125191468*X1*X2*X3/X4,3.4101869131823766e-05,,30.26777458190918
26,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.443 * ((0.631 * X2) * (((-0.786) * X1) / ((1.329 * X4) / ((-0.928) * X3)))))),0.499736685074492*X1*X2*X3/X4,3.410258468591137e-05,,31.889039039611816
5,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.120) * ((((-1.273) * X4) / ((-1.154) * X4)) * (((0.745 * X1) * (2.718 * X3)) * ((2.155 * X2) / ((-1.154) * X4)))))),0.500554110033971*X1*X2*X3/X4,3.411572689732496e-05,,34.884231090545654
9,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.148 * (((((-1.703) * X1) * (1.224 * X3)) * (((-0.561) * X2) / (0.693 * X4))) * ((1.389 * X4) / (0.693 * X4))))),0.5005603192282*X1*X2*X3/X4,3.415907146073169e-05,,38.914530754089355
23,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.019) * ((((3.001 * X1) * (1.772 * X3)) * ((-3.517) * X2)) / (0.693 * X4)))),0.512769810037518*X1*X2*X3/X4,3.415934380911295e-05,,28.85301399230957
3,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.854 * ((((1.443 * X3) * (0.181 * X1)) * (((-1.552) * X2) / (0.419 * X4))) * ((0.996 * X4) / ((-1.646) * X4))))),0.499930897080859*X1*X2*X3/X4,3.41746054012949e-05,,35.662705183029175
24,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.121) * (((1.443 * X3) / (0.652 * X4)) * (((1.232 * X1) / (1.549 * X1)) * ((2.063 * X1) * ((-1.136) * X2)))))),0.499161355155838*X1*X2*X3/X4,3.4203929787377886e-05,,35.08645939826965
28,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-4.560) * ((((0.492 * X2) / (2.718 * X2)) * ((-1.837) * X1)) * (((-0.352) * X3) * ((0.533 * X2) / ((-0.569) * X4)))))),0.499973810063897*X1*X2*X3/X4,3.4204115839262336e-05,,40.69950532913208
6,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.557) * (((((-1.061) * X1) / (0.693 * X4)) * (((-0.477) * X3) * (0.251 * X2))) * (((-2.055) * (2.501 * X4)) / (1.052 * X4))))),0.498814676472905*X1*X2*X3/X4,3.420477927841283e-05,,39.469701051712036
25,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.072) * ((((-3.003) * X1) * (((-3.783) * X2) / (0.501 * X4))) * (((-1.092) * X3) + ((0.434 * X3) + (0.352 * X3)))))),0.499583251832335*X1*X2*X3/X4,3.423262962042313e-05,,38.158350467681885
11,g_*q*B/(2*m),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.109 * (((((-2.492) * X3) / ((-0.538) * X4)) * (1.072 * X1)) * (0.925 * X2)))),0.500643726394052*X1*X2*X3/X4,3.426161817184606e-05,,28.173147201538086
