Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
0,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.107 + ((-0.592) * ((((-0.002) - ((-1.246) * X1)) / ((-0.747) * X2)) - (((6.322 * X2) / ((-1.246) * X1)) / ((1.960 * X3) - 1.983))))),0.107 + 0.792503346720214*(1.246*X1 - 0.002)/X2 - 3.00371107544141*X2/(X1*(1.96*X3 - 1.983)),0.004059115507503411,,39.64980459213257
24,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.125 + ((-0.111) * ((((1.006 * X2) / (0.090 * X1)) / ((0.749 * X3) - 0.714)) - (((4.775 * X1) + (0.328 * X1)) / (0.573 * X2))))),0.988539267015707*X1/X2 + 0.125 - 1.24073333333333*X2/(X1*(0.749*X3 - 0.714)),0.004309120684296153,,49.59403419494629
15,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.008 + ((-0.945) * ((((((1.414 * X2) - ((-0.374) * X2)) / ((-0.911) * X1)) / (0.788 * X3)) / ((-0.432) * X3)) + ((0.398 * X1) / ((-0.376) * X2))))),1.00029255319149*X1/X2 + 0.008 - 5.44842505864588*X2/(X1*X3**2),0.00460778812801942,,49.050294399261475
3,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.008 + (1.309 * (((((-0.971) * X2) / ((-2.058) * X1)) / (((-0.300) * X3) * (0.378 * X3))) - (((-1.356) * X1) / (1.772 * X2))))),1.00169525959368*X1/X2 + 0.008 - 5.44628609821353*X2/(X1*X3**2),0.004608360345665271,,39.19530367851257
25,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.105) + (0.365 * ((((-1.158) * X1) / ((-0.416) * X2)) + log(sin((cos(((0.425 * X2) / (0.208 * X1))) + log((0.332 * X3)))))))),1.01603365384615*X1/X2 + 0.365*log(sin(log(X3) + cos(2.04326923076923*X2/X1) - 1.10262031006565)) - 0.105,0.0076088938780977155,,80.94925451278687
6,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.143) + ((-0.223) * ((((0.390 * X1) + ((-0.003) * X3)) / ((-0.085) * X2)) - (log(log((0.636 * X3))) / ((0.395 * X1) / (1.414 * X2)))))),1.02317647058824*X1/X2 - 0.143 - 0.00787058823529412*X3/X2 + 0.798283544303797*X2*log(log(X3) - 0.452556715642015)/X1,0.007691449078838015,,72.96934866905212
9,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (81.654 * ((((0.787 * X2) / ((-2.037) * X3)) - ((-0.251) * X1)) / (((0.787 * X2) / 0.046) - (((-0.258) * X1) * (0.391 * X3)))))),(20.495154*X1*X3 - 31.5472253313697*X2)/(X3*(0.100878*X1*X3 + 17.1086956521739*X2)),0.01200313190574209,,38.848363637924194
21,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.229 + (62.945 * ((((((-2.130) * X2) - ((-0.303) * X1)) / ((-0.397) * X3)) + ((-2.283) * X1)) / ((((-1.865) * X2) / 0.014) + ((-2.394) * X1))))),(144.251661*X1*X3 + 48.0411460957179*X1 + 30.5060714285714*X2*X3 - 337.714987405542*X2)/(X3*(2.394*X1 + 133.214285714286*X2)),0.012314168367443807,,40.13277888298035
2,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.429 + (1.986 * (((((-0.527) / ((-0.161) * X1)) + (0.676 * X2)) / ((-2.209) * X3)) + (((0.804 * X1) - (0.043 * X3)) / (1.593 * X2))))),1.00235028248588*X1/X2 - 0.607757356269805*X2/X3 + 0.429 - 0.053608286252354*X3/X2 - 2.94285095698287/(X1*X3),0.012452508240104425,,48.74164295196533
16,sqrt(omega**2/c**2-pi**2/d**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-9.887) * (((((1.032 * X2) + ((-0.180) * X3)) / ((-0.993) * X3)) + (0.619 * X1)) / (((1.038 * X2) + ((-0.180) * X3)) - (6.418 * X2))))),(6.120053*X1*X3 - 10.2753111782477*X2 + 1.79220543806647*X3)/(X3*(5.38*X2 + 0.18*X3)),0.013562404970587213,,39.29420804977417
