Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
4,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.910 * (cos((cos(((-0.631) * X3)) / (3.747 * X3))) * ((1.098 * X1) / sqrt(cos((((-0.631) * X2) / ((-0.433) * X3)))))))),0.99918*X1*cos(0.266880170803309*cos(0.631*X3)/X3)/sqrt(cos(1.45727482678984*X2/X3)),0.0023764392149103848,,69.13864231109619
29,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.530 * (((1.913 * X1) + (((-0.089) * X1) / (1.804 + (0.128 * X3)))) / cos(((1.557 * X2) / (1.448 * X3)))))),X1*(0.12977792*X3 + 1.78188756)/((0.128*X3 + 1.804)*cos(1.07527624309392*X2/X3)),0.005128633295911855,,54.16222262382507
21,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.152) * (((-0.073) * X1) - ((0.794 * X1) / cos(((1.772 * X2) / (1.614 * X3))))))),X1*(0.084096 + 0.914688/cos(1.09789343246592*X2/X3)),0.005632794046414094,,64.96463322639465
14,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-1.442) * (((0.119 * X1) / (((0.566 * X2) + ((2.303 * X3) - (3.140 * X2))) / ((-1.988) * X2))) + ((-0.682) * X1)))),X1*(2.190248032*X2 - 2.264871532*X3)/(2.574*X2 - 2.303*X3),0.005774867498308065,,37.60740613937378
5,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.799) * (((((-0.883) * X2) * (0.312 * X1)) / ((1.477 * X3) + ((-1.646) * X2))) + ((-1.230) * X1)))),X1*(1.397518116*X2 - 1.45155129*X3)/(1.646*X2 - 1.477*X3),0.005788733406277757,,34.59296798706055
28,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.368 * ((2.305 * X1) - ((((-1.486) * X3) * ((-0.364) * X1)) / (((-1.486) * X3) - ((-1.654) * X2)))))),X1*(1.40298896*X2 - 1.459537312*X3)/(1.654*X2 - 1.486*X3),0.005798655204039032,,37.60696744918823
25,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.830 * (((((-0.863) * X1) * (0.458 * X2)) / ((2.428 * X2) + ((-2.186) * X3))) - ((-1.183) * X1)))),X1*(2.0559681*X2 - 2.14641154*X3)/(2.428*X2 - 2.186*X3),0.005826036273079591,,35.87309288978577
11,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.584 * ((1.451 * X1) - (((0.231 * X1) * ((-1.140) * X3)) / (((-1.266) * X2) - ((-1.140) * X3)))))),X1*(1.072788144*X2 - 1.11980832*X3)/(1.266*X2 - 1.14*X3),0.0058273034692558475,,38.27400088310242
22,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (7.032 * (((((-0.663) * X1) * ((-0.047) * X2)) / (((-1.585) * X2) + (1.435 * X3))) + (0.140 * X1)))),X1*(1.341276648*X2 - 1.4127288*X3)/(1.585*X2 - 1.435*X3),0.005928212845441165,,37.091978311538696
19,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (38.593 * (((2.111 * X2) - (2.118 * X3)) * ((((-1.910) * X1) + (1.932 * X1)) / ((2.111 * X2) - (1.849 * X3)))))),X1*(1.792336106*X2 - 1.798279428*X3)/(2.111*X2 - 1.849*X3),0.005986035175804709,,42.8124566078186
6,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (289.610 * (((((-1.007) * X3) + (1.028 * X2)) * (((-1.076) * X1) + (1.078 * X1))) / ((0.122 * X3) + (((-1.007) * X3) + (1.028 * X2)))))),X1*(0.59543816*X2 - 0.58327454*X3)/(1.028*X2 - 0.885*X3),0.006680682170517912,,40.19163942337036
0,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.213 * (((3.892 * X1) * ((0.576 * X3) - (0.515 * X2))) / ((0.486 * X3) - (0.515 * X2))))),X1*(0.42693294*X2 - 0.477501696*X3)/(0.515*X2 - 0.486*X3),0.007429797348021785,,35.99359726905823
2,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.529 * (((log(cos(((-0.356) * X2))) / ((-0.252) * X3)) * ((1.939 * X1) / (0.433 * X3))) + (1.879 * X1)))),0.993991*X1 - 9.40037208108802*X1*log(cos(0.356*X2))/X3**2,0.01252905138819189,,52.55759596824646
23,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.323) * ((((0.558 * X1) / (0.076 * X3)) * (((0.265 * X2) * (0.806 * X2)) / ((-0.792) * X3))) + ((-3.076) * X1)))),0.639556420454546*X1*X2**2/X3**2 + 0.993548*X1,0.013481391106856987,,38.200422286987305
27,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.162 * ((((0.693 * X1) / (0.230 * X3)) * (((0.415 * X2) * (0.727 * X2)) / (0.230 * X3))) - ((-6.138) * X1)))),0.640287590359168*X1*X2**2/X3**2 + 0.994356*X1,0.013481756796943642,,40.80871367454529
15,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.353 * ((2.814 * X1) - ((((0.522 * X2) * ((0.522 * X2) / (0.318 * X3))) * ((-0.242) * X1)) / (0.114 * X3))))),0.642094730883813*X1*X2**2/X3**2 + 0.993342*X1,0.013483801794173718,,36.255637645721436
18,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.099) + (1.451 * ((((0.707 * X1) / ((-2.373) * X3)) * (((-1.102) * X2) / (((-1.076) * X2) - ((-1.023) * X3)))) + ((0.693 * X1) - ((-0.046) * X2))))),(-0.476398825958702*X1*X2 + X3*(1.076*X2 - 1.023*X3)*(1.005543*X1 + 0.066746*X2 - 0.099))/(X3*(1.076*X2 - 1.023*X3)),0.015181819968584937,,49.166786432266235
13,rho_c_0/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.426) * (((-2.250) * X1) - ((0.278 * X2) / (log(((((-0.746) * X2) + (1.219 * X3)) * 0.649)) / (0.591 * X1)))))),0.069990948*X1*X2/log(-0.484154*X2 + 0.791131*X3) + 0.9585*X1,0.017028476895121956,,45.84098935127258
