Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
27,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-1.211) + ((-5.987) * (cos(((0.693 * X3) * (1.443 * X2))) - (((log((0.350 * X1)) * (10.656 * X3)) * (-0.005)) - ((-0.400) * X1))))),2.3948*X1 - 0.31898736*X3*(log(X1) - 1.04982212449868) - 5.987*cos(0.999999*X2*X3) - 1.211,1.6287027519640913,,61.720056772232056
7,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.338 + ((-5.983) * ((((0.416 * X1) + ((-0.780) * X1)) + cos((((-0.140) * X3) / (0.986 * X1)))) + cos(((1.054 * X3) * ((-0.949) * X2)))))),2.177812*X1 - 5.983*cos(0.141987829614604*X3/X1) - 5.983*cos(1.000246*X2*X3) + 5.338,1.6345663609825978,,60.742390394210815
1,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.376) + (5.957 * ((cos(((0.251 * X1) * (0.064 * X3))) * (0.354 * (1.027 * X1))) - cos(((2.303 * X2) * (0.434 * X3)))))),2.165715006*X1*cos(0.016064*X1*X3) - 5.957*cos(0.999502*X2*X3) - 0.376,1.6348928094714266,,50.21397376060486
10,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.334) + (6.003 * (((0.354 * X1) - (cos(((-0.598) * X1)) * ((-0.008) * X3))) - cos(((1.697 * X3) * (0.589 * X2)))))),2.125062*X1 + 0.048024*X3*cos(0.598*X1) - 6.003*cos(0.999533*X2*X3) - 0.334,1.6349489755083615,,58.305097818374634
6,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.241) + ((-5.969) * (cos(((0.566 * X2) * (1.766 * X3))) + ((-0.349) * X1)))),2.083181*X1 - 5.969*cos(0.999556*X2*X3) - 0.241,1.6369590026420913,,45.98512887954712
18,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.241) + (5.969 * ((0.349 * X1) - cos(((0.920 * X3) * (1.087 * X2)))))),2.083181*X1 - 5.969*cos(1.00004*X2*X3) - 0.241,1.6369660694506454,,40.19538617134094
25,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.239) + ((-5.969) * (cos(((0.557 * X2) * (1.796 * X3))) + ((-0.349) * X1)))),2.083181*X1 - 5.969*cos(1.000372*X2*X3) - 0.239,1.636974977166748,,49.73924231529236
15,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.240) + (5.969 * ((0.349 * X1) - cos(((0.601 * X3) * (1.663 * X2)))))),2.083181*X1 - 5.969*cos(0.999463*X2*X3) - 0.24,1.636977430040653,,42.24167203903198
11,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.240) + ((-5.969) * (cos((((-0.752) * X2) * (1.330 * X3))) + ((-0.349) * X1)))),2.083181*X1 - 5.969*cos(1.00016*X2*X3) - 0.24,1.6369799192154006,,44.063963890075684
22,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.238) + ((-5.969) * (((-0.349) * X1) + cos((((-0.599) * X3) * (1.671 * X2)))))),2.083181*X1 - 5.969*cos(1.000929*X2*X3) - 0.238,1.6369801001364856,,42.061118364334106
23,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.238) + ((-5.970) * (cos(((3.143 * X2) * (0.318 * X3))) + (((-0.307) * X1) * log(3.121))))),2.08599628598079*X1 - 5.97*cos(0.999474*X2*X3) - 0.238,1.6370019452698419,,60.70141124725342
16,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.240) + ((-5.969) * (((-0.349) * X1) + cos(((0.402 * X2) * (2.490 * X3)))))),2.083181*X1 - 5.969*cos(1.00098*X2*X3) - 0.24,1.6370062647787407,,44.82287621498108
14,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.239) + ((-5.969) * (cos((((-1.156) * X3) * (0.866 * X2))) - (0.349 * X1)))),2.083181*X1 - 5.969*cos(1.001096*X2*X3) - 0.239,1.6370125457458096,,48.03015446662903
28,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.261) + ((-5.971) * ((((-1.042) * X1) - ((0.001 * X2) - (0.693 * X1))) + cos((((-0.483) * X3) * (2.070 * X2)))))),2.083879*X1 + 0.005971*X2 - 5.971*cos(0.99981*X2*X3) - 0.261,1.6370611429026192,,53.048640966415405
4,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.248) + (5.970 * (sin((((0.951 * X3) * ((-1.053) * X2)) + (-1.564))) - (((0.001 * X2) - ((-0.649) * X1)) / (-1.860))))),2.08308064516129*X1 + 0.00320967741935484*X2 - 5.97*sin(1.001403*X2*X3 + 1.564) - 0.248,1.6373148951981127,,50.28141689300537
12,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.997 + ((-5.996) * cos(((((-2.636) * X2) * cos(sin(log(sqrt(((0.037 * X1) + sin(1.412))))))) * (0.380 * X3))))),5.997 - 5.996*cos(1.00168*X2*X3*cos(sin(log(0.0374714532636347*X1 + 1)/2 - 0.00633074206698452))),2.925497417544666,,48.39011240005493
5,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.000 + ((-5.997) * cos((((-1.142) * X2) * (cos((0.019 * X1)) * (0.878 * X3)))))),6.0 - 5.997*cos(1.002676*X2*X3*cos(0.019*X1)),2.9256858985387804,,46.726651430130005
17,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.995 + ((-6.000) * cos((((-0.592) * X3) * ((1.699 * X2) - (0.008 * X1)))))),5.995 - 6.0*cos(X3*(0.004736*X1 - 1.005808*X2)),2.9256878114253073,,42.749303102493286
26,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.999 + ((-5.995) * cos(((0.318 * X3) * (3.143 * X2))))),5.999 - 5.995*cos(0.999474*X2*X3),2.9258052880753995,,45.90000820159912
24,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.999 + ((-5.995) * cos(((0.519 * X2) * (((-0.133) * X3) + (2.061 * X3)))))),5.999 - 5.995*cos(1.000632*X2*X3),2.925807960829035,,54.13943696022034
20,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.000 + ((-5.995) * cos((((-1.363) * X2) / ((-0.276) / (0.202 * X3)))))),6.0 - 5.995*cos(0.997557971014493*X2*X3),2.9258561986858522,,40.09097695350647
8,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(5.999 + (5.996 * sin((log(sin(sqrt(0.043))) - ((1.148 * X3) * ((-0.872) * X2)))))),5.996*sin(1.001056*X2*X3 - 1.58045454866873) + 5.999,2.925861285958421,,60.23518466949463
9,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.000 + ((-5.998) * cos(((((-1.070) * X3) * sqrt(cos(((-0.033) * X1)))) * (0.938 * X2))))),6.0 - 5.998*cos(1.00366*X2*X3*sqrt(cos(0.033*X1))),2.9259079115196127,,50.44896721839905
0,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.001 + ((-5.998) * cos((((0.879 * X3) * ((-1.143) * X2)) * cos((0.025 * X1)))))),6.001 - 5.998*cos(1.004697*X2*X3*cos(0.025*X1)),2.926323023623256,,43.14889073371887
3,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.458) + (0.780 * (((0.157 * X2) + (((-1.779) * X1) + sin(((-0.608) * X3)))) * ((-1.574) + sin((((-0.341) * X3) * (2.532 * X2))))))),0.78*(sin(0.863412*X2*X3) + 1.574)*(1.779*X1 - 0.157*X2 + sin(0.608*X3)) - 0.458,2.975863562593349,,52.51727247238159
2,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.266 + ((-3.757) * (sin((((-0.888) * X3) * ((-1.270) * X2))) + sin(((0.688 * X3) * ((-1.271) * X2)))))),3.757*sin(0.874448*X2*X3) - 3.757*sin(1.12776*X2*X3) + 6.266,3.1587449512901835,,59.52622842788696
13,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.266 + ((-3.757) * (sin((((-0.826) * X3) * ((-1.367) * X2))) + sin((((-0.824) * X3) * (1.060 * X2)))))),3.757*sin(0.87344*X2*X3) - 3.757*sin(1.129142*X2*X3) + 6.266,3.1588399346304015,,60.17170214653015
19,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.266 + (3.757 * (sin((((-1.566) * X2) * (0.721 * X3))) + sin((((-1.566) * X2) * ((-0.558) * X3)))))),3.757*sin(0.873828*X2*X3) - 3.757*sin(1.129086*X2*X3) + 6.266,3.1588562081942415,,53.69013428688049
29,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-9.123) + ((-13.177) * (((((-0.602) * X1) + (-1.459)) - ((0.484 * X3) * (0.318 * X2))) / (sqrt((2.359 * X2)) + (0.471 * X3))))),(7.932554*X1 - 14.0120489333645*sqrt(X2) + 2.028098424*X2*X3 - 4.296933*X3 + 19.225243)/(1.53590364281097*sqrt(X2) + 0.471*X3),4.347898889335611,,51.80814862251282
21,2*U*(1-cos(k*d)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(6.034 + (1.998 * ((((2.027 * X1) - (6.248 * X2)) / ((0.496 * X3) + 1.832)) + (((0.427 * X1) - ((-1.742) * X2)) - (0.821 * X3))))),(4.049946*X1 - 12.483504*X2 + (0.496*X3 + 1.832)*(0.853146*X1 + 3.480516*X2 - 1.640358*X3 + 6.034))/(0.496*X3 + 1.832),4.372531079599093,,41.17588758468628
