Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
11,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.091 * ((((3.278 * X1) / (1.544 * X2)) / ((0.943 * X4) * (0.246 * X4))) * (sin((2.000 * X3)) / (6.944 * X4))))),0.119935164061036*X1*sin(2.0*X3)/(X2*X4**3),2.218219043721641e-05,,84.53402376174927
29,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.133) * ((((4.805 * X1) / (1.443 * X4)) / (8.090 * X4)) * (sin((2.000 * X3)) / ((1.081 * X2) * ((-0.425) * X4)))))),0.11915590136418*X1*sin(2.0*X3)/(X2*X4**3),2.218219179263474e-05,,74.37679815292358
20,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.078) * ((sin(((-2.000) * X3)) / (((-2.282) * X4) * (0.043 * X4))) * (((0.707 * X1) / ((-2.724) * X4)) / (1.723 * X2))))),0.119739527521555*X1*sin(2.0*X3)/(X2*X4**3),2.2204721847050476e-05,,76.37357544898987
18,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.004 * ((((2.303 * X1) / ((-0.181) * X4)) / ((-0.807) * X4)) * (sin((2.000 * X3)) / ((3.511 * X2) * (0.154 * X4)))))),0.11664074084234*X1*sin(2.0*X3)/(X2*X4**3),2.4739879556368254e-05,,73.72920155525208
14,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.119 * ((((3.513 * X1) / (1.998 * X4)) / (4.127 * X2)) * (sin((2.000 * X3)) / ((1.998 * X4) * (1.998 * X4)))))),0.119422818229086*X1*sin(2.0*X3)/(X2*X4**3),2.7641921153737948e-05,,76.91189956665039
6,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.001 * ((((1.638 * X1) / (((-0.944) * X4) * (1.488 * X2))) / sin((0.013 * X4))) * (sin((2.000 * X3)) / ((-0.944) * X4))))),0.00123528445895228*X1*sin(2.0*X3)/(X2*X4**2*sin(0.013*X4)),2.963254219443709e-05,,79.1377899646759
13,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-4.130) * ((sin((2.000 * X3)) / (((-4.547) * X4) * ((-4.245) * X4))) * (((4.200 * X1) / ((-2.243) * X4)) / (3.358 * X2))))),0.119312714877094*X1*sin(2.0*X3)/(X2*X4**3),3.0068104847794594e-05,,81.15960955619812
19,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.011) * ((sin((2.000 * X3)) / ((4.836 * X4) / (1.820 * X1))) / ((sin((0.014 * X4)) * (5.138 * X4)) * ((-0.459) * X2))))),0.00175537939206297*X1*sin(2.0*X3)/(X2*X4**2*sin(0.014*X4)),3.1194496078053534e-05,,86.43042373657227
27,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.558) * ((sin(((-2.000) * X3)) / (5.930 * X2)) / ((0.944 * X4) * ((0.497 * X4) * ((1.190 * X4) / (0.707 * X1))))))),0.11915810144358*X1*sin(2.0*X3)/(X2*X4**3),3.237444575903353e-05,,73.4363522529602
0,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.410) * ((sin(((-2.000) * X3)) / ((7.615 * X2) * (1.418 * X4))) / ((0.318 * X4) * ((0.446 * X4) / (0.446 * X1)))))),0.119401724206328*X1*sin(2.0*X3)/(X2*X4**3),3.25439045718958e-05,,74.85817503929138
