Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
9,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.010 * ((((0.386 * X2) / (0.318 * X5)) / (0.265 * X4)) * ((0.931 * X1) * ((2.302 * X2) * (3.238 * X3)))))),0.31786752137368*X1*X2**2*X3/(X4*X5),4.036499561895559e-05,,65.73234105110168
27,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.174 * ((((-1.750) * X1) * (((-0.375) * X3) / (0.380 * X5))) * (((1.892 * X2) / ((-1.409) * X4)) * ((-0.827) * X2))))),0.333695704773822*X1*X2**2*X3/(X4*X5),4.0400948632530425e-05,,59.58211088180542
25,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.006 * (((0.994 * X1) * ((3.815 * X3) * (1.239 * X2))) * (((2.303 * X2) / ((-0.557) * X4)) / ((-0.348) * X5))))),0.33493688911874*X1*X2**2*X3/(X4*X5),4.0408851753906463e-05,,62.98684358596802
11,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.011 * ((((3.546 * X3) * ((-1.589) * X2)) / ((-0.096) * X4)) * ((((-0.290) * X2) * (1.414 * X1)) / ((-0.794) * X5))))),0.333434846925378*X1*X2**2*X3/(X4*X5),4.041762405947e-05,,67.86210799217224
17,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.443) * (((((-0.467) * X2) / ((-2.457) * X5)) / ((-0.949) * X4)) * (((1.473 * X2) * (2.871 * X1)) * (0.886 * X3))))),0.332444306163967*X1*X2**2*X3/(X4*X5),4.0446551078298776e-05,,64.72468900680542
1,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.044 * ((((2.534 * X2) / (1.312 * X4)) * (3.289 * X3)) * (((0.532 * X2) * (2.798 * X1)) / (1.240 * X5))))),0.335526620658183*X1*X2**2*X3/(X4*X5),4.045375184196399e-05,,81.58385300636292
16,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (1.364 * ((((-1.416) * X1) / (2.898 * X4)) * ((((-1.322) * X2) / (1.443 * X5)) * ((0.553 * X2) * (0.986 * X3)))))),0.332925003391405*X1*X2**2*X3/(X4*X5),4.0454131511605414e-05,,63.21602249145508
28,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.007 * ((((-5.619) * X1) * ((0.997 * X2) / ((-0.239) * X4))) * ((((-2.223) * X2) / ((-1.799) * X5)) * (1.748 * X3))))),0.354408441104668*X1*X2**2*X3/(X4*X5),4.049026268031372e-05,,58.25149726867676
8,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-7.211) * (((((-0.715) * X2) / (2.671 * X5)) * ((-0.039) * X3)) * ((1.979 * X1) * (((-3.035) * X2) / (1.372 * X4)))))),0.329566177340132*X1*X2**2*X3/(X4*X5),4.0497897490303215e-05,,66.60894107818604
6,n_rho*p_d**2*Ef/(3*kb*T),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (137.482 * (((((-2.259) * X1) / ((-0.932) * X4)) * (((-0.496) * X2) * ((-0.135) * X3))) * ((0.038 * X2) / (2.528 * X5))))),0.335403918326859*X1*X2**2*X3/(X4*X5),4.0498147768027324e-05,,71.69877338409424
