Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
19,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.369 + (2.292 * (((((-0.823) * X2) * ((-0.250) * X1)) - cos(cos((-0.456)))) - ((((-0.823) * X2) * ((-0.166) * X1)) - 0.462)))),0.158450544*X1*X2 - 0.000734597010426608,2.2650611619527958e-05,,50.36959218978882
13,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.018 * ((sqrt(0.623) * ((1.837 * X1) * (6.712 * X2))) / 1.124))),0.155851620148946*X1*X2,2.2716831638985423e-05,,39.0908842086792
15,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.020) * ((2.016 / 2.342) * ((2.016 / (-0.573)) * ((2.920 * X2) * (0.892 * X1)))))),0.157767391242997*X1*X2,2.2738813193668912e-05,,40.9675829410553
12,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.186) * (((((-1.500) * X2) * ((-0.501) * X1)) + (((-1.387) * X2) * ((-0.501) * X1))) / (-1.696)))),0.158624989386792*X1*X2,2.2738836675508947e-05,,42.62278985977173
1,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(1.921 + ((-0.967) * (1.907 - ((-0.079) - ((0.417 * X2) * ((-0.395) * X1)))))),0.159279405*X1*X2 + 0.000538000000000149,2.276078189628534e-05,,34.236687421798706
6,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.112) * ((0.474 * ((9.491 * X2) * ((-0.401) * X1))) / 1.265))),0.159721060401581*X1*X2,2.2760782979044463e-05,,39.76929807662964
18,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.008 + (0.008 * ((((0.537 * X1) * (0.586 * X2)) - 0.016) / 0.016))),0.157341*X1*X2,2.276078773647086e-05,,53.931044816970825
5,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.355 * ((sqrt(((-0.194) + 1.772)) / (-0.453)) * (((-0.491) * X1) * ((-0.194) * ((-1.695) * X2)))))),0.158941232012341*X1*X2,2.276082171404567e-05,,39.32045006752014
21,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.128) * (3.142 * ((((-0.206) * X1) * (4.855 * X2)) * sqrt(0.157))))),0.159375819599866*X1*X2,2.2760888844369925e-05,,33.44839286804199
29,n*(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (2.515 * (((0.458 * X1) * (0.250 * X2)) + ((-1.350) * (((-0.027) * X1) * ((-1.414) * X2)))))),0.1583436455*X1*X2,2.2782783425277636e-05,,38.88203024864197
