Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
5,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (10.456 * ((((-3.807) * X3) / (4.917 * X4)) * ((((-3.047) * X1) * (0.774 * X2)) * (sqrt(0.725) * (0.774 * X2)))))),12.5826356750498*X1*X2**2*X3/X4,0.00026767963959103573,,47.76197385787964
17,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.601) * (((1.772 * X2) * ((-2.855) * X1)) / (((-1.845) * X4) / (((-1.829) * X2) * (4.172 * X3)))))),12.5749404438457*X1*X2**2*X3/X4,0.00026783572130220634,,47.37605166435242
0,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (43.481 * ((((0.430 * X1) * (1.709 * X2)) * (-0.758)) / (((-1.112) * X4) / (((-0.694) * X3) * ((-0.831) * X2)))))),12.5613106051161*X1*X2**2*X3/X4,0.0002678928584319689,,47.24604392051697
26,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (6.016 * (((((-2.195) * X1) * (0.484 * X2)) * (((-3.483) * X3) / (2.064 * X4))) * (1.165 * X2)))),12.5648532504*X1*X2**2*X3/X4,0.00026793633864112434,,43.951937675476074
28,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-10.875) * (((((-2.118) * X1) / ((-0.043) * X4)) * ((0.383 * X2) * ((-0.135) * X3))) * ((0.383 * X2) * sqrt(1.418))))),12.6315369749152*X1*X2**2*X3/X4,0.0002679444501997023,,52.37797808647156
14,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-88.445) * ((((0.320 * X2) / sqrt(cos((-0.776)))) / (1.484 * X4)) * ((2.201 * X1) * ((0.695 * X2) * ((-0.364) * X3)))))),12.5698868604207*X1*X2**2*X3/X4,0.0002679875071834857,,44.82370948791504
29,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (4.361 * ((((-1.119) * X1) * (1.894 * X2)) / (((5.827 * X4) / (3.070 * X2)) / (((-1.818) * X3) + ((-0.763) * X3)))))),12.5683281066981*X1*X2**2*X3/X4,0.00026803680998938154,,53.0653932094574
23,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (4.351 * ((((0.365 * X2) * (0.330 * X3)) * (2.567 * X1)) * (((1.772 * X2) / (0.318 * X4)) / 0.596)))),12.5780145890623*X1*X2**2*X3/X4,0.00026803713732066905,,47.3437614440918
24,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.223) * (((2.946 * X1) * (1.039 * X2)) / (((3.694 * X4) / (2.111 * X3)) / ((-5.877) * X2))))),12.5725039291361*X1*X2**2*X3/X4,0.0002680536046645728,,49.22245240211487
15,2*E_n*d**2*k/(h/(2*pi)),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1181.915) * ((((2.303 / ((-0.597) * X4)) * ((-0.667) * X1)) * (0.050 * X2)) * ((0.050 * X2) * ((-1.642) * X3))))),12.4837437840345*X1*X2**2*X3/X4,0.00026806247650620484,,48.47646427154541
