v0,v1,resultado
0.23915219145659705,0.49529887910401627,1.1233210114673327
0.27440016390987587,0.677625385061713,1.1982266378901003
0.6493060299241772,0.2784865582402283,1.1924210522598504
0.7700496882890547,0.3137273629315426,1.2627440566389945
0.8404819960643671,0.07522337165023119,1.0645849944063703
0.9353861567680996,0.4404297060173872,1.4775510460087236
0.7403852353747282,0.11246050758385895,1.085641040753888
0.7217836686870724,0.9389355157807258,1.87548217233793
0.08292822474576733,0.540171693649675,1.0454744969120495
0.13377080734851154,0.06569447807553752,1.0088138220029936
0.8793836576620805,0.8413192122472776,1.9820231408280944
0.6788097397539141,0.08448901222801741,1.0584697493979314
0.6351346848391948,0.4193836039077814,1.29231965520309
0.6194771298830928,0.6159829393073389,1.4371969509723974
0.9224172941013626,0.4251229830513139,1.451106551806631
0.47184176428952795,0.9612254160685392,1.5343269687414627
0.20329001571820482,0.23916725394727623,1.0494212741162388
0.00037623635553374335,0.39422209190768687,1.000148328016501
0.6207391928453624,0.5486146683688403,1.3841540857346888
0.1537566255594165,0.6512324573437043,1.1035887989741349
0.67144582490777,0.18417345807016805,1.1289791265361098
0.051337533113063216,0.12245869777629237,1.0062999294318415
0.9571817364147707,0.9710790348240272,2.34677428674551
0.9440169135672472,0.9490687714709563,2.277438404635672
0.015459659307410556,0.6081730490615717,1.009431707575716
0.7113166393539121,0.2315024106090332,1.1742353850930818
0.8682399333739581,0.9980495590191892,2.218512344754944
0.14805720228715769,0.35865269843034675,1.0540579611280498
0.7995135282044589,0.7403661768699848,1.7374371876731018
0.13335785601572747,0.6763778030652695,1.0929963943675873
0.3900367061791812,0.9228783696646261,1.4090346593837138
0.9695389528072582,0.6356802636223086,1.7756694822469692
0.1118695631753267,0.043648427746109,1.004890891172547
0.7777885199487,0.06627374567441435,1.0524481392463112
0.7228215742446567,0.825481790850466,1.7448135075218258
0.9818869944527313,0.7835612467327819,2.034732044931472
0.38355515965371045,0.1181398954484244,1.0460080905487095
0.686115560973549,0.5498509264834128,1.4315274795195314
0.08216150173273229,0.6671375704723135,1.0558331526430793
0.457823407489363,0.11136159430754822,1.0518653784289596
0.2461462019245957,0.34990076885733923,1.0886724347045118
0.1842993687090193,0.5731891461388949,1.1094939875895846
0.44651077709740683,0.30041893632324024,1.140418903658854
0.7142910969293413,0.42495767569983556,1.337713754209866
0.07395736994043733,0.3721890372280442,1.0277810235985776
0.08594667635752862,0.16627376346547884,1.0143590776504945
0.4116434535398197,0.7125298217725938,1.3250923217956012
0.45985206167708403,0.47326233646147164,1.234653241138113
0.4238192852852515,0.3471971611469603,1.1547387281272714
0.9817516874812927,0.7476858494547947,1.971829743541397
0.031845715006511566,0.8703319073287836,1.027974794874808
0.9039474312246052,0.07458926288557821,1.0689749800298163
0.6801423462764878,0.19237828024954184,1.1368116368821932
0.8323420443371068,0.34324988790407596,1.3157736267148048
0.8137944292003954,0.540026805388573,1.5148984126177671
0.7488023570699036,0.05851771221927393,1.044467699029116
0.17911652269232559,0.316768993102736,1.0578323350219405
0.9065132266444331,0.8853865620125649,2.0957767897352695
0.3269471577852079,0.6387222065510392,1.2244524243487434
0.5874101573966849,0.08504567803591012,1.0508026730031652
0.7099836978894553,0.987694483121842,1.9151661477400395
0.7215772167733733,0.2066448677406615,1.1569091481719946
0.7686574779828631,0.4560963689139138,1.3969723192593202
0.4986608902446249,0.711427189893303,1.4023389620805684
0.8445260476465758,0.9859315081875362,2.152526621164393
0.6433469131314024,0.4237160518015589,1.2998416685016072
0.30918279831983253,0.6622524871247867,1.2197559383737553
0.30410471709054154,0.9780831247090194,1.3301754536717323
0.2281533984167715,0.8017281830916712,1.1947940584649128
0.5966708213117432,0.18480748692490656,1.1144769986988912
0.6090559865091544,0.11758466610698937,1.0733670544516996
0.3782277109212473,0.4046386324812904,1.161272910470098
0.8188721398878384,0.548329564658033,1.5280445491770607
0.743087807204966,0.392568927227286,1.3231339991530162
0.39954303066303076,0.92152869739845,1.4197002293124286
0.6326336804611811,0.6895555570868764,1.5104636174001258
0.27967433904053207,0.1808938128290798,1.0514591536871163
0.703703477294077,0.10457224862695425,1.0754383026116041
0.4744883023730718,0.19185653099582156,1.0938825029246848
0.1853965474471193,0.2894498153596403,1.0546403853616928
0.8506983236087463,0.8887801353979473,2.0108449168677742
0.8167110108711616,0.5720131734034223,1.5533368093512938
0.20221515638043486,0.6586837226531859,1.1393843013075013
0.48947907885106356,0.05794950681878097,1.0286358236095494
0.9890637845669414,0.852565588218894,2.172929436403038
0.7937284191302352,0.014980105231904073,1.0119374478673278
0.9899651689085694,0.2308407222514145,1.2473674286587915
0.8478612556653056,0.7361717431166817,1.7881522148310713
0.3403201614076877,0.4317794029062826,1.1545113696457057
0.6327875764257497,0.14259733831881105,1.0930320362517296
0.04877213331452557,0.9320255342986212,1.0461562464991836
0.9666888306590671,0.0990499789411402,1.0989073169440502
0.8020629276553584,0.5085664653963852,1.4720913599336178
0.07374355895926554,0.19752077046735272,1.0146369512970503
0.20143196033604527,0.6024423804790086,1.1264667793812089
0.0017522167156975854,0.5279339249543465,1.0009253399781048
0.3355184088335815,0.40815616431362145,1.1434941220310042
0.0942257409386078,0.8481358321880096,1.0821033573923715
0.8119998440990512,0.694325193536022,1.6942657651738169
0.12104526550818018,0.9203630633658103,1.1157022159665226
