v0,v1,v2,resultado
4.653341595970776,1.6621266733548716,3.8409131355282344,2.67748526709653
5.735187129230219,1.8616300685257716,2.043873112569666,2.6698900883416705
4.241531490796594,1.7138760850867882,3.027891500781447,2.2468226038184222
5.246095685304558,1.2182813594950956,3.8521846521444676,4.22821278644398
4.548250215306424,1.0010599502837088,2.6504017200906382,4.386091211530141
4.4347477420316395,1.4569099076983703,3.0936741822736797,2.86955715959279
5.3556419312901955,1.3160501227599544,2.024946333264568,3.7621403869495227
5.417383560953334,1.189111656442634,2.2399992021344737,4.334574364736199
5.337250702063409,1.8510142439909913,2.8002262438111476,2.656206644499819
5.399299227496967,1.6618091083577138,3.8669079660640735,3.145834811916132
4.671043686664652,1.8547028706711512,3.388331030029316,2.3416042202422953
5.7561929664990075,1.1910539137133778,3.3578142538045874,4.741428593815149
4.987145568411581,1.2336489134136959,3.018494936451364,3.906323874694764
4.772259762479565,1.4478554032806878,2.120026821788324,2.9441939070652823
4.91220807728794,1.4054360918033133,3.905108665184609,3.4013044030917503
4.009977995311324,1.3697817664293623,2.6610114659290494,2.6788410189604823
4.684832457273528,1.9486318543766212,3.096653975483812,2.179627173381646
4.823051118435927,1.434938376754951,3.7493735611620647,3.255041273282591
4.348847938415888,1.2218761371610125,2.615138447401689,3.3502904323830154
5.865853666957094,1.1044212606888544,2.9760552885740577,5.205285810359899
5.144516381787977,1.5188279444582036,3.127439460267813,3.2347790233011873
4.595147035391525,1.2613008456885713,3.9165855002826033,3.553781264132047
5.1430161676237995,1.3564506758430506,3.903449844832162,3.705120297573411
4.920583060037707,1.34725067705715,2.9434085840181274,3.492879047805622
5.99425966495442,1.7270900200533523,2.9955914438588644,3.3084890660284336
4.422089486768998,1.7057351504849265,3.9038151881488288,2.4644161472329933
4.6011974648953,1.3889596293943791,3.679524207882466,3.2007743653170944
5.7951812235657085,1.882460784132096,3.052230095687881,2.9013502948250545
4.927446303772496,1.061751116939263,2.1755154095254325,4.410478273270743
4.66075940653934,1.3288366239392526,2.5092007943106784,3.2763190024505535
5.649108302833932,1.2841085683621356,3.716648737229157,4.317275340875288
4.835237926415909,1.0725690635748801,3.4779744641556176,4.416668096272042
4.051401905898526,1.0905741656634134,3.1901660536085394,3.5820235162449547
4.525690956004299,1.507667210510824,3.8754374674551118,2.890253484879358
5.516675413883547,1.1664405830325433,2.254291440642574,4.519512269800894
4.9917853247521515,1.4238096652281946,2.6498993258591526,3.2994019502549996
4.719880019865824,1.4479203005789878,3.9818533293468317,3.1628441043022915
5.289777278975068,1.604650226767638,3.6210416239531846,3.1803128717759974
4.489000384581092,1.4903732942694266,2.5673481132562217,2.7522271228852015
4.834574531992466,1.1534961112313895,3.3726899011042732,4.086417168403897
5.152975150862314,1.7223608925777645,3.0323148941253883,2.8066970010178176
5.649171473300556,1.956905028665859,3.6826423554855348,2.757861861626733
4.247258074503818,1.1218977186218364,2.5975985092933613,3.587398727304516
5.857854569152419,1.8439708135465578,2.972389838931771,2.995783761699245
4.563038821694475,1.2960587483544561,3.198478343255732,3.3809183145767565
5.063180300130009,1.5704269281873326,2.8844799218333765,3.0345454562984844
5.139923026347152,1.2550723770114096,2.8854429508360484,3.947938598172392
5.748845242301649,1.6009250111185023,3.7839716659959306,3.493657787279484
5.143215482959143,1.923612824969692,3.328479175320945,2.501591246987129
5.863916495365212,1.3400240254278803,3.607672819642283,4.288459077935985
5.257070341342796,1.3767369201587707,2.9252570595481764,3.6643644070274752
4.26867520005572,1.8557455393874935,3.084263605851076,2.062430786972954
4.784089092033595,1.6883450900537715,2.949535360727106,2.6257954184205725
4.659397958564906,1.6552530468294955,2.2135447335405027,2.430937201045796
4.777257976685114,1.381739457587932,2.3285789725038275,3.183328487828552
