v0,v1,v2,resultado
3.7982480806153918,4.671908886978443,2.2767143584016485,3.9996991949272838
3.451692706572457,3.5482503304056734,3.4147301960208742,3.4522053523060268
3.934261708917607,2.5043951807596323,2.2011461622520527,3.4697955618939673
4.799966723012427,4.565399212914975,3.7351600316437086,4.770063554049515
2.971650477761926,1.3026746104428266,2.9029169948384066,2.9446219044173123
4.744546566126292,2.123453132733175,4.6165233704398325,4.695276938126259
2.3001007750090188,1.991499303829963,4.895994847012354,2.4226074937457645
3.4935873715661936,4.400670081431402,2.720597908855951,3.594903541981495
1.9389726097962132,1.9343715625661675,4.121469990267522,1.9406322253007235
4.684871220912515,1.216084872680046,2.9502547814683435,3.580971653928215
2.201308325651494,1.2111421356744252,2.2173501132754825,2.2059510476359123
4.29885349327499,3.24176658875764,2.5096880801996293,3.993381340530951
4.261649825113954,1.3117164908644998,4.237576844372889,4.248891248038428
3.715439704369229,3.9007700047540856,2.209396683205689,3.7616888162682294
1.374219347690366,3.9958468502635234,4.622331760113744,0.7994282928748638
1.9963586672775882,3.653386597232168,1.0402690939652492,2.4025729574477452
1.492239352139948,4.7685378826551466,3.2305367911850973,1.0102344223817847
3.034484415113408,4.189911255682148,4.834375942807478,2.8203007307546555
1.6545550122763686,4.038921719320999,2.2651561624589442,1.4518970348311215
1.5113059276363154,2.207499041553199,3.655488727067072,1.293406883481316
2.2134726242057425,3.5870715760756444,4.108319553667993,1.9200803739325032
2.248941983600338,4.486592417911167,2.566620344296193,2.152480515542033
4.833125176974054,2.909930328227758,3.2063646709977967,4.370565209112424
4.85496483217738,1.9305991503298578,4.6212274029641485,4.752832333860947
4.1134283161532,1.3040238153327208,3.3582583125385446,3.7037031059249617
2.0749282140218823,4.967237304449293,2.6071400134099414,1.889830116404
1.2595715051292284,2.5828190689450103,1.8329711167451674,1.1083712596191162
2.282145916220411,1.014747185428646,4.985125775409378,3.04363383382049
3.665582963972492,2.5515386874448756,3.842541276474951,3.6966760405133536
3.5113985640513823,3.9968235339231155,4.704144396820302,3.4460931278290716
3.4383851921879276,2.0676961977896307,4.670753606578118,3.708778444335919
1.8324161641698336,4.709076348099229,4.581293984798954,1.251222012615747
2.3575061260844197,4.225900744733046,3.4522480206527106,2.1181583394226133
2.3097762714723555,3.6481276086408325,2.000252809366881,2.3855211239374032
3.857111377702416,2.4148133425359624,2.56080840891847,3.5147057011744227
1.5113943639574994,4.036024664201727,3.6566622821035817,1.031087349459666
1.257840316650157,4.3901005052781805,3.761119012945364,0.7127587527615797
4.758066145618035,4.126446641345101,2.7858718513251053,4.584431454669217
4.312499942191761,2.136416593621671,3.435836194083715,3.995323711280794
2.0099559142298653,4.922178610592133,1.4601026560478383,2.2966386821659635
1.8945157730366433,3.1884199857917435,1.0336239947443877,2.2010341272908613
4.583028210694857,1.4487780378391864,1.1942941762436834,2.4419137000760336
2.1836352669866046,3.616500757344939,1.9335961740152396,2.2501541489292762
4.970261797170615,2.6458333226641835,4.449176522393629,4.80521557186636
2.3789842047915783,4.104332729644377,4.178858844672602,2.0551173807207004
3.080497092817007,3.5247431127034092,2.985898750000541,3.0869654535748103
3.258967765420333,2.2060982551833526,4.51880431135693,3.468918185257839
3.1249849899141866,4.099814568077024,4.663346416512633,2.962739787404635
4.4850410301964665,1.011978635197694,3.4730913406617927,3.817974844853924
3.4047076772117277,2.0243370088187462,1.1602586109515638,2.6480525861797024
4.909112262059781,2.4935218024930195,4.666698054560042,4.828670855341586
1.046414622467084,1.5245244852395001,1.0484009948903261,1.0460456380672556
3.320645435836123,3.7941736016114755,4.688222950362791,3.2460164724227454
1.6735684006965155,3.783747374428182,1.441102066959548,1.7730355214073765
1.5245053603809091,1.3203910927462457,1.7565894022986637,1.5400579244550565
4.969016385381534,4.8128002796344385,4.3239156728724755,4.958011126237286
4.428013741959211,4.303396937232989,3.5688091417879075,4.414454206646827
4.489695155801985,4.534064682501837,1.6226030890132082,4.510453085288523
4.6125464504093365,4.502152592261387,3.233842713412262,4.592955695546056
4.863674930965669,3.147705927141951,4.715281735155969,4.831504735378269
4.834884873723294,3.8934163167223774,3.714525894989536,4.7001073556752395
4.611474783681677,3.4543815494303045,4.621894994748018,4.61296817736173
3.53287375823746,1.9158324277544323,3.3933600638919987,3.490886539978784
3.8807424077306014,3.555795593596944,3.626799752249652,3.869287733291533
2.906382700821074,4.62500080128619,4.2627101806835785,2.6658180947745485
4.4569710886425415,4.674286218698524,3.086172649686795,4.4956908602481676
3.611979703085151,3.5571306780991803,1.8444406586737228,3.5941203744470753
4.526262250297278,2.8494432637177156,4.7949604874259855,4.585979497337887
2.936312249438629,4.834361565558689,4.08204305542592,2.711123169697189
1.2992887586822963,2.85779188036162,4.307974037714601,0.8640983498978149
1.6742689262451727,1.7828241609545437,1.3437239541589356,1.6858248172127643
2.881666300333625,4.825481718014283,3.658986254111112,2.713945233613246
2.174734324630313,2.5396566450076246,3.4255496857501586,2.1008163525171892
3.5594403664879595,1.5102314291117986,3.9014072745034234,3.6938206690370787
2.4586634191927175,4.089589334935949,3.9150718622397007,2.1938813762422957
4.897735214459139,3.9175208285802587,2.5650685582131856,4.568713993928666
2.843927080630781,4.9642596125953835,3.1130739773570313,2.7749876128682107
3.1529760336449977,4.270005053630611,3.553814212182838,3.096767448926178
3.3550659387067,4.193160708327875,3.1148580544145648,3.3828414020139554
4.282860410763197,2.5091487428600807,1.6449004629565978,3.39103809958627
2.903306764724603,2.6676643470188117,1.8198224599598398,2.8475054353410894
2.42487944975925,3.504058503620729,3.1242544729679596,2.31611891860973
1.71297289554811,3.8099382380886477,1.2510863816051496,1.9284191951981238
3.496872708946518,1.8985185302487322,3.9837585490685354,3.6343732447251513
3.144943351243904,3.94046101469759,4.398278522273898,3.029754292960949
4.458905086741259,1.7344108729604164,1.2675964386028538,2.7030986886706443
2.9380697182149804,1.2111666020578058,4.6934012043875795,3.560147857738042
2.3915149204617046,1.7834534009508323,1.396093913675816,2.215185027993649
2.4576890919376373,1.9126205094758695,2.4582339175377568,2.4577570364396495
4.889346399834747,4.06854338259614,4.5489853163676965,4.857141198039112
1.7477391134186075,4.838143927083221,2.592619003673743,1.4551780822298557
2.3870395064619645,1.3311831602703998,2.4255805032478803,2.3979210165704603
4.285198246018949,1.1851606508918757,2.036413139981798,2.8473418218735786
1.1198527194378323,1.679657539261112,2.1304186095103863,0.9887549307351298
1.647443624540152,2.8320457824538936,4.44292303120711,1.290792529313514
3.0983654107373098,3.1890070319779427,3.9587911957073554,3.0874925935531126
3.5437036859557094,3.269357634721601,1.4717888381804691,3.427735943738219
3.9692897888644314,1.1833029044616699,2.1928317118050953,2.8987330476595843
4.282236484864968,1.912769108363411,3.0971063549539473,3.7865945931215266
2.6211537596466044,1.2084015989680745,1.0304366349285892,1.8953331661960566
