v0,v1,v2,resultado
4.565723264243645,1.0611103613495434,4.611097456290675,4.69163731376795
4.986537572731441,1.31080646241134,7.887967771965006,5.056849127436211
4.531753898698817,1.2447027559190564,5.764577366167387,4.641238514456985
4.0896793937243565,1.6178391964970722,3.1184362215038965,4.783828639220301
1.4414120354492144,1.584126011183721,8.227498599947921,1.468896493136383
2.690548556590162,1.6912089166222768,9.692113978254834,2.7324691089583886
3.6977615449093255,1.1831750117545727,5.0505743968261685,3.8036057262204146
1.5488076660726557,1.903267433369343,5.52146219983701,1.649929169022636
2.8652243791943475,1.6014922388145993,4.232318277601154,3.0953854180765292
4.0834129360026274,1.072247248325423,9.079907567352475,4.112186382791684
1.930680756288623,1.2577533640816743,5.052972491912853,1.9934223193137972
3.4206412082924964,1.241556579069723,7.224690847392551,3.4722975861359484
2.7169307499134847,1.7876837179728202,4.9840565601002496,2.9106009634813943
2.1192965043030827,1.4961557356811803,7.607369751910758,2.1615122163618543
1.2208878743372389,1.5528194760264822,6.631096856384515,1.255805417006289
4.831941195793103,1.7299354314567532,8.410701197982926,4.937511402501649
3.757204136087353,1.0367325298629408,4.385845203310625,3.866787612132072
4.375107763563941,1.827925604373806,9.922345876947318,4.451294118094658
1.3801036121580528,1.7830025035408763,9.019074901097007,1.4078895714493835
2.1967448538067154,1.1227430476489706,6.472564816881777,2.230558809394639
3.030913176173396,1.8883732695523714,4.952547858489673,3.2785977139364744
3.637811956832859,1.578532666053385,7.038538328445912,3.732899897442501
3.3349224641954103,1.06780117205742,3.4415884674080104,3.5080429102811204
2.1205321589664092,1.250633626081755,4.712134060487733,2.19941083878258
3.073628151229857,1.7421279534463538,3.626100358984106,3.504599439947961
3.288510079090721,1.7689603793892634,6.320511329396106,3.425402472549779
1.8945727594000745,1.161174248019158,8.205841689725197,1.9138308243972515
4.841841989504056,1.511445166000526,7.376472299438381,4.946799508201386
3.0625146419591025,1.9291318199995042,9.331286614234907,3.1301370775777486
4.1417861251470285,1.9625499404499829,6.463949277941706,4.346986035588099
3.8632215541851314,1.421389640554375,8.875363563762633,3.913737390083507
2.840141087346576,1.5257702732531486,6.7084897749387835,2.9165775952752884
2.5680502404759173,1.0768132523387384,5.284983934024844,2.6230743718108047
3.2840387739388963,1.4822857231806812,5.502457406935788,3.410102600041403
4.020469997685129,1.1059762970966804,4.5573229855778745,4.144361063027365
3.1161723589826176,1.4662427856227735,6.85353453490506,3.190031544052736
3.1481893129227334,1.5080995098461825,9.850594522150297,3.185745692411085
3.1656385490539543,1.3824049318395892,8.022834139820983,3.21370600652223
3.8964109503452313,1.618645156861026,5.262290708178942,4.094942192169249
1.884702378278594,1.7186016125106058,5.94890446514611,1.9686430528734116
3.944146782134346,1.701900961810337,3.4064216063203565,4.553141824639209
2.6134992343116843,1.6474129963586455,8.148283747700198,2.668609879869872
4.475393310491148,1.9808179127985823,4.0971274670219096,5.1126103073778735
4.896561548402799,1.0820437795930171,3.063154858426353,5.233992359417337
1.519957375199775,1.241977430191735,4.955953932961727,1.5700580600371172
3.2520364274447506,1.1431799604857664,5.356128419942895,3.328738950823252
3.924797491892605,1.9016264535338783,4.038329469339317,4.4489272988263
4.115117823583061,1.9145232506913508,3.0150865634213924,5.326823059797478
1.3872725608974759,1.3022775750314008,3.1929027214183137,1.5193968115328818
4.501685975644273,1.2220289105689446,5.0923776909808876,4.637185612626378
3.6557228964026107,1.4958783506895987,3.1308462881066434,4.161439337153005
2.720470054329698,1.6059905047591903,9.825264053926864,2.757557108103923
4.80247191009377,1.6254842731978998,8.31588429191871,4.896932764912378
1.8108840711931227,1.8277344287751782,6.243979274900669,1.8938372521768163
3.7369056082272616,1.848478159108255,4.53112785972865,4.0929791523664685
2.460250986100009,1.6565336378746274,5.050124262257334,2.604345966667448
4.54135506005833,1.9453317515234332,9.488833195169676,4.639909980427349
3.229841553556111,1.4181934349510066,6.207844501669698,3.317574078521847
1.2320610523477806,1.8060722284057167,9.848895866135347,1.2533141914372772
4.9220176863428815,1.4122384908219048,6.006733251897844,5.063965955116314
3.320681899939296,1.6921143873889022,5.99351028023048,3.4614992009618084
1.6907711663312677,1.1866510469479459,4.266450833142658,1.7602263989706557
4.759452465529016,1.7539640837677712,6.055211955108777,4.972634073468683
4.268931079523435,1.508368191838371,9.485605943539092,4.3239493585958995
3.72267796008963,1.0734621484595508,5.379506642412056,3.799083835031669
4.357848868108574,1.5031308303151518,9.220828561061435,4.416931348731967
4.835222397332395,1.4879494994256208,4.2337889353365,5.164687974578809
1.373521426404288,1.8585754349439008,3.67735437864706,1.5917896481187066
2.5191789823927864,1.0950316277189733,8.888699637908562,2.5385157544042802
3.0777922492079295,1.3888011328826173,7.1755032400470125,3.137112236507501
3.391352587308576,1.054921416052296,9.204360660364781,3.413848336284088
4.756778908276038,1.684821919486791,6.686572187409951,4.915374449890863
3.5554877064358235,1.3524503822387848,3.8982982752048936,3.7909443222445134
3.947912203673472,1.5135748600145722,6.2903685003237335,4.067413067138587
3.692936228405658,1.8099734185360488,7.427219601143296,3.8077316578577984
2.502685470675223,1.6306477271519642,8.737777557697612,2.547438634292756
4.219890764015223,1.6336487820211978,9.758003044061999,4.280301689702645
1.0372578350278898,1.4501949858169867,5.284838697863053,1.0786637033190534
4.788436842406319,1.3198719921274376,5.0552528067617,4.96049316113256
2.592036249547772,1.9804845113716047,4.044129766412987,2.972925379072633
3.9921903133306453,1.1297599005710826,3.9419329748187573,4.166994969924602
