v0,v1,v2,v3,v4,resultado
4.6398497430908,3.305233975032279,1.9637039387910473,4.049005991839919,3.7163822282340315,2.2049274064481383
3.2918508138322258,1.4799724528313325,3.379520632752326,3.012285774926311,1.1377152295325597,2.3700172852795967
4.954450793189675,3.3303486058780143,1.2003438074219845,2.970649302060903,4.238287619274907,1.7462945664499305
3.07400436526292,3.15084932923458,3.31919309614307,1.9678184736290447,4.352953973526907,3.9418664595456736
1.2991358402391202,2.5854536745729857,1.741689645794858,3.8810714410731593,4.865172356658624,0.2670101268346702
4.089847529886757,2.6065837965900664,1.0104689547579007,4.732391012808035,3.149645029676067,0.6279282016986981
1.1346382184201373,2.4286065397276153,1.1526361312792162,4.349934738348649,2.778320254946737,0.21275396190113866
4.87525479495212,2.778887218992366,2.175481172619665,1.5973338993904362,3.531761530397095,4.839340214237993
1.8792964421169853,4.030907202977261,1.2998894592945862,3.9554659018872473,3.93479269877174,0.8500932298744921
1.7074258320984987,3.2077976990703543,4.428404678091691,2.177498160050039,4.220427043055082,2.8220690969325375
1.1023308243986958,1.5958312442623996,3.375176545543168,4.073282055282306,1.1037770686457833,0.7024821086156158
2.422798436896479,1.6930599409742384,2.7761822659022846,1.7814431487364937,4.041822079627134,0.8925643048238922
3.815807895713168,1.949046796172421,4.913430094595015,2.9979878335402423,3.7413183147590643,2.116606065099273
4.271420408542332,2.199031694407678,4.904951794990594,1.6041344047558126,2.089413188391845,10.075896546659049
4.654206297669447,4.28394590330937,4.9347297572369335,3.6318326014700655,3.605641566723183,10.7291997413914
3.522335566787199,1.2878203442527427,2.297215031260211,4.451479881020132,3.465041610534019,0.29000722429098535
1.7777567999843948,1.1113999218021102,2.5901266434424097,1.3602463981812871,4.2384087484146225,0.32884587227071893
4.644541708554794,4.2876245123818695,4.267228478475119,2.797469279927374,1.1887492480906863,36.52123188869138
3.3275884649371066,2.707684762637125,2.616242382625318,1.5097631685522783,4.515709231912021,3.120669225549374
2.731696898449848,1.1403000448350284,2.1296719191307596,4.810481807665905,2.572306915694021,0.2037749898887021
4.417368783442885,1.2538145560695728,1.6050750399640346,3.186189491055145,4.828311427766202,0.2415113156771755
2.739227708577566,4.517231228588651,4.0043443970927335,4.260713486247528,1.1258816211614242,15.552774913683834
2.8504887569845296,1.9133739131240448,2.3251686504734344,1.1832397735325597,2.6078603464020214,2.6211697250079187
2.769372608325785,1.3697805644172494,1.304222889053635,3.1852017317194297,3.0497769887190596,0.2325460293871086
1.4657199045003613,4.257696045810842,1.461097292310396,4.58768362147795,2.255832612251494,1.2504255646280154
