v0,v1,v2,v3,v4,resultado
3.5632163677986717,2.8737514077394417,1.4042430532791048,1.4962835708650322,3.1240584355879197,10.371067160966906
3.290097999195083,1.2171179217808605,4.102332321311167,1.907270624531272,1.1832602105893661,27.838020216864457
4.938025715108862,1.5604848941482938,1.8426335473119755,4.568294753653446,2.9538755356771853,15.46276688946774
3.831503827703867,4.040236887151043,1.365812766254975,2.58566143754795,4.387378058593561,2.6575034735903955
2.2354557166577615,4.589474407803708,1.395664244229541,1.2410608996756016,1.323646458947227,14.013951953667096
2.220054278223948,3.365003722491314,3.799967334402172,1.6573239751723459,3.0082012101576656,9.32996510618015
3.5169382149774386,3.3337056597067134,2.433235835392854,4.511948871275266,2.2906922650236,40.75519491857331
1.029066990989922,3.7741611002790827,4.626805820425725,4.350754225095821,4.095704214507165,-13.0156139593079
3.7417232161182747,4.935570229076513,3.3328367170759083,2.7125770601277406,3.918688478857883,-5.25258986261685
4.491663547340577,3.60219900900838,3.126983532444112,2.294842440096293,1.9881772254219259,45.644763901518644
1.7636824724744935,3.457732950524759,2.7532950077157556,2.770454650375803,1.7171658496609532,19.407646059715898
2.399249242260652,1.335101487552207,4.29157582927936,4.216626268006973,1.630232439927024,46.54332129338273
2.4596383322546935,3.1953293437660393,2.795728918442285,1.4199053042917784,2.1827793615078375,15.851251760139716
4.562629513248953,1.660058113907279,2.117503176170518,4.429064808057978,4.365103181180727,-32.662040588526615
1.084834246447226,4.944557887540581,3.937277391814767,3.6058869531421855,3.9522397002495855,-5.798170164357288
3.797960591658823,4.982089353386553,2.7324879531366237,3.9708806804605667,3.762588100421722,-5.055665103436084
1.8732158527571525,1.066803952573796,2.5309383604925557,4.576318339377675,4.004834460890423,-14.489826207745436
1.4293610598998896,1.9567611325999326,1.5415902780148474,1.8525016764917028,3.7391284715820765,0.500374867914574
1.888486903446298,4.503313329225031,2.1007977366959456,1.936911913682629,3.888871863895347,3.281803154245874
3.8118687483611327,4.957406277903113,1.7983535965624546,1.3939190765193197,1.3835049561956372,28.285316054725996
1.542472055611115,2.5714881938277756,3.0682491366895683,4.5806097526930625,1.4239115694272697,25.411608861884385
2.1948928916886876,4.55599326913573,1.5345486675821562,3.9127479005129007,3.607080576201628,4.084496069581643
4.814623204839165,2.7148192892615097,3.674995369766179,2.9117042373736717,2.5528639934329966,41.67947708069589
4.956419231336557,2.3557472036619487,3.7396602518730213,2.8744214611750754,1.559186252937387,64.95081305954957
1.8383819376702113,2.391271925413062,4.039212619673658,1.8818817904570202,3.0512038576890164,5.657456703975084
2.0074538927557257,1.6560090790506017,3.1760196155484013,4.1204269306056585,1.3224042223778496,28.788747550407386
4.318665550435435,1.552168184191978,1.3925753371439873,2.118899846317755,1.673085372663758,19.379892907585052
4.531242903190984,2.860550547841927,1.0036489996965456,4.155000494208888,1.4234880852264573,31.653218089015247
4.249093622818188,3.3929748802703728,2.995306583107855,4.902348272022815,3.1871876591539707,11.573205856280934
1.5688795887886133,1.5893281673088873,2.3638534965130775,2.733545945170799,1.8839781556926538,12.137983472440979
1.9603568893112784,1.426404061847796,3.5192014859925944,2.2767502881227553,2.088669100899008,16.443712961117306
4.720913635217627,3.5857922186946483,2.4204598789313527,3.186447978320541,1.5677159764973738,53.33888918422402
4.173869107138502,4.6436926734630735,1.952996229898499,2.176063445681371,2.7235715529775013,26.583073453393745
2.4152201531494564,3.109223796121814,2.4939948459049117,2.6821732250066552,1.913872485959335,22.72414258416746
3.52404653219818,4.079048278122507,4.043371280334039,4.834125057277939,2.552478408776085,52.647072967301845
3.2462695090960927,4.0576060256168995,3.7070532084888934,3.92412654197169,3.2665905742490216,7.284626952468684
4.293538377954529,4.108175891441158,3.83245820558128,4.856136042718304,3.9953362805757733,-42.59079297917634
2.281669757385561,1.125459401594823,3.496806989996276,3.794520294107904,4.492307825922138,-26.976640189885092
2.7218614186355707,3.970783883083613,3.2840956642564447,4.535802127389983,1.2213228932201732,48.9019831724065
1.3528486478314967,4.06819221559585,3.7222789831878407,4.904587914130738,2.627842477071917,17.641368630168394
4.576068161160956,4.094209877063998,3.323319009625253,4.497092043023455,2.451233368232979,62.28747919707104
3.879738824910369,4.969909141372794,2.420583537105607,1.9168112079647983,4.5222033194822036,1.6053080282053356
4.257967360801025,3.5238420009651605,4.240718559008423,1.142728094833871,4.330109033949696,-4.140217782758305
3.2414972041262566,4.265175011568676,4.202992432325968,3.938450638131327,4.197916852692107,-32.88604045172371
1.3043726416304215,2.415085151178542,4.606294121909001,1.2702518341960904,1.3685147724664701,10.626643158102794
1.5058956450894914,1.920735526911176,4.636485322703965,1.9800437834388065,3.0734599627495607,3.833618872689434
3.9613241619103103,2.744866238437796,1.6269864327923478,2.2165498963685955,4.210353503141006,-1.6496181229141174
