1.66348,1.98712,0.52609
3.23249,4.54906,2.34034
1.10451,2.652,0.46619
3.29178,3.20319,1.67816
3.02994,1.17713,0.56765
4.76945,2.94882,2.2384
3.35931,2.59961,1.38988
3.61001,4.26115,2.44825
4.67588,3.49851,2.60356
4.65388,2.52291,1.86869
1.03771,1.21227,0.20021
2.90672,2.88131,1.33294
2.73382,4.97996,2.16679
4.31179,2.65497,1.82196
1.0374,2.5755,0.42523
2.38551,3.69862,1.40424
4.17985,4.76581,3.17042
1.74489,2.30989,0.64148
3.34504,2.03796,1.08497
4.49984,4.57202,3.27436
1.89197,1.65936,0.49966
1.65656,1.89944,0.50079
3.83282,2.18423,1.33241
3.43139,1.33272,0.72783
3.20382,2.10738,1.07456
4.56863,1.9151,1.39251
2.02072,1.81173,0.58266
1.2491,2.05833,0.4092
3.87825,4.81404,2.97143
3.69358,1.9621,1.15342
1.61958,3.60575,0.92943
4.47008,3.13058,2.2272
2.70585,3.15819,1.36007
2.39676,1.36087,0.51911
2.87708,4.75649,2.178
1.59873,3.99655,1.0169
4.39769,1.63353,1.14333
4.47231,1.51229,1.07644
1.15409,3.3606,0.61727
2.05688,3.62866,1.18789
1.69762,2.81645,0.76096
2.48226,4.08148,1.61244
4.72205,4.58676,3.44712
1.56474,4.44331,1.10655
1.35132,4.85076,1.04325
1.04876,4.80442,0.80193
3.15132,4.41815,2.21592
4.39126,1.20221,0.84021
2.1446,3.54175,1.20889
3.15999,1.1946,0.6008
3.74645,2.26631,1.35132
4.46571,2.94109,2.09035
2.5173,4.28855,1.71817
3.09548,3.19943,1.57624
2.98199,4.02843,1.91189
2.54217,1.65,0.66759
4.34914,1.12461,0.77844
3.35465,3.19546,1.70609
2.03127,4.76309,1.53984
1.76246,4.57764,1.28405
1.20578,1.90358,0.36531
4.25424,3.05344,2.06743
2.9797,1.54749,0.73387
4.81223,3.24499,2.4853
1.80162,1.67776,0.48108
3.86522,4.49334,2.76416
4.89803,3.5153,2.74034
3.64137,2.83047,1.64038
1.40325,2.26382,0.50559
1.83297,4.13773,1.20708
2.18709,4.03273,1.40374
4.38351,3.15867,2.20367
1.83266,4.93522,1.43949
3.26182,4.51124,2.34194
2.29074,3.07475,1.121
1.47994,1.51594,0.35706
4.05645,2.83752,1.83191
4.02398,2.08593,1.33591
2.28501,3.03517,1.10381
2.16829,4.44109,1.53259
1.76963,1.76156,0.49614
4.8652,4.68818,3.63016
3.76486,1.12214,0.67238
4.5756,1.75803,1.28025
1.91911,3.52131,1.07553
3.66464,1.70973,0.99719
1.12117,4.52906,0.80816
