v1,v2,v3,resultado
1.432346164084731,2.286486087912786,1.816676390971001,5.949687079494774
1.9708829944021118,2.3052063289949656,2.0957733044825817,9.521709988319474
4.80623154389433,2.2994249054097757,2.705255866905052,29.897320558828515
2.4462676051755645,3.4726584073487876,1.7102243811011513,14.528444648481356
4.722953991933888,3.8740465465874347,3.5780200638261026,65.46683131516166
4.312504285156496,2.268257439766019,4.505220436743743,44.06948031292974
2.920997945996606,3.323098713784502,4.204281809785628,40.809973491992665
2.978133312954995,3.0705076134702263,2.987117976318623,27.315344901333013
2.798016897249617,2.135192190301235,4.7390060126159295,28.31226175895045
2.0087521771175174,4.6178207616419815,3.104384258964903,28.796446914599628
1.5744970954436535,2.943094901240318,3.4082719866411435,15.79357238265592
4.513327727695568,1.5182436201832537,4.144073407933519,28.396562797025762
3.8318151784063046,3.4901940182087814,3.9603571103602975,52.96493843646714
3.088705005824998,4.5134782998690905,3.1364843944336807,43.72511111336206
2.5449494941227764,1.0911365331673237,4.622394275981467,12.83586827536483
3.615245850777914,2.5303285041455683,1.5355502750530463,14.046844809389432
3.219881274529178,4.26230962824385,3.985214302927896,54.69360298998494
1.4519289882726705,1.34494685920123,3.6285393881891252,7.085693182164959
2.740347196862322,1.9062857471013275,2.8262340352472566,14.76392102782792
2.3757139243765795,2.9333200151193277,3.3067344219504182,23.043736738007755
2.6149933911298997,2.784192101484724,4.623604017171031,33.662814591780034
1.4182975862460436,4.421007187145593,4.821595936481826,30.23287143013227
4.325393906805794,3.041001184845787,3.691668302260896,48.55846236396679
3.535014888191163,4.77728350376212,1.188573465786162,20.072353310690993
4.6018251088287485,4.988362844656771,1.692355641746572,38.84899413692312
1.9837198682550112,1.4814459984028683,2.8167235596820217,8.27771357023292
3.2203456156172696,4.43517572382771,4.252887740040242,60.74313947074627
3.174669143380387,1.1056883054480404,3.164631313463377,11.108471575045375
3.615859464614811,1.721749190581284,2.337323128508042,14.551246129631652
1.7641830128707343,2.8038456845174737,4.859834766967998,24.039157742170993
3.1670501535224425,2.617615166108553,4.967611096342976,41.18208471858872
1.6515311285114458,2.6906134238175317,2.2848098362935327,10.152853700857198
4.428317382521077,2.968808101383873,3.984842967183418,52.38803123221588
1.8579965320471956,1.9181034595857054,3.84145716699321,13.690298666736599
3.0313105094388666,3.5444198527209405,3.1488859479091817,33.83237738080219
1.4529998379676994,1.3293563107843522,4.136441211180792,7.989761652694816
3.2835218048934074,4.057012258528903,2.8735175307977845,38.278955214588066
4.739005773354075,3.630021733120048,4.024095580162084,69.22528469371854
1.956045794813969,1.3877304935940593,1.4056759114305692,3.815657214356684
1.9734713967561208,1.49451818007131,4.248642686818105,12.530899496880894
