4.16795,1.54711,2.85829,2.42867,0.01878
3.36391,3.10164,1.71351,1.10527,0.00762
3.78419,2.11951,3.52605,1.30982,0.0252
3.34703,2.12049,3.78314,4.29494,0.00932
2.47969,4.33389,3.99716,4.97474,0.00275
2.32761,2.49839,3.44144,2.10764,0.01789
1.41952,4.05426,4.58107,2.72272,0.01148
2.02842,2.89288,4.4151,4.41992,0.00937
2.80825,3.138,1.57143,4.21993,0.00214
4.36059,4.55711,2.60172,4.38414,0.00104
1.09058,4.91048,3.16515,2.75782,0.00695
2.15703,1.74071,3.2052,2.67298,0.0292
4.54782,2.53138,4.25892,1.25438,0.01854
1.6392,1.19366,4.80996,2.89751,0.11312
4.79873,3.12616,1.057,2.6449,0.00136
2.15361,2.02395,1.43775,2.77431,0.00935
2.90653,2.27221,3.88607,1.1801,0.03493
4.62892,1.23282,4.45819,4.94012,0.02042
4.32971,2.90214,3.80649,1.80924,0.00918
3.7226,2.11314,4.02031,4.83386,0.00796
1.95546,1.52629,3.62092,4.32449,0.02925
2.147,1.41376,3.81813,1.55708,0.09094
1.88194,4.01982,3.20832,4.65233,0.00361
1.37483,2.79207,3.45157,4.64136,0.01104
2.13928,3.2271,2.71035,4.72214,0.0041
4.65692,4.40045,4.8341,4.1298,0.00207
3.14254,3.30531,4.3635,3.61844,0.00559
4.41537,3.06137,1.71301,3.09298,0.00213
4.92804,2.17648,3.56046,3.18605,0.00762
4.40884,3.187,4.38125,1.60011,0.00973
1.19882,3.61054,2.24068,1.98541,0.01149
4.07271,2.20402,2.75765,4.14099,0.00536
3.9921,3.98892,1.02158,2.15939,0.00119
1.2499,2.30289,4.29571,1.38659,0.07439
1.0784,2.87477,2.05151,4.4343,0.00826
1.34027,2.91762,2.80211,2.6058,0.015
1.86465,1.67382,4.93725,1.60598,0.09366
3.54403,4.44206,1.06657,2.56648,0.00095
1.81933,4.34933,3.58675,3.54501,0.00468
4.74091,2.77778,1.42354,1.19629,0.00518
3.12783,4.93887,1.89617,4.74764,0.00083
1.70909,4.0566,4.79134,2.8567,0.00949
4.70411,3.15353,2.74386,2.38166,0.00392
3.00307,1.04702,1.64851,3.05633,0.02608
1.66476,2.91817,4.16753,2.47482,0.01891
3.88301,4.58987,1.14559,2.58048,0.00086
