4.96613,3.10865,2.06836,4.20671,-27.93502
4.43219,2.05193,1.31711,4.05387,-9.47382
4.21675,3.3739,3.50646,4.1046,-40.95212
2.69377,3.13574,3.10908,1.02098,22.3917
1.24353,1.16078,1.37015,2.94311,0.38998
2.08775,2.90968,2.78084,3.29041,-2.50463
2.45081,1.12709,4.32327,4.04778,-9.4003
3.21645,1.87857,4.1196,1.3607,24.34463
4.04289,3.77651,2.27122,3.39976,-8.85332
2.81342,3.66582,4.62429,4.8247,-47.39222
2.44045,2.91474,1.2435,2.85864,2.46954
2.54906,2.545,3.08437,1.98162,18.34448
2.93508,4.03269,4.84319,4.54686,-56.54175
2.3264,1.63781,1.4401,3.01566,0.68919
1.53734,4.7252,3.91509,3.72023,-15.55343
1.2031,1.6267,4.05178,4.49712,-7.74664
1.68403,1.38034,4.54963,3.9956,-7.97328
1.81044,2.09675,3.53166,1.49113,13.3638
1.46331,4.23151,4.0654,1.69842,24.96834
3.31186,2.05873,4.4714,1.51023,30.43113
1.00609,4.52151,4.89758,4.22981,-19.73507
2.14524,3.57679,4.99447,1.36459,37.51104
3.0409,2.06535,4.75912,1.38269,29.36245
2.85767,2.42851,2.55049,4.69307,-17.69682
4.71785,3.15731,4.30722,2.52822,36.93172
1.64175,3.12384,3.71392,3.34683,-3.88183
3.61326,2.15003,3.58121,3.47023,-8.97943
4.68416,3.75332,2.65894,1.59934,46.72804
4.56525,4.5523,2.78362,4.13695,-48.53372
1.15271,2.55966,1.49449,3.95046,-3.19034
4.67738,4.43234,1.46877,1.20815,28.46975
4.48236,1.27311,4.17214,1.36383,23.30038
4.03559,2.75781,2.83925,2.83625,9.49942
3.26753,2.83802,3.63921,3.56173,-13.76518
1.15296,3.20754,1.51042,3.36296,-1.22645
1.57841,2.47665,1.10284,2.96023,0.7776
1.60542,3.32214,4.70926,4.06278,-20.00085
1.70101,3.89303,2.15356,3.13101,0.15089
1.9065,2.87013,3.44119,2.56122,10.32511
4.89955,4.23882,3.70187,4.75824,-76.80077
2.13735,4.77937,1.03428,2.83395,3.19936
1.81195,4.38386,4.71784,4.67188,-37.44464
2.51949,2.34269,2.12623,2.52714,7.2351
3.39945,3.84545,1.69054,3.24516,-2.28477
1.22666,2.87961,2.44452,4.18704,-7.47037
1.12768,4.68747,2.81724,3.58202,-6.34885
4.763,1.57415,2.63015,3.65602,-9.70301
1.18479,3.78529,3.33761,2.83864,4.46575
1.89088,3.69693,1.71596,3.99291,-9.02224
4.582,4.51634,1.63745,4.97118,-32.75684
2.14444,2.48756,1.90996,2.08484,8.87182
4.13661,4.55473,1.2051,2.76673,8.31355
3.14995,4.63296,4.12862,3.9234,-42.45099
4.56736,2.80856,2.10523,2.12788,22.92204
2.61367,1.57896,2.96379,2.51756,7.14683
4.70217,1.58415,3.00867,2.55011,12.49643
1.17082,1.13205,2.54931,4.31451,-3.11498
3.14595,2.07097,2.77535,4.70434,-18.08137
1.89278,3.95277,1.53135,4.61252,-11.40004
3.07169,2.98222,4.89105,2.61439,22.54165
2.35534,3.98125,2.77879,4.74871,-26.04014
1.20279,2.41432,1.72966,4.80675,-5.00044
2.12805,4.65875,3.8515,3.52294,-14.21104
3.74266,3.01325,4.15462,1.89936,44.3476
3.56689,2.74439,4.38934,4.53261,-42.27438
4.15694,2.81378,1.78818,2.99553,3.04427
2.31926,2.9709,2.14438,1.71475,14.62255
1.72541,2.39072,4.47646,1.03625,15.88936
2.33703,2.85639,2.29592,4.49655,-14.97068
1.63358,4.09126,3.10407,2.65766,9.65228
4.64314,4.04826,1.21227,2.4361,14.77511
2.53483,4.88879,2.54661,1.31518,30.53286
2.49773,3.72643,3.0552,3.91307,-19.82594
1.55099,4.10137,1.89417,4.76928,-12.02968
2.06949,1.34759,4.96455,1.99303,12.62933
3.56024,2.0784,1.04702,3.07794,0.49283
4.82042,1.99336,3.8117,2.55288,20.33787
2.01837,4.71744,4.95632,2.44995,30.09889
3.28118,2.27463,2.07778,3.81474,-9.66813
3.98529,2.78971,1.40918,1.86482,14.99461
2.89184,2.78172,2.10103,2.40076,11.40675
3.38154,1.77074,3.38572,3.10694,0.70242
1.54614,2.41034,1.15255,4.69885,-4.29483
3.93422,2.61477,3.30161,3.15645,-0.50447
1.01864,1.30909,2.63192,3.36694,-0.7842
4.41274,2.30732,3.58811,2.08454,31.81676
1.22346,2.57911,1.66623,4.16372,-4.48595
2.20545,1.10361,4.01688,2.27297,7.46415
4.48893,4.02383,1.54064,3.1217,0.55342
2.26084,4.33922,1.25036,3.5617,-5.00292
1.25451,4.23508,2.14572,1.48302,11.35617
3.59786,2.89488,2.21697,4.48396,-22.49078
2.80841,2.29924,1.36587,3.39334,-2.197
2.32246,2.97254,2.08052,4.33682,-13.36198
1.67221,1.05355,4.35448,1.58388,7.6709
1.64454,3.39043,2.22156,4.88578,-12.20102
4.99688,3.92893,2.86239,1.14116,51.08843
3.80973,3.75426,4.24246,2.63862,29.24931
4.98483,3.69846,4.12908,4.15322,-64.53055
3.49477,1.34394,4.40866,1.07217,18.18524
4.41788,3.30611,2.45997,1.47842,35.77711
4.8344,3.11965,3.17478,3.75937,-27.73399
2.81722,2.97791,2.80154,3.66554,-11.75876
4.92339,3.02389,1.89221,4.32021,-26.03203
1.45952,3.39668,4.9072,1.72968,24.02113
2.36541,4.9791,1.50497,2.39566,12.02911
3.98737,4.48304,2.70325,4.3458,-45.11132
4.19033,3.23754,2.31277,3.46959,-10.1076
3.56445,4.53666,3.97303,1.66171,63.98137
4.86858,3.92941,2.46873,2.37282,32.83555
4.4088,1.03942,4.57604,1.77762,20.52324
3.71741,4.06279,4.81747,4.90248,-71.448
4.76793,3.9265,4.05398,1.36668,74.32027
3.53726,1.48509,3.5459,3.76425,-10.86319
2.2879,2.14043,2.41314,2.2818,8.95412
3.17837,1.06508,2.38767,2.7846,2.82457
3.87685,3.08124,2.10177,2.00513,22.77559
3.2277,1.12928,4.15319,1.41137,14.94633
3.65103,2.49499,4.74724,2.93168,9.01092
2.5804,4.50722,1.96612,2.79728,7.71862
2.21514,3.42529,2.78113,3.71097,-11.37617
2.45023,1.29075,1.47727,2.5365,2.65761
1.65206,3.28367,3.68534,4.21994,-17.61672
2.50617,2.57118,2.09033,3.3229,-2.42878
3.4757,1.36908,2.47489,3.50553,-4.19199
4.65428,3.46556,3.41286,2.43101,35.90691
1.78773,1.26029,3.95207,3.07002,0.63672
2.51709,2.67034,1.70198,1.28456,10.97437
4.3184,4.13286,4.5036,4.50764,-78.69854
4.85258,3.6343,3.26216,4.56027,-56.86615
1.74266,2.54476,1.29159,4.70651,-5.72765
3.54415,2.50173,4.9245,4.40015,-41.55197
3.87291,4.03921,3.38989,3.92614,-37.46571
2.24417,1.02164,1.90389,4.41789,-4.17717
1.1582,4.65333,4.28224,2.77696,8.23011
2.82302,3.12761,4.86865,1.00666,36.32591
2.68821,3.51299,2.21411,2.29444,15.66932
1.19182,3.7432,3.72259,1.91278,15.64554
2.21273,2.42713,2.99181,1.8711,15.34868
2.38954,1.73579,2.13496,4.40254,-8.43358
4.18258,4.35616,2.31153,3.06147,3.37084
2.58787,2.21223,4.39919,2.60745,12.82182
3.86154,2.06689,3.79127,1.1277,27.33732
4.04698,2.84909,3.40346,4.21302,-34.45059
2.66964,1.94422,2.90692,2.23987,11.83494
4.69424,1.96857,3.09668,1.93337,26.75576
2.59302,1.45631,4.91479,2.15711,15.45978
2.539,2.03364,4.35693,1.62528,22.46333
2.08853,1.41,1.47604,2.66313,2.00128
1.54168,3.65589,1.5807,1.40584,8.78823
4.15384,4.27738,1.12908,4.04617,-15.77126
3.14341,2.04553,2.97494,4.1639,-16.32282
2.14152,4.97839,2.88381,1.58308,30.74291
1.62111,1.18226,1.74164,3.16163,-0.06687
4.42537,1.92271,3.59768,1.73833,30.18294
4.29104,4.22136,1.39378,3.28091,-3.50591
2.67751,1.83471,2.60661,4.75552,-12.79299
1.93256,2.67295,1.31209,3.02483,0.78957
2.672,3.96408,1.77582,3.05308,1.66262
4.28997,2.47907,4.75521,3.88897,-34.37497
2.22659,1.82875,4.23113,3.26728,-2.15976
1.9925,1.13305,4.92748,4.83453,-11.0414
3.52985,3.03368,4.22923,4.5983,-44.99403
4.72904,4.37536,3.04079,3.80303,-38.64746
2.94496,4.49277,4.74016,3.91145,-43.65303
3.07539,4.8949,4.27792,2.01675,58.1005
3.77661,3.65895,4.36294,2.83205,18.36528
4.05522,3.73257,1.22904,3.66371,-9.27778
4.89118,3.89707,2.33756,2.15955,37.0551
3.96064,2.04679,1.10381,1.98404,8.1949
4.9938,3.74196,3.33238,3.6924,-32.59111
1.02473,2.72141,2.03399,1.91604,5.33754
1.12784,1.90825,3.77584,1.88815,7.72054
4.58335,4.1848,4.52154,4.27611,-78.6016
4.06335,4.00541,1.33536,2.58303,11.5181
1.39735,3.81075,3.34293,1.59293,17.79664
