v1,v2,v3,v4,resultado
4.113779046531195,2.071227769522848,3.8957536072104064,1.6791282213412022,3.6724949004857814
2.9614467722791797,4.77841544426194,2.3127294345192384,2.6708819532383403,16.342470230393225
4.215632896079703,4.476842228145154,2.1185986792108804,4.8725936394767,43.405630685312175
2.074817940149373,1.1120476036479805,3.119918854818726,3.824574477871811,2.8284154244638846
4.392409998468741,3.3114590460046878,2.827336758388206,1.7935510367131897,9.226956212441204
2.9664204504209373,3.823084837708501,4.927218716085852,2.9419439313587796,6.771411281915323
3.6075256580559034,4.8538689583569905,2.28967633291439,2.8701660230869344,21.94979153032063
4.940566387842882,1.23118378956526,3.1121736819780828,2.9944387702994457,5.8526322955210075
2.8407962100750264,1.5972507923430013,1.6153469427560054,1.6230040003155173,4.558972456126138
2.395352774744753,1.7989896091005213,1.8635660529230096,4.498330730562845,10.401709728852289
4.892967199717636,3.20740502773617,4.92559235923323,4.811187602885223,15.329215686278449
2.5509442107962834,2.0090639354824984,3.1987363569159326,2.177467028837245,3.4887340142093253
3.1060083231618325,4.953541770812496,2.985108621972167,3.316133894402771,17.091900796941427
4.25389516226997,1.411915379320114,3.5967192813165254,4.547394276820457,7.59366648685798
1.8619557560657554,4.636630593746945,2.750402416561948,3.0860358491253885,9.686716274159402
3.872359000929981,2.881984288990909,3.94685648078267,2.861425913537296,8.090929066019413
3.4192644977348934,2.120244324691074,3.3048915961768013,4.8211004003773095,10.575662030860686
4.029643374213043,2.6247605251731216,4.4729679893158485,3.9786322737664594,9.407935027999084
4.863570286001574,4.521240736008129,1.5965611351329412,4.018369769943252,55.34484471673113
4.542327090189184,2.7592820959056406,1.5633110020952312,1.457154979981341,11.682475201203374
3.9958562204106136,4.942086587313606,1.0788303137566486,1.5174098425945313,27.7760163290246
2.6965896397617493,4.7466582019819485,4.536417787401293,2.718851023561191,7.67140989978558
2.331605333190396,3.3461495116164355,4.422201999691463,3.132880097381307,5.527205084822802
4.834707211768442,2.893464885606662,1.015479160358916,3.631698536991422,50.02961612214789
2.141585901267834,1.5444568959945095,4.499021203494486,1.0960750552573497,0.805811656425914
3.56071177705981,4.989461453340033,4.708557786463554,4.497331670823616,16.969049060803737
3.650747586066914,3.8468837820490434,4.4617507497678375,3.7922900155123305,11.936777812209113
3.270883361178255,1.9449156427300638,3.3452764711946097,2.050359491510821,3.899095064592913
4.265887263315886,1.7897842996518971,2.236095808552943,1.1486511398698975,3.9220019778136344
4.024978347123794,2.9475339364414035,3.728671171491848,2.6998869118344455,8.590409185798379
1.598487655452145,1.7247959899616343,1.744401838531119,3.2853017518384626,5.192490971252691
4.270133739238592,4.397916167609019,2.815823404441267,2.1364423041791203,14.248665083184164
3.667745913183747,2.3405541951489095,4.127628408514864,1.1239663370472774,2.3376024558707047
2.320668717130939,2.6174534652895933,2.0898867784840833,3.51137059772653,10.205775882303096
3.1534882094352668,2.952406159679278,2.566274422478066,2.210813664737697,8.020775470059277
2.5934491715504198,2.358560195995877,1.8042750107609011,2.937905305501029,9.960009783908161
3.542454793801445,4.194028796404062,1.1538090235072982,1.4257164275839962,18.358405041425915
3.0686935863366696,4.76677523882751,2.0115213738532063,3.3121245363162135,24.085751799349058
1.424546451029221,4.5600211967650335,3.618096460834233,4.565216992274479,8.196430493635383
4.559732933292648,1.5693577452550134,3.4974354843943445,2.8081013814988545,5.745455069774431
4.223139903938078,2.2299207286560803,1.7576872312494385,2.748556781109233,14.726108942674697
3.579448925092065,1.1941240062520162,1.6386779351689795,3.8744697381220345,10.10611571023545
4.492242836172361,3.3198222885918622,2.2566581244296815,2.577786076866763,17.035667884838407
1.3036584366986572,3.6523528865274235,3.6732451155226493,4.19217646407704,5.434082119450277
2.7555213851285356,3.527648714749941,2.4500739753239476,1.8432482506351322,7.312969301259977
1.743143537432208,1.6407587167356317,2.9205737256262476,1.71213994316824,1.6766752579822497
3.1923629821434614,3.4559160132699156,4.960223368620667,4.302019743884438,9.56856058293751
4.076113059172231,1.0621604554694866,4.095758773204615,2.9936886905011284,3.164525623054532
1.4088376180318911,4.868172812822499,1.353334822396485,1.9512772361919928,9.888732919831298
4.500140058297955,4.776998423071404,1.232936774003472,3.0717368078989487,53.5579966926434
1.4030120071180021,1.0742740741053516,1.0397485275220748,4.965074448939323,7.197371727351502
3.9545497326781693,3.1532980707215446,2.668148614222641,3.9837505847470154,18.61847865003879
1.9218025264634204,2.483583593161247,2.174365203920786,4.503342858781853,9.885304819680377
1.7808667376883411,3.383749252791636,2.601628064222455,2.9819920349340547,6.907022418625809
3.3364940572670667,4.920260178985431,3.7897003467082704,1.1894058542747366,5.152329444800314
4.184030129919735,1.423173411129386,2.1634710073372045,1.2226036167531293,3.3650166792706444
3.8469563344737723,2.043815924376664,1.489048101542756,1.6039661231318423,8.469260664156732
4.689466768827307,1.5776369416530511,4.253728505835682,2.5669288914845048,4.464518225401646
3.681811455666164,3.317067001884387,1.6577490634912224,3.6575699234391044,26.945710214585322
1.408450971381745,3.743412950478016,1.513374874837841,3.587646144160863,12.498921886350729
2.516488809199038,2.685329348679547,1.2245130253673513,1.9343927431584835,10.675145594995216
3.314534673301065,2.4780651367222517,3.0315491839728637,1.8754359492688106,5.081277369040592
3.5560617842867974,1.3259507370333794,4.698804511094556,4.679387596208118,4.69567823164314
4.181058777939905,2.9202909295457524,4.8211411953564,3.78694551343529,9.590728531183526
4.610019000130413,1.1538055710896664,2.6365167043409885,3.659533230272326,7.382959988117765
4.925991569697726,1.6917149217792629,2.8056741035213686,1.0982689507609078,3.2620628661303233
3.167710332205918,2.412406243144658,1.6966831036040482,3.023516207857211,13.617816286452248
3.5563199600241977,2.432045572728142,3.02223356400268,4.8518849284294285,13.885291571387443
2.6757157133540272,2.836498780122814,3.032628351512185,3.9872955907983774,9.978880270889057
4.328607794235042,4.305350511534275,1.7268454943397042,2.996178212625173,32.33485452680988
2.5299182546801458,4.924394705069184,2.368525158213786,3.5613429477337037,18.732474037070627
1.5705609626541732,2.903520271120734,2.8743077097860907,2.008368455200148,3.18632295727806
3.5477382881647275,4.954231465984167,3.0615030489993806,2.8370709019182114,16.287835014942225
1.1095292570329782,1.8467445069936335,4.112100684384245,4.677802024822887,2.330900163068915
4.604784589896093,1.455160954058233,2.8572838780063083,2.7016923989651525,6.335820459354381
3.0551540534695794,3.3321043254901714,1.8301584338139656,2.3408699271901563,13.020878883613927
3.8058743444322447,2.185663091944337,4.176106761387645,4.168938862255887,8.304081396932142
2.116973002878993,3.787760914251219,2.9997442646807833,2.264019470515769,6.051928712393566
3.255463181590776,2.595638195184892,1.9770629727223197,2.7780947722313405,11.873629654194474
3.1702018777302405,3.770085304618566,3.2475279149799583,3.7448307947901003,13.782163650248446
4.8079310414267,3.7869920357049276,3.0163025302381756,3.9249447005772184,23.692520534743885
3.63423869370014,1.4442275782402656,1.33030748559356,4.891777867681076,19.300287339088737
4.069169113505204,2.8077742362553515,2.8701714329812638,3.540546801682943,14.093875348504774
3.521898368181101,2.108241166329722,2.833123335455616,2.998374439953189,7.858098971634414
4.255995990421752,1.4432467464682777,2.4951722200765913,4.849085750552181,11.937163295794113
4.113855143550484,4.208459157574041,1.0633057344284498,4.25063413599021,69.20981393527019
3.9752988787268926,2.6731568029851744,3.5440881312390475,3.3342914661949457,9.997542720492094
1.8720478568841843,4.8408544025837905,3.5121805530438444,4.667552072186613,12.043460853087415
2.2490866794690803,2.5813632077201514,2.3459929978450296,3.714819883335233,9.193192604860307
2.846224539328119,2.6499816480725373,2.2572460454560956,1.2741176159590077,4.257382243496071
1.5721538201287606,3.3576161411726546,2.355799557109616,4.507195747640119,10.099367212859063
1.7419472375547427,4.988064299061765,3.248502083836481,4.865606377498587,13.014301444314771
4.826596179600333,2.4906720851824122,2.537284007379966,4.444325155741227,21.05689159537863
2.887497944984123,1.2604836617432182,3.129630875119365,3.441344715706648,4.002155553685937
4.554019654715246,4.879705836533162,3.9366287939071523,2.0149531601312796,11.374414042475124
3.175987285458168,2.1179697272158493,1.3460118597124717,4.960892518289057,24.791878495689392
4.2878287408273215,3.3376015260665897,3.8779356467968773,2.589921867747588,9.557800935818545
2.803402732158994,3.443046085644118,4.094591584949932,3.0085888055357755,7.0921934609230926
3.7359027765848807,4.703605198655254,3.512198543487734,4.237478249623048,21.200927010855303
4.795932397308743,1.0455639280238946,2.5857890350901047,2.2444628098197104,4.352541979638537
