2.50654,2.99271,4.0208,2.85112,41.6737
3.01806,4.56282,1.31267,2.04673,40.33879
1.97012,1.14945,4.89406,4.02579,40.86036
2.36461,3.65495,3.83257,2.84768,42.74808
1.42084,4.31875,2.16856,1.75696,18.7843
3.49557,3.65592,2.29926,3.23193,50.85656
1.59778,1.21516,3.76181,4.95929,32.13318
2.03269,4.84023,4.4667,2.34433,49.67392
2.63183,1.63016,4.68969,4.19604,55.60718
4.01971,2.14002,2.87377,4.34807,63.80071
1.51516,1.88352,1.96653,4.50996,21.02637
3.97453,4.74526,3.24612,2.77637,81.00688
3.68837,2.0984,1.11669,3.05784,27.664
2.17464,2.45838,4.98004,3.38792,46.01803
3.08565,4.22008,2.72605,1.79122,43.89166
1.20198,3.66878,3.98777,2.6519,21.87283
1.87439,2.66175,4.02484,3.7205,34.79463
1.61093,2.97219,1.28209,2.79443,14.72915
4.33809,2.04921,2.42473,1.78509,28.77269
3.23929,2.06581,1.26318,4.82403,47.1874
1.78651,2.99989,1.06555,2.70705,15.59874
4.60263,1.48213,3.47214,1.94384,41.49499
3.19804,2.807,4.17344,2.98769,54.72343
2.3173,2.14302,2.03384,3.84652,27.25694
3.03643,3.93385,1.85063,3.23213,44.5545
1.94631,4.5009,1.13178,3.49799,32.8683
4.75119,3.75425,3.67856,3.60601,96.51921
2.80121,3.67826,2.99193,1.17607,33.42466
3.0969,3.50734,2.22984,1.58216,30.62355
1.71101,2.93604,4.73242,4.83352,46.52144
1.14435,3.68368,4.90496,4.60415,33.65905
2.77422,1.32323,2.24861,3.64156,27.83678
2.4041,2.37297,1.73934,3.54497,25.51121
1.83287,1.99466,1.12842,1.31754,6.40398
1.01319,2.8816,2.03185,1.38237,7.26609
4.81818,3.07647,2.86828,3.22526,67.68094
4.62659,1.98538,1.82396,3.29789,41.97393
2.93742,2.43253,4.91526,1.57584,47.82141
4.6053,1.29831,2.75219,2.76156,38.88344
4.90832,4.0007,2.7373,2.78001,76.63571
3.93544,3.81584,4.37822,1.32372,69.81809
1.54174,3.50776,4.28142,4.45507,38.9156
3.164,4.45063,4.45658,4.1932,90.57275
3.47377,4.79451,4.96289,2.94075,97.72701
3.78891,3.94534,3.53227,3.66385,78.55633
2.56119,4.41173,4.63167,1.97443,57.38877
4.24622,3.28934,2.16777,2.36399,44.81331
2.63703,2.50266,4.35406,3.70537,51.35738
2.02621,1.2576,4.44271,1.37857,23.52394
1.23733,3.35851,2.07278,3.59663,17.63925
2.59521,2.08029,2.51825,2.83643,24.28405
2.02714,1.49493,4.51517,1.86203,26.44275
1.10374,3.75254,3.2042,1.99639,15.63677
1.09946,4.70075,3.91469,1.87329,22.50099
1.90434,2.61205,4.69244,1.31693,29.11359
4.7228,4.09939,1.45363,3.22334,69.20794
1.99103,1.44374,3.55268,3.79953,29.0116
3.20969,3.60024,3.95593,2.02003,52.46505
4.6034,2.36548,4.39175,4.23349,98.52526
3.82188,3.80569,3.04373,4.02548,76.34609
