v1,v2,v3,v4,v5,v6,resultado
1.321652681616062,1.2695123887440112,1.0459278001769454,1.9574379710557617,1.6546470273132523,4.501864240519779,0.7186761283154599
1.3909912121994787,1.4054654955849282,1.3585739407435065,1.015773346379206,1.4382396538226048,4.183979825081115,0.2800167026688536
1.5065498632219123,1.3071465353858924,1.8288110669066304,1.8054726764035198,1.596860515984297,4.4022995813465196,2.064435245520053
1.614708791977628,1.2958790856691706,1.8909747587995192,1.3542865734284169,1.2404064355012046,3.3090451933389176,1.5364149846670085
1.637765781518448,1.438739814342116,1.175321978367401,1.612563175943706,1.6548097551839303,3.754744144519953,2.0602873163978543
1.339110278690754,1.9856169689470051,1.4257339900197499,1.3112033193877628,1.096702748128369,4.266409832489609,0.19485033380370922
1.2455011130123061,1.7668024978046386,1.853792759645549,1.6569725028673434,1.708910575841864,4.371250232166463,2.830700986666448
1.5267679510652403,1.1211697814850587,1.7299535411866644,1.2392559312875666,1.9980938581314946,4.490011222489126,2.0094834659392986
1.98433202775872,1.1605456669951655,1.1588466335611178,1.076249234375244,1.190988070120801,3.532015673846168,0.2469578411381264
1.235932789263615,1.016226924144369,1.7592142019015053,1.5925519079729553,1.1664626654446457,4.855863764215121,0.15486092227639864
1.9435219027060917,1.5005732047981348,1.4067628346228824,1.0293320189700856,1.3366553232543907,4.566328718042752,0.22495998377247775
1.1586958545586834,1.7764553951376434,1.4739849684106132,1.8666644840554163,1.6534615208770367,4.144196391408912,2.339630117630818
1.5835766792552177,1.111828045497436,1.1927652753529308,1.3502573636554311,1.9795756776349966,4.273072841621338,1.4284742088970621
1.6254223727538546,1.6381793734248145,1.1451157043053644,1.74602665699201,1.0948277977675185,3.7196041983822967,0.4011670926001435
1.2273804543790259,1.7493975717635228,1.8384239959974393,1.8107762400687593,1.0464072797844155,4.829551234339726,0.2418338553564068
1.5718757785573982,1.065807186744401,1.069699442724294,1.1916722975679115,1.3750283672536594,4.799026419374892,0.09121396980922276
1.7881013841439521,1.6524076602402056,1.516166019877808,1.1319259721688515,1.5797235044642213,3.44013273004728,2.6028689853805593
