v1,v2,v3,v4,v5,resultado
3.0980766269264106,3.1647763030324443,2.777405490061933,2.7772771026623455,1.4695889154204287,7.038516695192912
1.7922333442745364,3.4156368835041815,1.2730544628885978,3.2052731527379392,3.6867624261253518,0.750850497143036
1.2274856767371012,4.266715968389827,2.663421420291633,1.1940978087205862,4.7257990080655565,3.515664186029541
2.2720013930257013,2.673873786346597,4.864080398342923,1.5540328068543654,3.6483189461373606,4.6453336139390835
4.851651055403206,4.95192668482538,2.9386141577594196,4.056471600137859,2.081325172986088,13.802917911408025
3.687857985992417,3.196002242339148,3.341282410358714,2.9376026153186663,2.6681427816130823,5.352764744226021
4.727226233734481,3.578780317771377,3.4357886160110453,2.5528330906373133,1.7007579845483916,15.970433690343052
4.30877323532639,2.1767133500280784,2.007238110924277,3.1109697479487823,2.5082989679642633,1.750486122865166
1.418305981106855,2.233427356354711,1.8446939965667504,1.4508073710599128,1.1629256514472393,2.57842778884704
1.045267831731755,1.7012450032162016,4.429759649932314,1.9727185458824543,4.582385872237166,0.4941552727541909
4.72266863422132,4.59686745252838,3.341717277913946,2.1239126328542532,2.204030348892607,23.74683136144239
3.0309163987172396,3.9666645762383914,1.1852073554170208,4.278724104582076,4.190352874184293,1.0508315795970196
3.1308211953100473,1.9286531065980288,2.4545350920514344,3.6986251493389695,1.8345492933074374,1.404251170268957
4.660385019751157,4.4969367780821745,2.425568872718906,2.2972203332065786,1.3174339476953056,25.177709338752653
2.4041313940268907,4.012790830669229,4.311322474267503,1.0361937455878931,2.5732597002433035,20.864881027407655
2.292437249095614,2.5585583799706284,2.165036010649204,2.4533121322874387,4.277510676498836,1.032019918042052
2.1302116876257426,3.030166910588724,3.067659546497809,2.851462076018465,4.2956131241937285,1.6328602244871036
2.3624490402885407,3.5158734008866466,1.2245952922675225,1.9635050925036226,2.491169089811055,2.43705313853722
3.862732264243053,1.1669153580172438,2.7764932676402383,2.792516618977986,1.4843126371722302,1.1744310837854923
3.2253316402568926,1.0188842266545683,2.513096849002704,3.478581388029396,4.188012169952145,0.19253155651585888
3.0176428785235374,4.713120062543178,2.0235575398195977,3.522287560429961,3.887034602990399,3.302447604615831
2.2060656171328894,1.2732448200403699,2.9273515721203607,1.4511181748732165,2.642127159702466,0.910205371581326
2.752429566181523,2.7107374890898788,4.002329537396323,4.729395451600007,2.88305116760195,1.978904099327908
