3.18946,2.02654,1.60673,0.03846
3.93909,2.43863,3.32343,0.01586
2.63224,3.95892,2.704,0.00494
1.97513,3.47774,4.10056,0.00317
2.98131,3.15946,3.3416,0.00711
1.21037,1.88721,3.53154,0.00766
3.60376,3.2652,1.12504,0.02391
1.06385,4.60262,2.48067,0.00161
3.08391,3.00025,1.62226,0.01681
3.40303,3.48336,2.48306,0.00899
4.10417,2.1179,1.18462,0.06146
1.83872,1.77116,3.47406,0.01343
1.72516,2.95215,3.63012,0.00434
3.62538,4.31462,1.46605,0.01057
2.89736,1.18058,2.51465,0.06578
3.4728,3.21011,1.98314,0.01352
3.23349,2.13105,1.79019,0.03165
3.21361,4.41758,3.07616,0.00426
1.75207,2.94743,4.36473,0.00368
2.27012,1.1415,1.85636,0.07468
4.37375,4.10322,4.71254,0.00439
2.78839,2.73181,3.66695,0.00811
3.77923,1.81789,3.72288,0.02444
3.83884,4.65219,1.39019,0.01015
4.77277,4.87242,3.23114,0.00495
1.44723,2.41298,4.95283,0.00399
2.77952,3.31137,3.32792,0.00606
4.9518,2.77989,1.05838,0.04818
2.58438,4.5589,1.72395,0.00574
2.25349,2.77616,1.87184,0.01243
2.56923,2.46001,2.58465,0.01307
4.70225,2.22189,4.84346,0.01565
1.40091,4.05724,3.17172,0.00214
4.80784,4.70567,2.95071,0.00586
1.26974,2.50443,2.98864,0.00539
4.04585,4.46724,3.29398,0.0049
1.70625,1.26652,4.36817,0.01938
3.91811,4.7752,4.75495,0.00288
2.80785,2.51196,3.52613,0.01004
2.41689,3.90654,3.17669,0.00397
2.89308,3.8746,2.70416,0.00567
1.8174,4.79019,4.10808,0.00153
4.36496,3.15375,1.24885,0.02796
4.41097,3.37956,1.17975,0.02605
4.71264,1.52348,2.51947,0.06413
3.51141,4.55019,3.81475,0.00354
4.16947,2.41595,2.79919,0.02031
1.58823,1.19771,3.93181,0.02241
3.68946,2.25427,4.91665,0.01175
4.53641,2.67574,3.76604,0.01339
2.79924,2.05807,3.85747,0.01363
3.46372,3.58284,4.72739,0.00454
4.82251,3.3373,4.26153,0.00809
2.9299,2.86286,2.90634,0.00979
4.74912,3.99995,1.74702,0.01352
1.67174,4.5887,1.43182,0.00441
2.17926,2.21103,2.22821,0.01592
4.34487,1.42074,4.7911,0.03575
1.16093,1.70043,1.89186,0.01689
2.79112,3.56812,4.85703,0.00359
2.19449,3.60208,3.17131,0.00424
3.65372,3.54958,2.59804,0.00888
4.89203,4.65283,2.67598,0.00672
1.34151,4.34138,4.22222,0.00134
4.78459,4.06253,3.60992,0.00639
1.07459,2.61632,4.06775,0.00307
2.75502,2.14072,2.5644,0.01866
1.63897,3.3322,1.33794,0.00878
1.43179,1.08722,1.26512,0.07619
4.6395,1.28642,1.79227,0.12448
2.18112,1.99734,3.80679,0.01143
2.07652,3.97281,3.5991,0.00291
1.78461,3.23818,3.57823,0.00378
1.73064,1.95301,1.58589,0.02277
4.1826,2.20777,1.7579,0.03884
1.15017,3.3271,3.42455,0.00241
3.55702,3.61687,1.75816,0.01231
2.6007,4.29349,3.3681,0.00333
1.48504,1.99688,1.61362,0.01837
1.10444,3.81533,3.72331,0.00162
3.77078,2.60796,2.25789,0.01954
3.70551,1.69114,2.32955,0.04426
2.3373,3.29927,1.0069,0.01697
1.25745,1.48639,3.86162,0.01173
4.7471,2.24716,4.56931,0.01637
2.61404,3.86325,1.66647,0.00836
1.60394,4.96586,4.73415,0.00109
1.42296,3.55704,1.0494,0.00853
4.74941,4.15212,2.27377,0.00964
4.62553,1.82623,1.39761,0.07897
4.54584,4.11467,1.3022,0.01641
3.01938,1.12789,2.10621,0.08968
1.96756,1.73671,3.66154,0.01418
1.90934,2.00135,4.13495,0.00917
3.11896,3.54502,3.92589,0.00503
4.57387,4.32596,3.86261,0.00504
