2.68599,4.74252,2.02737
1.28541,4.12395,0.84367
1.47226,3.13465,0.7345
2.86215,1.64809,0.75074
2.72064,4.88706,2.11612
2.28927,1.4351,0.52288
4.57737,2.16521,1.57738
2.19717,4.2412,1.48311
2.37311,1.90417,0.71919
4.4212,1.71184,1.20454
2.89325,4.16581,1.91825
1.54959,2.23014,0.55001
3.67525,1.54377,0.903
3.21416,1.91853,0.98142
4.37511,2.82815,1.9693
4.73684,3.24175,2.44392
2.27099,2.65394,0.95924
4.96215,3.12986,2.4718
2.59799,3.5053,1.44938
3.81569,1.45698,0.8848
4.64761,4.5026,3.33052
4.57172,3.51362,2.55655
3.94998,1.71044,1.07529
3.00602,4.65684,2.22794
1.62104,2.18805,0.56451
1.76421,2.42868,0.68193
3.3957,2.88384,1.55855
4.69704,1.76706,1.32098
3.90617,4.85178,3.01629
2.61169,4.93061,2.04948
4.52115,3.15962,2.27354
4.51956,3.63579,2.61526
3.25465,4.53181,2.34745
1.75094,1.77577,0.49486
1.18743,2.45905,0.46472
2.77155,3.17323,1.39973
4.6972,2.07131,1.54847
2.07536,4.04634,1.33652
2.48293,3.25378,1.2858
1.64302,1.70355,0.44547
1.2165,2.43511,0.47146
3.21063,1.14384,0.58449
3.73394,1.21178,0.72013
4.5776,4.89168,3.56382
4.3978,4.74213,3.31917
4.39029,3.00534,2.09994
1.1949,4.92969,0.9375
3.31228,3.3361,1.75868
3.19765,3.64832,1.85671
2.0471,4.48332,1.46069
4.81864,4.80048,3.68154
4.27478,3.92325,2.66919
1.45466,3.42045,0.79189
1.65497,4.62998,1.21952
3.38081,3.01208,1.62072
3.91435,3.93024,2.44849
3.27245,2.47522,1.28916
3.85749,2.95461,1.81395
4.54257,4.04048,2.92116
1.02104,4.39611,0.71439
3.32045,1.94055,1.02551
4.83942,3.69368,2.84494
4.39174,4.34888,3.03973
2.28937,4.48822,1.63535
4.96302,2.12879,1.68151
4.52204,3.78048,2.72083
2.39888,4.52368,1.72711
2.89645,1.09923,0.50673
2.53444,1.77511,0.71602
4.40595,4.73457,3.32002
1.01496,4.54171,0.73365
1.28561,2.76899,0.56657
3.33174,1.29104,0.68459
4.39232,2.6646,1.86272
1.06965,2.27831,0.38786
4.13462,3.92608,2.58353
4.70612,4.22977,3.16811
1.71608,4.931,1.34676
4.95449,4.4343,3.49659
4.93283,4.98201,3.9113
4.12177,3.18933,2.0922
2.34358,1.39821,0.52152
1.76387,2.14,0.60076
3.90233,4.51965,2.80704
1.5686,1.97531,0.49314
4.1779,4.80772,3.19681
3.61739,4.58973,2.64242
3.42149,4.95396,2.69767
3.404,2.10648,1.14121
2.34318,1.57438,0.58713
4.26225,3.57906,2.42788
2.77334,1.92154,0.84815
2.45978,1.67025,0.65388
1.3703,2.57429,0.56143
1.62953,1.64319,0.42616
4.63491,2.80405,2.06846
1.56723,4.84487,1.20847
1.4257,3.92611,0.89086
2.71269,2.18197,0.94204
4.57155,2.88086,2.09607
4.90152,3.66934,2.86246
1.10864,3.33272,0.58804
1.18272,2.72302,0.51257
3.93962,4.8531,3.04295
1.76111,4.85616,1.36113
1.76759,1.80778,0.50857
1.74978,2.35443,0.65568
3.75051,1.38783,0.82841
3.47054,4.21884,2.33029
4.50987,1.27134,0.91253
3.6029,1.09883,0.63009
3.94457,2.08453,1.30866
2.48732,4.01683,1.59014
1.57157,1.73955,0.4351
2.10443,1.68722,0.5651
2.51083,2.42786,0.9702
2.31956,2.10949,0.77876
3.04098,3.11089,1.50563
4.78985,4.18175,3.18786
3.48866,2.74852,1.52608
3.34459,4.03955,2.15028
1.27754,1.89597,0.3855
1.3635,1.45701,0.31618
4.14569,2.13326,1.40754
2.68571,2.25121,0.96227
3.34595,4.26279,2.27004
1.65504,4.22725,1.11349
4.97992,1.94191,1.53912
1.57011,1.43785,0.3593
4.00644,3.90861,2.4923
1.63695,2.28661,0.59573
4.62361,3.24744,2.38969
3.40073,1.35103,0.73124
1.72655,3.78308,1.03955
2.76524,3.39712,1.49507
2.53587,1.54729,0.62448
4.91173,2.23936,1.75057
3.03154,3.20905,1.54832
2.1595,3.13952,1.07904
2.98353,3.24303,1.53993
2.95256,3.80515,1.78809
2.64864,4.377,1.8451
2.59103,4.58793,1.89195
1.61613,1.3545,0.3484
2.7939,1.37727,0.61242
2.26699,4.41902,1.5944
1.59436,1.52774,0.38766
2.55163,4.81607,1.95583
4.13954,1.26916,0.83616
3.60259,1.01137,0.57989
2.11031,2.87457,0.96547
1.39278,4.30119,0.95344
3.55892,2.80414,1.58832
2.68396,4.03802,1.7249
4.02104,4.90261,3.13751
3.99706,2.86056,1.81975
4.23977,2.00205,1.35094
3.49803,1.15839,0.64491
4.93918,3.67834,2.89153
1.63906,4.32555,1.12838
3.93137,1.63054,1.02022
4.10269,3.68743,2.40776
3.20853,1.40897,0.7195
1.40432,2.42872,0.54283
1.33585,2.75478,0.58569
2.59736,1.24236,0.51357
3.07928,4.9457,2.4238
3.23101,4.25995,2.1906
3.91638,4.83026,3.01076
3.05086,1.38506,0.67253
2.78059,4.29023,1.89862
2.70921,4.74047,2.04402
3.85055,3.8144,2.33759
1.27719,2.24672,0.45669
1.74099,4.02209,1.11447
1.05201,2.47364,0.41417
4.81,2.10946,1.61486
1.09211,2.63085,0.45728
3.74284,4.77592,2.84498
4.5825,1.93658,1.4124
2.46952,4.47897,1.7604
3.10256,1.03634,0.51173
4.6933,3.18793,2.38126
4.3131,1.74225,1.19597
1.84509,1.64461,0.48295
2.35123,1.28048,0.47917
1.4535,3.05857,0.70754
2.04525,4.9599,1.6145
3.73868,4.7116,2.80355
3.34397,4.41895,2.35181
3.18048,1.13474,0.57439
1.13247,2.86838,0.51699
3.14474,1.90143,0.95167
2.37734,1.09294,0.41353
3.54269,3.93856,2.2207
1.66623,4.43948,1.1773
1.25652,1.77734,0.35543
3.97267,4.88818,3.09065
4.32093,4.0528,2.7871
4.52863,2.36868,1.70723
4.80102,1.83359,1.40106
1.61187,3.11682,0.79958
3.30555,1.7517,0.92156
4.56703,2.05071,1.49059
1.67133,4.40003,1.17041
3.68834,3.46849,2.03606
3.52941,1.48391,0.83355
2.88792,2.45632,1.12899
1.17579,3.2184,0.60227
2.82503,1.05014,0.47216
3.89202,1.25257,0.77588
3.02748,1.11624,0.53785
1.45003,4.84516,1.11816
2.10532,3.78994,1.2699
1.7945,3.12944,0.89378
4.7576,3.21449,2.434
4.79015,2.56161,1.95291
2.80929,2.14958,0.9611
1.74034,3.95815,1.09634
4.54713,4.41719,3.19671
4.83715,3.8144,2.93653
4.40816,3.26561,2.29109
4.11184,4.92416,3.22247
2.44222,3.96445,1.54094
3.23339,2.8776,1.48084
4.19533,3.50125,2.33781
4.58235,2.52762,1.8434
4.77972,4.91886,3.74186
4.11917,3.9156,2.56701
3.87417,2.7012,1.66554
4.50295,4.46541,3.20021
1.05456,1.8401,0.30884
2.95268,2.43445,1.14403
4.98302,2.33582,1.85247
2.14589,2.78078,0.94972
2.17721,2.00173,0.69363
3.89135,3.99442,2.47386
4.32863,3.36797,2.32027
2.39847,2.8518,1.08862
1.0456,4.56045,0.75892
4.59025,3.29904,2.41015
1.51652,3.47015,0.83756
3.78507,1.16584,0.70231
2.42648,3.06404,1.18329
1.98092,1.00728,0.31757
4.37994,3.36937,2.34875
2.83333,4.0314,1.81791
3.35236,4.19975,2.24075
1.88246,2.75633,0.8258
2.60707,2.54371,1.05546
1.97036,4.24474,1.33112
4.78832,1.90155,1.44914
4.84384,4.89909,3.77681
3.47165,2.63327,1.45496
2.85621,1.9796,0.89989
3.62934,1.99417,1.15189
