v1,resultado
1.3830389007577846,0.1533033204212195
2.2442175420796637,0.03215476199283762
1.875455478014229,0.06872754883205198
2.5707171674275386,0.014651216481917733
2.559951616237607,0.015061481745973595
1.5451852105652832,0.1209065675488143
1.5529285102861934,0.11946497913007828
2.6037443550700385,0.013451281932840719
2.91627870736741,0.005677301298117328
2.751865269484189,0.009047020844648701
1.7156345399157333,0.09157110813024447
2.0019902510469176,0.05377637601124096
2.3669258703442724,0.02423136111235762
2.4254040539658,0.021063134520908793
1.7405015095807899,0.08771947980451007
2.12239237213125,0.04195266903719223
2.0061663306156197,0.05332818937682127
1.0275368991813645,0.2353092734626832
2.545653243224748,0.015621396240410885
2.7652823812722334,0.008718292649636854
1.7297719678027446,0.08936786945228858
2.2307923568669876,0.033135309830570524
1.150762483285953,0.20575571164805687
1.737648012003949,0.08815586482542939
2.8662802039650432,0.0065602954624970405
2.302756286453155,0.02814792074303923
1.7944051554523084,0.07974801210893503
2.5774602858814912,0.01439910401015807
1.6336722443377425,0.1050434679342716
2.1361973052521384,0.04073742822590593
2.7382547791224514,0.009391425837614464
1.8723468477913587,0.06912907342938689
2.604295284160318,0.013431998152460618
1.2875336490291291,0.17415492856251266
2.408521942236671,0.021940358015730063
2.4091626163791453,0.021906523949516074
1.4375842113481772,0.1419525097691199
2.84973525723113,0.006877954024948827
1.8842815108083533,0.06759664419901854
2.818631917944945,0.007511790113464273
1.1196184455597038,0.2131602038940577
1.3685741676276273,0.1563847191398726
1.0947105576030303,0.2191203546150832
2.3497618871646604,0.025232334386039983
2.1892495598688977,0.036321502747526276
2.0666203259975013,0.047151082141930166
1.086648125389607,0.22105569239790132
2.1228661601267955,0.041910499441710915
1.65933689124183,0.10069712875513864
2.0059336662252365,0.053353085393434065
1.2237886351488076,0.1886677315954083
2.2143874124369693,0.03436576755167988
2.131889286101063,0.04111367460773057
1.0135281239800056,0.2386975135665833
2.234883417608594,0.03283400777358844
2.8242457728663086,0.007393747073970582
2.581048266114067,0.014266464878257602
2.984162932376723,0.004646910277468469
2.9176035243057328,0.005655404198154558
2.5839282705832796,0.014160750553021215
1.5705019200490196,0.11623088552290058
2.249833410611822,0.03175155047564197
1.9561875913413491,0.05887884155316108
1.3913503573317965,0.15154594364425328
1.764634904063013,0.08408671379454791
1.1077473702924732,0.21599702351855274
1.9032968165217181,0.06520573074203756
2.9640094830439088,0.0049339537187207206
1.247885400973926,0.18313210154650209
1.2387617958524968,0.18522130480605434
2.4770461122866934,0.01855868780283069
2.1746072669279695,0.03750065363493892
1.9432650686407356,0.06038116280918414
1.2142536343877326,0.1908734802453204
1.4584371309212358,0.13773028460878084
2.7999303896733507,0.007916994506237162
1.8335070756053864,0.07428749605809566
2.0717033250632317,0.04665776716922872
1.0124170331742588,0.23896631993968218
1.6012834115406023,0.1106932058881025
1.8737863443512204,0.06894293363522648
2.224297994131515,0.033618145385306206
2.8363961507611464,0.007143802400956865
2.2514733399250706,0.03163457429009809
2.4119951301635467,0.021757455748109784
1.2996674319798545,0.17144268781240146
2.4921268182734333,0.017876172960565016
2.662013984867076,0.011538133635376242
2.267451537901958,0.030512868339707344
1.876619762244855,0.06857759512801637
1.3051455493490107,0.17022384280002803
2.13681923049438,0.04068333437894821
2.056448555170121,0.048150254112425094
2.9028575275071864,0.005903384516330469
1.9607183570200322,0.05835870350878784
2.0051191267651007,0.053440313174786064
2.0737563858488195,0.04645963968137002
2.638404134128317,0.0122831518891738
1.1142312761777198,0.21444666884712382
2.3388434861490977,0.02588651869349315
